sentence,sentiment,opinion,aspect,subjectivity
The shoes seem very nice and well made .,POS,nice,Shoes,0
The shoes seem very nice and well made .,POS,Very,Shoes,0
The shoes seem very nice and well made .,POS,well,Shoes,0
The shoes were shipped immediatley and I received them within 3 days .,POS,immediatley,,0
The Shorts fit perfectly .,POS,perfectly,Shorts,0
The shorts will last .,POS,,Shorts,1
The significant downside is that they ripped in several places during my first use .,NEG,downside,they,0
The significant downside is that they ripped in several places during my first use .,NEG,significant,they,0
The size 5x I received fits like a 3X .,NEG,,size,1
"The size chart on the package is accurate , but it is different than the standard Amazon size chart for women , so be careful .",POS,accurate,chart,0
"The size chart on the package is accurate , but it is different than the standard Amazon size chart for women , so be careful .",POS,accurate,size,0
"The size is exactly to fit , it 's very thick & cozy !",POS,cozy,,0
"The size is exactly to fit , it 's very thick & cozy !",POS,fit,Size,0
"The size is exactly to fit , it 's very thick & cozy !",POS,thick,,0
"The size is exactly to fit , it 's very thick & cozy !",POS,very,,0
The size said can all but I got a size large or bigger .,NEG,bigger,size,0
The size said can all but I got a size large or bigger .,NEG,large,size,0
The size was right and the color was perfect .,POS,perfect,color,0
The size was right and the color was perfect .,POS,right,size,0
"The sizing is correct , I 'm not sure what happened .",POS,correct,sizing,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,highly,shoe,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,recommend,shoe,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,satisfied,shoe,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,true.I,sizing,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,very,shoe,0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,very,sizing,0
"The sleeves are pretty wide , so I have to watch myself when I go out to eat .",NEG,pretty,sleeves,0
"The sleeves are pretty wide , so I have to watch myself when I go out to eat .",NEG,wide,sleeves,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,a,of,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,a,sleeves,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,a,sweater,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,a,the,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,baggy,of,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,baggy,sleeves,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,baggy,sweater,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,baggy,the,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,little,of,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,little,sleeves,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,little,sweater,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,little,the,0
"The small fits me well , i am 5 ' 4 and 117 lbs .",POS,well,small,0
"The small fits me well , i am 5 ' 4 and 117 lbs .",POS,well,the,0
"The sole allows for sliding and spinning , as required .",POS,,sole,1
"The sole has a little cushion that makes it extra comfy for walking.Definitely feel like these shoes were a great value.FWIW , my feet got used to the shoes fast , though I did get a small blister on one foot the first day where the back of the strap is ( this is common for my feet ) .",POS,,Shoes,1
"The sole has a little cushion that makes it extra comfy for walking.Definitely feel like these shoes were a great value.FWIW , my feet got used to the shoes fast , though I did get a small blister on one foot the first day where the back of the strap is ( this is common for my feet ) .",POS,comfy,Shoes,0
"The sole has a little cushion that makes it extra comfy for walking.Definitely feel like these shoes were a great value.FWIW , my feet got used to the shoes fast , though I did get a small blister on one foot the first day where the back of the strap is ( this is common for my feet ) .",POS,extra,Shoes,0
"The sole has a little cushion that makes it extra comfy for walking.Definitely feel like these shoes were a great value.FWIW , my feet got used to the shoes fast , though I did get a small blister on one foot the first day where the back of the strap is ( this is common for my feet ) .",POS,great,Shoes,0
The sole is all man made so it does not breath at all .,NEG,,sole,1
The soles are soft too .,POS,soft,soles,0
The strap broke after wearing about 5 times .,NEG,,strap,1
"The supposedly narrow width , however , was so wide my foot would not stay in the shoe .",NEG,so,shoe,0
"The supposedly narrow width , however , was so wide my foot would not stay in the shoe .",NEG,wide,shoe,0
The thinness of the waistband is a bit uncomfortable as it can lead to more rolls as they say .,NEG,a,waistband,0
The thinness of the waistband is a bit uncomfortable as it can lead to more rolls as they say .,NEG,bit,waistband,0
The thinness of the waistband is a bit uncomfortable as it can lead to more rolls as they say .,NEG,uncomfortable,waistband,0
The ties always come undone .,NEG,,ties,1
The tights also wash well .,POS,well,tights,0
The tights are comfortable and look good .,POS,comfortable,tights,0
The tights are comfortable and look good .,POS,good,tights,0
The tights are even better than expected .,POS,better,tights,0
The tights are even better than expected .,POS,even,tights,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,NEG,darker,they,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,NEG,more,they,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,NEG,opaque,they,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,as,tights,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,Great,quality,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,more,they,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,not,tights,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,sheer,tights,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,sturdy,they,0
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",NEG,diggy,waistband,0
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",NEG,very,waistband,0
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",POS,good,quality,0
"The tights are tight in the legs but not as constraining in the waist ( at 5'11 and 175 lbs , size D works great ) .",NEG,tight,tights,0
"The tights are VERY good - they 're comfortable , and fit well .",POS,comfortable,they,0
"The tights are VERY good - they 're comfortable , and fit well .",POS,good,tights,0
"The tights are VERY good - they 're comfortable , and fit well .",POS,Very,tights,0
"The tights are VERY good - they 're comfortable , and fit well .",POS,well,they,0
The tights were comfortable and fit well .,POS,comfortable,tights,0
The tights were comfortable and fit well .,POS,well,tights,0
The tights were on time ... they fit great .,POS,,tights,1
The tights were on time ... they fit great .,POS,Great,they,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,a,color,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,a,toast,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,bit,color,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,bit,toast,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,coppery,color,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,coppery,toast,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,great,they,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,love,them,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,recommend,,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,a,area,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,a,toe,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,little,area,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,little,toe,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,narrow,area,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,narrow,toe,0
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,NEG,,back,1
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,NEG,,sling,1
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,POS,comfortable,toe,0
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,POS,soft,toe,0
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,POS,Very,toe,0
The toes were stuffed with a big wad of paper and may have stretched them out or perhaps they were mislabelled..who knows .,NEG,,they,1
"The top stretches , so they fit well .",POS,well,they,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,big,bottom,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,big,transition,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,NOT,bottom,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,NOT,transition,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,perfect,bottom,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,perfect,transition,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,too,bottom,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,too,transition,0
"The transition foot is great because she can take the tights up and over her foot to her ankle so she can wear regular shoes or sandals to dance class , then she can just pull the foot down over her toe to put her ballet slippers on .",POS,great,foot,0
"The transition foot is great because she can take the tights up and over her foot to her ankle so she can wear regular shoes or sandals to dance class , then she can just pull the foot down over her toe to put her ballet slippers on .",POS,great,transition,0
The transition hole is also just right to fit ones foot through .,POS,fit,hole,0
The transition hole is also just right to fit ones foot through .,POS,fit,transition,0
the transition is easy from footed to non footed .,POS,easy,transition,0
The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,POS,big,opening,0
The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,POS,big,transition,0
The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,POS,enough,opening,0
The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,POS,enough,transition,0
The transition option is nice too so you can wear them as leggings .,POS,Nice,option,0
The transition option is nice too so you can wear them as leggings .,POS,Nice,transition,0
The transition tights are great for women who wear dresses in winter and want something that wo n't run or rip after three wears .,POS,great,tights,0
The transition tights are great for women who wear dresses in winter and want something that wo n't run or rip after three wears .,POS,great,transition,0
The ultra soft have no shean to them so they can have the look of a natural leg .,POS,,they,1
The upper material is very soft and comfy .,POS,comfy,material,0
The upper material is very soft and comfy .,POS,comfy,upper,0
The upper material is very soft and comfy .,POS,soft,material,1
The upper material is very soft and comfy .,POS,soft,upper,1
The upper material is very soft and comfy .,POS,Very,material,0
The upper material is very soft and comfy .,POS,Very,upper,0
The waist band is wider and stretches higher to keep from rolling down .,POS,higher,band,0
The waist band is wider and stretches higher to keep from rolling down .,POS,higher,waist,0
The waist band is wider and stretches higher to keep from rolling down .,POS,wider,band,0
The waist band is wider and stretches higher to keep from rolling down .,POS,wider,waist,0
the waist was tiny had to squeeze it over my butt and hips and it squeezed on my waist .,NEG,tiny,waist,0
The waistband and is a little tight but it keeps the tights up and does n't roll .,NEG,a,waistband,0
The waistband and is a little tight but it keeps the tights up and does n't roll .,NEG,little,waistband,0
The waistband and is a little tight but it keeps the tights up and does n't roll .,NEG,tight,waistband,0
"The waistband is thin and a bit tight , but not overly so .",NEG,a,waistband,0
"The waistband is thin and a bit tight , but not overly so .",NEG,bit,waistband,0
"The waistband is thin and a bit tight , but not overly so .",NEG,thin,waistband,0
"The waistband is thin and a bit tight , but not overly so .",NEG,tight,waistband,0
The waistband totally pinches you like a segmented worm .,NEG,,waistband,1
"The whole idea here is that the sweaters are warm and cheap , I even gave recognition of that in my first review .",POS,cheap,sweaters,0
"The whole idea here is that the sweaters are warm and cheap , I even gave recognition of that in my first review .",POS,warm,sweaters,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",NEG,a,,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",NEG,big,,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",NEG,little,,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",POS,comfortable,,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",POS,so,,0
The XL is the perfect oversized sweatshirt for me and I 'm able to layer under if needed .,POS,perfect,sweatshirt,0
Their sizing is off .,NEG,off,sizing,0
Then I wore them to work with a pink sweater and longer tutu skirt -- looked awesome with that too .,POS,Awesome,them,0
Then they are soft to the touch and feels silky on your legs .,POS,silky,they,0
Then they are soft to the touch and feels silky on your legs .,POS,soft,they,0
there are no holes or snags .,POS,,,1
There is a manufactured hold on the bottom of the foot that is wonderful .,POS,wonderful,hold,0
There is a manufactured hold on the bottom of the foot that is wonderful .,POS,wonderful,manufactured,0
There is also a small brown stain on the left shoulder .,NEG,,shoulder,1
"There is an opening on the bottom - for breathing possibly - it does n't bother me at all ( as it might for others ) .I 've purchased others in local stores , i.e. , Target , and these do exceptionally well in the wash in comparison.Great buy for the money .",POS,buy,,0
"There is an opening on the bottom - for breathing possibly - it does n't bother me at all ( as it might for others ) .I 've purchased others in local stores , i.e. , Target , and these do exceptionally well in the wash in comparison.Great buy for the money .",POS,comparison.Great,,0
"There is an opening on the bottom - for breathing possibly - it does n't bother me at all ( as it might for others ) .I 've purchased others in local stores , i.e. , Target , and these do exceptionally well in the wash in comparison.Great buy for the money .",POS,well,,0
There is elastic in the back and no way to adjust .,NEG,,elastic,1
"There is no color change in the gusset ( top part ) , so no need to worry about covering the top part conservatively .",POS,,part,1
"There is no color change in the gusset ( top part ) , so no need to worry about covering the top part conservatively .",POS,,top,1
There is no fringe lampshade either . ),POS,,,1
There is no padding or arch support .,NEG,,,1
There is some compression so it 's a nice supportive feel and slenderizing .,POS,nice,,0
There is some compression so it 's a nice supportive feel and slenderizing .,POS,slenderizing,,0
There is some compression so it 's a nice supportive feel and slenderizing .,POS,supportive,,0
There needs to be a way around the hip area the tights can be more rounded .,NEG,,tights,1
There 's little space between the sole and the band .,NEG,,,1
"There 's shiny , and then there 's these .",POS,Shiny,,0
There were no rubber on the heels !,NEG,,heels,1
"These , however , ripped on the front thigh/ leg during the first dance !",NEG,,,1
"These always go on vacations with me , when I know I will be on my feet all day shopping or site seeing .",POS,,,1
"These are , without a doubt , the BEST tights EVER .",POS,best,tights,0
These are a great cherry red color and I think would be very comfortable if they fit because they have very soft wide toe straps .,POS,soft,straps,0
These are a great cherry red color and I think would be very comfortable if they fit because they have very soft wide toe straps .,POS,soft,toe,0
These are a great cherry red color and I think would be very comfortable if they fit because they have very soft wide toe straps .,POS,Very,straps,0
These are a great cherry red color and I think would be very comfortable if they fit because they have very soft wide toe straps .,POS,Very,toe,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,Amazing,durability,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,Amazing,quality,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,Amazing,shimmer,0
These are comfortable and just what I needed .,POS,,,1
These are comfortable and just what I needed .,POS,comfortable,,0
These are comfortable nice looking sandals .,POS,comfortable,sandals,0
These are comfortable nice looking sandals .,POS,nice,sandals,0
These are constructed so that the front is wrapped without stitching where it tends to rub .,POS,,front,1
These are constructed so that the front is wrapped without stitching where it tends to rub .,POS,constructed,,0
These are for dance ; we already knew that they run a bit tight / small .,NEG,a,they,0
These are for dance ; we already knew that they run a bit tight / small .,NEG,bit,they,0
These are for dance ; we already knew that they run a bit tight / small .,NEG,small,they,0
These are for dance ; we already knew that they run a bit tight / small .,NEG,tight,they,0
These are full of snags after only 2 competitions .,NEG,,,1
These are great !,POS,great,,0
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",NEG,small,sizing,0
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",NEG,Unfortunately,sizing,0
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",POS,great,quality,0
These are just as advertised though maybe just a tad small .,NEU,advertised,,1
These are just as advertised though maybe just a tad small .,NEU,as,,1
These are just as advertised though maybe just a tad small .,NEU,just,,1
These are just as advertised though maybe just a tad small .,NEG,a,,0
These are just as advertised though maybe just a tad small .,NEG,just,,0
These are just as advertised though maybe just a tad small .,NEG,small,,0
These are just as advertised though maybe just a tad small .,NEG,tad,,0
these are my favorites ! ! !,POS,favorites,,0
"These are nice , comfortable tights .",POS,comfortable,tights,0
"These are nice , comfortable tights .",POS,nice,tights,0
These are nice and thick and silky so they last a long time and feel nice .,POS,nice,they,0
These are nice and thick and silky so they last a long time and feel nice .,POS,silky,they,0
These are nice and thick and silky so they last a long time and feel nice .,POS,thick,they,0
These are nice boots .,POS,Nice,boots,0
These are nice thighs .,POS,nice,thighs,0
"These are n't sparkly , they 're shimmery , which makes my legs look amazing .",POS,Amazing,they,0
"These are n't sparkly , they 're shimmery , which makes my legs look amazing .",POS,shimmery,they,0
These are of good quality and fit perfectly .,POS,good,quality,0
These are of good quality and fit perfectly .,POS,perfectly,,0
These are ok .,NEU,ok,,1
These are ones that I can wear all day .,POS,,,1
These are perfect for classes or recital time .,POS,perfect,,0
These are perfect for me .,POS,perfect,,0
These are really good character shoes .,POS,good,shoes,0
These are really good character shoes .,POS,really,shoes,0
These are really nice sandals .,POS,nice,sandals,0
These are really nice sandals .,POS,really,sandals,0
These are SO COMFORTABLE !,POS,comfortable,,0
These are SO COMFORTABLE !,POS,so,,0
These are so shimmery and sexy !,POS,sexy,,0
These are so shimmery and sexy !,POS,shimmery,,0
These are so shimmery and sexy !,POS,so,,0
These are so soft .,POS,so,,0
These are so soft .,POS,soft,,0
These are some of the most comfortable sandals I 've ever worn .,POS,comfortable,sandals,0
These are some of the most comfortable sandals I 've ever worn .,POS,most,sandals,0
These are some of the most comfortable sandals I 've ever worn .,POS,the,sandals,0
These are super soft .,POS,soft,,0
These are super soft .,POS,super,,0
"These are supposed to be wide width , however , the only wide part is the sole .",NEG,,,1
These are the most comfortable sandals ever .,POS,comfortable,sandals,0
These are the most comfortable sandals ever .,POS,most,sandals,0
These are the most comfortable sandals ever .,POS,the,sandals,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,comfortable,shoes,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,most,shoes,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,stylish,They,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,the,shoes,0
These are the ones you want to get !,POS,,,1
These are the only dance tights I buy .,POS,,tights,1
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,durable,,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,natural,color,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,nice,,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,perfect,color,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,Very,color,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,Very,,0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,warm,,0
These are the perfect shoes for my daughter to wear on stage .,POS,perfect,shoes,0
These are the softest slippers ever .,POS,softest,slippers,0
These are the tights that as pulling them up over my hips ( 44 inches round ) a hole on one side of my hip happened .,NEG,,tights,1
"These are thicker , and way more durable .",POS,durable,,0
"These are thicker , and way more durable .",POS,more,,0
"These are thicker , and way more durable .",POS,thicker,,0
These are truly for the stage,POS,,,1
These are very comfortable and durable tights .,POS,comfortable,tights,0
These are very comfortable and durable tights .,POS,durable,tights,0
These are very comfortable and durable tights .,POS,Very,tights,0
These are very shimmery and beautiful to wear for dance !,POS,Beautiful,,0
These are very shimmery and beautiful to wear for dance !,POS,shimmery,,0
These are very shimmery and beautiful to wear for dance !,POS,Very,,0
"These are very shiny , make your legs look like Barbie legs .",POS,Shiny,,0
"These are very shiny , make your legs look like Barbie legs .",POS,Very,,0
"These are very thick , dark tights .",NEU,dark,tights,1
"These are very thick , dark tights .",NEU,thick,tights,1
"These are very thick , dark tights .",NEU,very,tights,1
These are well made shoes and a great value for the price .,POS,great,price,0
These are well made shoes and a great value for the price .,POS,Value,price,0
These are well made shoes and a great value for the price .,POS,well,Shoes,0
These are wonderful !,POS,wonderful,,0
These are worth buying ! ! !,POS,,,1
"These boots look fantastic but as the saying goes , you get what you pay for .",NEG,,,1
"These boots look fantastic but as the saying goes , you get what you pay for .",POS,fantastic,boots,0
These boots must be good .,POS,good,boots,0
These boots truly satisfied the urban cowboy in me .,POS,satisfied,boots,0
These cover everything but still look real and can wear with skirts but beware it does get a lot of people staring at your legs .,POS,,,1
These did not fit as I 'd hoped .,NEG,fit,,0
These did not fit as I 'd hoped .,NEG,not,,0
These did not fit me at all .,NEG,,,1
These fit just fine and served my costume well .,POS,fine,,0
These fit just fine and served my costume well .,POS,well,,0
These fit very well but were much more shimmery than expected .,NEG,more,,0
These fit very well but were much more shimmery than expected .,NEG,much,,0
These fit very well but were much more shimmery than expected .,NEG,shimmery,,0
These fit very well but were much more shimmery than expected .,POS,Very,,0
These fit very well but were much more shimmery than expected .,POS,well,,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",NEG,uncomfortable,waistband,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",POS,Amazing,knit,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",POS,Amazing,non-elastic,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",POS,Amazing,waistband,0
"These have the shine of nylon pantyhose , yet the thickness , opacity , and durability of dance tights .",POS,,dance,1
"These have the shine of nylon pantyhose , yet the thickness , opacity , and durability of dance tights .",POS,,tights,1
These hold up pretty well for my daughter who is a dancer .,POS,pretty,,0
These hold up pretty well for my daughter who is a dancer .,POS,well,,0
"These hold up so much better , usually through several performances , and she can wear flip-flops between dances by flipping up the foot of these tights .",POS,better,tights,0
"These hold up so much better , usually through several performances , and she can wear flip-flops between dances by flipping up the foot of these tights .",POS,much,tights,0
"These hold up so much better , usually through several performances , and she can wear flip-flops between dances by flipping up the foot of these tights .",POS,so,tights,0
These last a long time for my ballerina .,POS,,,1
These Life Stride Mimosa Sandals felt good when I put them on but I could tell it was n't a great fit .,NEG,,sandals,1
These Life Stride Mimosa Sandals felt good when I put them on but I could tell it was n't a great fit .,POS,good,sandals,0
These LifeStride have a good heal that does n't have my heel hurting by the end of the work day .,POS,good,heal,0
"These look and feel good , and don't ride down ( yay ! ) .",POS,good,,0
these make my legs silky smooth which is just what my dates want when I am all dressed up,POS,silky,,0
these make my legs silky smooth which is just what my dates want when I am all dressed up,POS,smooth,,0
These moccasins are the best ever .,POS,best,moccasins,0
These ones never really stretched out for me .,NEG,,ones,1
These ones never really stretched out for me .,NEG,,These,1
These pantyhose are very strong .,POS,strong,pantyhose,0
These pantyhose are very strong .,POS,Very,pantyhose,0
These ran short in the toe box .,NEG,short,,0
These run a tad small .,NEG,small,,0
These run a tad small .,NEG,tad,,1
These run SMALL .,NEG,small,,0
These run small so had to pay for shipping to return them !,NEG,small,,0
"These sandals are nice , the fit is good .",POS,good,,0
"These sandals are nice , the fit is good .",POS,Nice,sandals,0
These sandals are very comfortable and give good support .,POS,comfortable,sandals,0
These sandals are very comfortable and give good support .,POS,good,sandals,0
These sandals are very comfortable and give good support .,POS,Very,sandals,0
These sandals are very soft on my feet and I can wear them all day while shopping or walking thru the mall .,POS,,them,1
These sandals are very soft on my feet and I can wear them all day while shopping or walking thru the mall .,POS,soft,sandals,0
These sandals are very soft on my feet and I can wear them all day while shopping or walking thru the mall .,POS,Very,sandals,0
these sandals looked like they would be nice and comfy .,POS,comfy,they,0
these sandals looked like they would be nice and comfy .,POS,nice,they,0
these shiny tights fit great and are well made .,POS,Great,tights,0
these shiny tights fit great and are well made .,POS,shiny,tights,0
these shiny tights fit great and are well made .,POS,well,tights,0
These shoes are as comfortable as they look .,POS,comfortable,shoes,0
These shoes are comfortable and light to wear .,POS,comfortable,shoes,0
These shoes are comfortable and light to wear .,POS,light,shoes,0
These shoes are comfortable enought so that I can walk and dance in them .,POS,comfortable,Shoes,0
These shoes are comfy ; however they are a little narrow and short .,NEG,a,They,0
These shoes are comfy ; however they are a little narrow and short .,NEG,little,They,0
These shoes are comfy ; however they are a little narrow and short .,NEG,narrow,They,0
These shoes are comfy ; however they are a little narrow and short .,NEG,short,They,0
These shoes are comfy ; however they are a little narrow and short .,POS,comfy,shoes,0
These shoes are cute as a button !,POS,cute,Shoes,0
These shoes are great .,POS,great,shoes,0
These shoes are just way too big .,NEG,big,shoes,0
These shoes are just way too big .,NEG,too,shoes,0
These shoes are poorly designed .,NEG,designed,Shoes,0
These shoes are poorly designed .,NEG,poorly,Shoes,0
These shoes are quite comfortable .,POS,comfortable,Shoes,0
These shoes are quite comfortable .,POS,quite,Shoes,0
These shoes are so comfortable .,POS,comfortable,Shoes,0
These shoes are so comfortable .,POS,so,Shoes,0
These shoes are soft and comfortable but slightly snug .,POS,comfortable,Shoes,0
These shoes are soft and comfortable but slightly snug .,POS,slightly,Shoes,0
These shoes are soft and comfortable but slightly snug .,POS,snug,Shoes,0
These shoes are soft and comfortable but slightly snug .,POS,soft,Shoes,0
These shoes are very comfortable and look great !,POS,comfortable,Shoes,0
These shoes are very comfortable and look great !,POS,great,Shoes,0
These shoes are very comfortable and look great !,POS,Very,Shoes,0
These shoes are wonderful and the information to purchase a dance shoe one size larger was actuate information .,POS,wonderful,shoes,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,NEG,a,they,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,NEG,dressy,they,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,NEG,not,they,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,NEG,quite,they,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,POS,well,Shoes,0
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",NEU,,,1
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",NEU,,Shoes,1
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",POS,comfortable,Shoes,0
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",POS,Very,Shoes,0
