sentence,sentiment,opinion,aspect,subjectivity
the 4gb / 32gb version is fast and smooth and has enough storage space for your work documents and e - books for ready access when no internet is available .,POS,smooth,32gb,0
the 4gb / 32gb version is fast and smooth and has enough storage space for your work documents and e - books for ready access when no internet is available .,POS,smooth,4gb,0
the 4gb / 32gb version is fast and smooth and has enough storage space for your work documents and e - books for ready access when no internet is available .,POS,smooth,version,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,easy,,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,helpful,,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,snappy,8th,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,snappy,computer,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,snappy,generation,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,snappy,processor,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,snappy,ssd,0
"the 8th generation processor and ssd make for a very snappy computer , and the easy upgradablility is helpful now and will be useful in the future .",POS,useful,,0
The Acer Chromebook 14 is perfect for the application we needed .,POS,perfect,14,0
The Acer Chromebook 14 is perfect for the application we needed .,POS,perfect,Acer,0
The Acer Chromebook 14 is perfect for the application we needed .,POS,perfect,Chromebook,0
the acer is similar but bigger and heavier .,NEG,bigger,acer,0
the acer is similar but bigger and heavier .,NEG,heavier,acer,0
"the acer is very nice , to be sure , especially considering the price or $ 299 .",POS,nice,acer,0
the actual laptop is very much darker and blue .,NEU,,actual,1
the actual laptop is very much darker and blue .,NEU,,laptop,1
The adapter head that plugs into the laptop port is thin and feels like you can break it just trying to put it to charge,NEG,thin,adapter,0
The adapter head that plugs into the laptop port is thin and feels like you can break it just trying to put it to charge,NEG,thin,head,0
the addition of the play store puts the device into a sweet spot no other device can come close to matching .,POS,sweet,device,0
the aluminum casing adds to the durable feel of the unit and gives it a nice attractive look as well .,POS,attractive,unit,0
the aluminum casing adds to the durable feel of the unit and gives it a nice attractive look as well .,POS,durable,aluminum,0
the aluminum casing adds to the durable feel of the unit and gives it a nice attractive look as well .,POS,durable,casing,0
the aluminum casing adds to the durable feel of the unit and gives it a nice attractive look as well .,POS,nice,unit,0
"the aluminum construction is every bit as nice as my 12 ` ` macbook , the keyboard is excellent and has better travel / feedback and the trackpad is the best i ' ve used on any asus portable .",POS,best,trackpad,0
"the aluminum construction is every bit as nice as my 12 ` ` macbook , the keyboard is excellent and has better travel / feedback and the trackpad is the best i ' ve used on any asus portable .",POS,better,/,0
"the aluminum construction is every bit as nice as my 12 ` ` macbook , the keyboard is excellent and has better travel / feedback and the trackpad is the best i ' ve used on any asus portable .",POS,better,feedback,0
"the aluminum construction is every bit as nice as my 12 ` ` macbook , the keyboard is excellent and has better travel / feedback and the trackpad is the best i ' ve used on any asus portable .",POS,better,travel,0
"the aluminum construction is every bit as nice as my 12 ` ` macbook , the keyboard is excellent and has better travel / feedback and the trackpad is the best i ' ve used on any asus portable .",POS,excellent,keyboard,0
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEG,,'-,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEG,,anti,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEG,,coating,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEG,,reflective,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEU,,',1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEU,,apple,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEU,,s,1
the anti - reflective coating will wear off and it isn ' t covered under apple ' s warranty .,NEU,,warranty,1
The apps are merely shortcuts on the desktop .,NEG,,apps,1
"the asus c302 is , for me , the dream of that perfect asus tablet / keyboard combo made real .",POS,perfect,asus,0
"the asus c302 is , for me , the dream of that perfect asus tablet / keyboard combo made real .",POS,perfect,c302,0
the asus c302 is the best chromebook you can buy .,POS,best,asus,0
the asus c302 is the best chromebook you can buy .,POS,best,c302,0
the asus c302 is the best chromebook you can buy .,POS,best,chromebook,0
the asus chromebook flip is the best one i have owned .,POS,best,asus,0
the asus chromebook flip is the best one i have owned .,POS,best,chromebook,0
the asus chromebook flip is the best one i have owned .,POS,best,flip,0
the asus customer service people are rude and have no answers .,NEG,rude,asus,0
the asus customer service people are rude and have no answers .,NEG,rude,customer,0
the asus customer service people are rude and have no answers .,NEG,rude,people,0
the asus customer service people are rude and have no answers .,NEG,rude,service,0
the asus flip is perfect for me .,POS,perfect,asus,0
the asus flip is perfect for me .,POS,perfect,flip,0
"the asus is powerful enough to stream video , i watch tv on it , do all my google trainer work with it , and all my daily work too .",POS,powerful,asus,0
the audio is great .,POS,great,audio,0
the back - lit keyboard is a joy to use and the 1920 x 1080 touchscreen is superb .,POS,joy,'-,0
the back - lit keyboard is a joy to use and the 1920 x 1080 touchscreen is superb .,POS,joy,back,0
the back - lit keyboard is a joy to use and the 1920 x 1080 touchscreen is superb .,POS,joy,keyboard,0
the back - lit keyboard is a joy to use and the 1920 x 1080 touchscreen is superb .,POS,joy,lit,0
the back - lit keyboard is a joy to use and the 1920 x 1080 touchscreen is superb .,POS,superb,touchscreen,0
The backlight keyboard in red is very nice to see at night .,POS,Nice,backlight,0
The backlight keyboard in red is very nice to see at night .,POS,Nice,keyboard,0
The backlight keyboard in red is very nice to see at night .,POS,very,backlight,0
The backlight keyboard in red is very nice to see at night .,POS,very,keyboard,0
the backlight works great and i had no problems using it in the dark .,POS,great,backlight,0
"the backlighting is comparable , but the mbp gets brighter .",POS,brighter,mbp,0
"the backlighting is comparable , but the mbp gets brighter .",POS,comparable,backlighting,0
the backlit keyboard is awesome at night .,POS,awesome,backlit,0
the backlit keyboard is awesome at night .,POS,awesome,keyboard,0
the backlit keyboard is very nice and only comes on in low light .,POS,nice,backlit,0
the backlit keyboard is very nice and only comes on in low light .,POS,nice,keyboard,0
"the base model went up in price $ 400 , which excludes any performance benefits .",NEG,,base,1
"the base model went up in price $ 400 , which excludes any performance benefits .",NEG,,model,1
"the batrey charges very quickly , you will need 1 hour for a full charge .",POS,quickly,batrey,0
"the batrey charges very quickly , you will need 1 hour for a full charge .",POS,quickly,charges,0
the battery broke after just 4 months from baying it am so disappointed with the product,NEG,disappointed,battery,0
the battery broke after just 4 months from baying it am so disappointed with the product,NEG,disappointed,product,0
The battery capacity is 3 hours on a full charge,NEU,,battery,1
The battery capacity is 3 hours on a full charge,NEU,,capacity,1
the battery dropped 30 % after one night ( fully shut down already ),NEG,,battery,1
the battery is good .,POS,good,battery,0
the battery lasts a solid 8 + hours unless you ' re playing games its more like 4 - 5 .,POS,solid,battery,0
the battery lasts me days .,POS,,battery,1
the battery life ( so far ) is fairly true to the description and has lasted me 8 hours of constant use .,POS,,battery,1
the battery life ( so far ) is fairly true to the description and has lasted me 8 hours of constant use .,POS,,life,1
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,good,battery,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,good,life,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,quality,chromeos,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,quality,screen,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,solid,battery,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,solid,life,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,worth,chromeos,0
"the battery life has started to go down after a year of solid use ( still quite good ) , but the quality screen and chromeos make it worth it .",POS,worth,screen,0
"the battery life is around 2 hrs , not 10 + as advertised .",NEG,,battery,1
"the battery life is around 2 hrs , not 10 + as advertised .",NEG,,life,1
"the battery life is good - i get about 5 - 6 hours of non stop typing , with 3 browsers opened and wifi always on .",POS,good,battery,0
"the battery life is good - i get about 5 - 6 hours of non stop typing , with 3 browsers opened and wifi always on .",POS,good,life,0
the battery life is great ( i get about 9 hours ) .,POS,great,battery,0
the battery life is great ( i get about 9 hours ) .,POS,great,life,0
the battery life is great and i love the touchscreen / flip feature .,POS,great,battery,0
the battery life is great and i love the touchscreen / flip feature .,POS,great,life,0
the battery life is great and i love the touchscreen / flip feature .,POS,love,,0
the battery life is incredible and charges from 0 % to 100 % in about an hour and a half while in use .,POS,incredible,battery,0
the battery life is incredible and charges from 0 % to 100 % in about an hour and a half while in use .,POS,incredible,life,0
"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",POS,,battery,1
"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",POS,,life,1
"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",POS,incredible,battery,0
"the battery life is incredible and literally lasts all day , not to mention it charges to 100 % in about an hour and a half .",POS,incredible,life,0
the battery life is not anywhere near the advertised 8 hours .,NEG,,battery,1
the battery life is not anywhere near the advertised 8 hours .,NEG,,life,1
"the battery life is not quite as long as advertised , but i can get through daily life just fine without lugging my charger everywhere .",NEU,fine,battery,1
"the battery life is not quite as long as advertised , but i can get through daily life just fine without lugging my charger everywhere .",NEU,fine,life,1
the battery life is outstanding .,POS,outstanding,battery,0
the battery life is outstanding .,POS,outstanding,life,0
"the battery life is really pretty comparable ( slightly more with the mbp , and i can obtain info on app energy usage a bit easier imo ) .",POS,comparable,battery,0
"the battery life is really pretty comparable ( slightly more with the mbp , and i can obtain info on app energy usage a bit easier imo ) .",POS,comparable,life,0
the battery life is stunning .,POS,stunning,battery,0
the battery life is stunning .,POS,stunning,life,0
the battery life is terrible .,NEG,terrible,battery,0
the battery life is terrible .,NEG,terrible,life,0
the battery life is touted as 10 hours but i find that 7 .,NEG,,battery,1
the battery life is touted as 10 hours but i find that 7 .,NEG,,life,1
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,,webcam,1
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,disappointing,battery,0
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,disappointing,laptop,0
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,disappointing,life,0
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,disappointing,on,0
the battery life on the laptop is disappointing and the webcam doesn ' t work it .,NEG,disappointing,the,0
the battery life on this seems good .,POS,good,battery,0
the battery life on this seems good .,POS,good,life,0
the battery life sucks as it starts to die after 3 - 4 hours of use ( no gaming ) .,NEG,sucks,battery,0
the battery life sucks as it starts to die after 3 - 4 hours of use ( no gaming ) .,NEG,sucks,life,0
the battery on this computer is not very good i feel like i always have to have it plugged in .,NEG,good,battery,0
the battery on this computer is not very good i feel like i always have to have it plugged in .,NEG,not,battery,0
the battery on this computer is not very good i feel like i always have to have it plugged in .,NEG,very,battery,0
"the battery seriously lasts as long as i need it , and i ' m one to forget to charge it .",POS,,battery,1
the battery stopped charging after 3 months .,NEG,,battery,1
the battery will last a full day or two so it ' s very good for a middle school student .,POS,good,battery,0
"the beautiful screen is said to be identical to the pixelbook in size , aspect ratio , and resolution .",POS,beautiful,screen,0
the best laptop for its price .,POS,best,laptop,0
the best laptop i ' ve owned .,POS,best,laptop,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,,battery,1
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,amazing,display,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,amazing,retina,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,best,laptop,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,fast,laptop,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,high,laptop,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,light,laptop,0
the best laptop i have ever owned .,POS,best,laptop,0
the best product .,POS,best,product,0
"The biggest annoyance is that theres no light for the Caps lock button , which is surprisingly irritating .",NEG,annoyance,button,0
"The biggest annoyance is that theres no light for the Caps lock button , which is surprisingly irritating .",NEG,annoyance,Caps,0
"The biggest annoyance is that theres no light for the Caps lock button , which is surprisingly irritating .",NEG,annoyance,lock,0
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,POS,benefit,battery,0
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,POS,benefit,life,0
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,POS,longevity,battery,0
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,POS,longevity,life,0
"The biggest pet peeve , having to restart the computer to fix the screen flickering .",NEG,flickering,Screen,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,'-,design,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,'-,laptop,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,'-,spec,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,light,design,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,light,laptop,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,light,spec,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,weight,design,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,weight,laptop,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,weight,spec,0
the bluetooth connects easily to everything .,POS,,bluetooth,1
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",NEG,,bluetooth,1
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",NEG,,wifi,1
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",NEG,slow,wifi,0
the body of the chromebook feels solid due to the aluminium body .,POS,solid,body,0
the body of the chromebook feels solid due to the aluminium body .,POS,solid,chromebook,0
the body of the chromebook feels solid due to the aluminium body .,POS,solid,of,0
the body of the chromebook feels solid due to the aluminium body .,POS,solid,the,0
the boot up is fast .,POS,fast,boot,0
the boot up is fast .,POS,fast,up,0
the bottom plastic piece - this is not a unibody machine - will be too hot to rest on bare skin .,NEG,,piece,1
the bottom plastic piece - this is not a unibody machine - will be too hot to rest on bare skin .,NEG,,plastic,1
the brand new vivobook is dead in the water !,NEG,dead,vivobook,0
the brightness and clarity are awesome .,POS,awesome,brightness,0
the brightness and clarity are awesome .,POS,awesome,clarity,0
the broken mic was not a dealbreaker but annoying in a brand new device .,NEG,annoying,mic,0
the build - quality is pretty good .,POS,good,'-,0
the build - quality is pretty good .,POS,good,build,0
the build - quality is pretty good .,POS,good,quality,0
"the build quality , screen and keyboard are terrific .",NEG,terrific,build,0
"the build quality , screen and keyboard are terrific .",NEG,terrific,keyboard,0
"the build quality , screen and keyboard are terrific .",NEG,terrific,quality,0
"the build quality , screen and keyboard are terrific .",NEG,terrific,screen,0
the build quality is .,NEU,,build,1
the build quality is .,NEU,,quality,1
the build quality is cheap .,NEG,cheap,build,0
the build quality is cheap .,NEG,cheap,quality,0
the build quality is fantastic .,POS,fantastic,build,0
the build quality is fantastic .,POS,fantastic,quality,0
the build quality is fantastic .,POS,fantastic,build,0
the build quality is fantastic .,POS,fantastic,quality,0
the build quality is good ( all aluminum body ) .,POS,good,build,0
the build quality is good ( all aluminum body ) .,POS,good,quality,0
the build quality is nice and the hinge is sturdy .,POS,nice,build,0
the build quality is nice and the hinge is sturdy .,POS,nice,quality,0
the build quality is nice and the hinge is sturdy .,POS,sturdy,hinge,0
"The build quality is okay but nothing special but to me , it 's good enough .",NEU,okay,build,1
"The build quality is okay but nothing special but to me , it 's good enough .",NEU,okay,quality,1
"The build quality is okay but nothing special but to me , it 's good enough .",POS,good,build,0
"The build quality is okay but nothing special but to me , it 's good enough .",POS,good,quality,0
the build quality on this laptop is awesome for the price .,POS,awesome,build,0
the build quality on this laptop is awesome for the price .,POS,awesome,quality,0
the build quality seems very good .,POS,good,build,0
the build quality seems very good .,POS,good,quality,0
the built - in speaker is below average .,NEG,average,'-,0
the built - in speaker is below average .,NEG,average,built,0
the built - in speaker is below average .,NEG,average,in,0
the built - in speaker is below average .,NEG,average,speaker,0
the built - in speaker is below average .,NEG,below,'-,0
the built - in speaker is below average .,NEG,below,built,0
the built - in speaker is below average .,NEG,below,in,0
the built - in speaker is below average .,NEG,below,speaker,0
the c302 is a great machine .,POS,great,c302,0
the c302 is clean and feels solid .,POS,clean,c302,0
the c302 is clean and feels solid .,POS,solid,c302,0
the c302 is heavier in size and appearance and also significantly better in all aspects .,POS,better,c302,0
the c302 is heavier in size and appearance and also significantly better in all aspects .,POS,heavier,c302,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,best,m5,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,best,processor,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,good,c302,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,good,chromebook,0
the cable functions just fine .,NEU,fine,cable,1
The case color and finish are very nice .,POS,Nice,and,0
The case color and finish are very nice .,POS,Nice,case,0
The case color and finish are very nice .,POS,Nice,color,0
The case color and finish are very nice .,POS,Nice,finish,0
The case color and finish are very nice .,POS,very,and,0
The case color and finish are very nice .,POS,very,case,0
The case color and finish are very nice .,POS,very,color,0
The case color and finish are very nice .,POS,very,finish,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,attractive,case,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,comfortable,keyboard,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,nice,keypad,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,nice,number,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,responsive,keyboard,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,solid,case,0
the charger is defective and after 45 days of use the charger is shot .,NEG,defective,charger,0
the chormebook works as described by seller .,POS,,chormebook,1
the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,POS,,chromebook,1
the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,POS,impressive,battery,0
the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,POS,impressive,life,0
"the chromebook is an amazing product with one huge glaring flaw - you can not use the sd card with any android apps , nor use android apps with wifi tethering or anything reaching ` ` outside the sandbox ` ` .",NEG,flaw,card,0
"the chromebook is an amazing product with one huge glaring flaw - you can not use the sd card with any android apps , nor use android apps with wifi tethering or anything reaching ` ` outside the sandbox ` ` .",NEG,flaw,sd,0
"the chromebook is an amazing product with one huge glaring flaw - you can not use the sd card with any android apps , nor use android apps with wifi tethering or anything reaching ` ` outside the sandbox ` ` .",POS,amazing,chromebook,0
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",POS,great,chromebook,0
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",POS,great,device,0
the chromebook is quite ideal for those who use their computer mostly for surfing the internet .,POS,ideal,chromebook,0
the chromebook is simply dead from what i can tell .,NEG,dead,chromebook,0
the chromebook loads everything lightning fast and provides a simple user experience that gets you where you need to go quickly and efficiently .,POS,efficiently,chromebook,0
the chromebook loads everything lightning fast and provides a simple user experience that gets you where you need to go quickly and efficiently .,POS,fast,chromebook,0
the chromebook loads everything lightning fast and provides a simple user experience that gets you where you need to go quickly and efficiently .,POS,quickly,chromebook,0
the chromebook looks very nice and works very well .,POS,nice,chromebook,0
the chromebook looks very nice and works very well .,POS,well,chromebook,0
the chromebook r 11 was hardly used and only a few months old .,NEG,,11,1
the chromebook r 11 was hardly used and only a few months old .,NEG,,chromebook,1
the chromebook r 11 was hardly used and only a few months old .,NEG,,r,1
the chromebook seems to be working fine now and my daughter does love it .,POS,fine,chromebook,0
the chromebook seems to be working fine now and my daughter does love it .,POS,love,chromebook,0
the click is now provided by a haptic engine and provides more functionality .,POS,,click,1
the color of everything is so very much brighter and clearer it makes the extra cost is worth more for just that .,POS,brighter,color,0
the color of everything is so very much brighter and clearer it makes the extra cost is worth more for just that .,POS,clearer,color,0
the color of everything is so very much brighter and clearer it makes the extra cost is worth more for just that .,POS,worth,color,0
"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",NEG,,magsafe,1
"The combination of these design flows leads to broken displays when the magsafe plug is caught inside the computer upon closing , breaking the monitor .",NEG,,plug,1
"the computer ' s hardware is decent , but the materials are poor .",NEG,poor,materials,0
"the computer ' s hardware is decent , but the materials are poor .",POS,decent,',0
"the computer ' s hardware is decent , but the materials are poor .",POS,decent,computer,0
"the computer ' s hardware is decent , but the materials are poor .",POS,decent,hardware,0
"the computer ' s hardware is decent , but the materials are poor .",POS,decent,s,0
the computer can not repair whatever disc issues it has .,NEG,,computer,1
the computer constantly pauses or stutters and then continues when it comes to loading web pages and working on documents .,NEG,,computer,1
"the computer has a solid processor and enough memory to handle pretty much anything the average user willl throw at it , short of graphics - heavy gaming .",POS,,memory,1
"the computer has been running the programs such as matlab , mathematics , diamond , among others without problem .",POS,,computer,1
the computer has difficulty switching between tablet and computer .,NEG,difficulty,computer,0
"the computer hold its ground , but it has specs to be a killer .",NEU,,computer,1
"the computer is good for the price , but the hdmi port is already broken .",NEG,,hdmi,1
"the computer is good for the price , but the hdmi port is already broken .",NEG,,port,1
"the computer is good for the price , but the hdmi port is already broken .",POS,good,computer,0
"the computer is great , but the charger is garbage .",NEG,garbage,charger,0
"the computer is great , but the charger is garbage .",POS,great,computer,0
"the computer is nice , blah blah it has nice features but it stops working after a few months .",NEG,,,1
"the computer is nice , blah blah it has nice features but it stops working after a few months .",POS,,,1
"the computer is nice , blah blah it has nice features but it stops working after a few months .",POS,nice,computer,0
The computer is slow and requires frequent restarts .,NEG,slow,computer,0
the computer is very beautiful and very light .,POS,beautiful,computer,0
the computer is very beautiful and very light .,POS,light,computer,0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,fast,computer,0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,fast,processor,0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,fast,ssd,0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,good,computer,0
the computer itself is as stated and i received at a price my husband and i were both happy with .,POS,happy,computer,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",NEU,bad,computer,1
"the computer itself is not bad , the 360 rotation and touch screen feel good .",NEU,not,computer,1
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,good,360,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,good,rotation,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,good,screen,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,good,touch,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",NEG,smaller,keyboard,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",POS,'-,computer,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",POS,made,computer,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",POS,sturdy,computer,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",POS,well,computer,0
the computer itself looks great .,POS,great,computer,0
"the computer looks nice , and works good .",POS,good,computer,0
"the computer looks nice , and works good .",POS,nice,computer,0
the computer runs decent but the keypad turns off every time the computer sleeps .,NEG,,keypad,1
the computer runs great .,POS,great,computer,0
The computer stopped functioning as a laptop .,NEG,,computer,1
"the computer worked well for a few weeks , then the screen backlight died .",NEG,died,backlight,0
"the computer worked well for a few weeks , then the screen backlight died .",NEG,died,screen,0
"the computer worked well for a few weeks , then the screen backlight died .",POS,well,computer,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,cooler,boost,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,cooler,button,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,cooler,cooler,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,like,fan,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,like,laptop,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,like,placement,0
the coolest thing is the touch screen on something this size .,POS,coolest,screen,0
the coolest thing is the touch screen on something this size .,POS,coolest,touch,0
the core m3 allows this system to get fast and to stay quiet .,POS,fast,core,0
the core m3 allows this system to get fast and to stay quiet .,POS,fast,m3,0
the core m3 allows this system to get fast and to stay quiet .,POS,quiet,core,0
the core m3 allows this system to get fast and to stay quiet .,POS,quiet,m3,0
"the core m3 processor allows the c302 to be fanless , as well , adding to the sleek design .",POS,sleek,design,0
The CPU is blazing fast .,POS,blazing,CPU,0
The CPU is blazing fast .,POS,fast,CPU,0
"the cpu runs super fast and doesn ' t start utilizing its full potential until you start doing things like installation of applications , but the memory usage sits around 40 - 50 % the most of the time .",NEU,,memory,1
"the cpu runs super fast and doesn ' t start utilizing its full potential until you start doing things like installation of applications , but the memory usage sits around 40 - 50 % the most of the time .",POS,fast,cpu,0
"the current model only has two , which can be problematic if you hook up an external hard drive and an external bluray drive ( which requires two ports ) at the same time .",NEG,problematic,model,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,class,/,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,class,customer,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,class,service,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,class,warranty,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,first,/,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,first,customer,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,first,service,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,first,warranty,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,impressed,asus,0
"The customer service rep I spoke with did n't seem to understand what I was talking about when referring to the faulty hinge and bezal and after speaking with the service technician , it sounds like the rep said I had broken the screen ( something not covered by their warantty , so I would have had to pay had the service tech not called ! ) .",NEG,,customer,1
"The customer service rep I spoke with did n't seem to understand what I was talking about when referring to the faulty hinge and bezal and after speaking with the service technician , it sounds like the rep said I had broken the screen ( something not covered by their warantty , so I would have had to pay had the service tech not called ! ) .",NEG,,rep,1
"The customer service rep I spoke with did n't seem to understand what I was talking about when referring to the faulty hinge and bezal and after speaking with the service technician , it sounds like the rep said I had broken the screen ( something not covered by their warantty , so I would have had to pay had the service tech not called ! ) .",NEG,,service,1
"the customer support rep at amazon was of no help , though he did try .",NEU,,customer,1
"the customer support rep at amazon was of no help , though he did try .",NEU,,rep,1
"the customer support rep at amazon was of no help , though he did try .",NEU,,support,1
the default scaling 1536x864 looks excellent and sharp to me .,POS,excellent,default,0
