raw_words,sentiment,aspect,opinion,subjectivity
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",POS,shoes,very comfortable,0
These shoes were ordered in an extra wide and they were not even close to a wide .,NEG,they,,0
These shoes work really well if you 're going to walk a lot .,POS,shoes,really well,0
These shorts are the original of all the sports shorts .,POS,shorts,original,0
These stretched out in width after one wear and the stitching across top came undone .,NEG,,,0
"These survive the washing machine and many , many reuses .",POS,,,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,tight,"not itchy, remarkably comfortable, soft",0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,tights,,0
These tights are a drag queens best friend !,POS,tights,best,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,material,well,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,tights,lovely,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,dance tights,,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,tights,"well, comfortable",0
These tights are described as a classic and they are - great to wear and so comfortable,POS,they,"so comfortable, great",0
"These tights are durable , suck you in and comfortable .",POS,tights,"durable, comfortable",0
These tights are great !,POS,tights,great,0
These tights are not holding up well .,NEG,tights,not holding up well,0
These tights are perfect .,POS,tights,perfect,0
These tights are shiny and super small .,NEG,tights,super small,0
These tights are super soft and can take a beating .,POS,tights,super soft,0
These tights are thick enough that I am not super worried that she will put a hole in them .,POS,tights,thick enough,0
These tights are unwearable .,NEG,tights,unwearable,0
These tights are very comfortable and pretty .,POS,tights,"very comfortable, pretty",0
These tights fit exactly as expected and they feel great .,POS,they,great,0
These tights fit exactly as expected and they feel great .,POS,tights,fit,0
These tights fit great and they are very good quality,POS,they,very good,0
These tights fit great and they are very good quality,POS,tights,great,0
These tights fit perfectly for me at a size 18 .,POS,tights,perfectly,0
These tights fit well and feel nice and soft !,POS,tights,"well, soft, nice",0
These tights go well with my Bal-Togs thong leotard and ballet slippers .,POS,tights,well,0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,sheen,"shimmery, gorgeous",0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,them,,0
These tights have a really awesome shimmer .,POS,tights,really awesome,0
"These tights lasted well , very shiney .",POS,tights,"well, very shiney",0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,they,"beautifully, NULL",0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,tights,"great, great",0
These tights were supposed to be an xxl but when i got them they wouldnt even fit my size 8 sister .,NEG,tights,,0
These went well with the bodysuit and looked pretty natural .,POS,,"well, pretty natural",0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,quality,nice - great,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,they,"smoothing, nice, great, pretty",0
"These were just too shimmery for my taste , so I returned them .",NEG,them,"just too shimmery, NULL",0
These were just was I was looking for .,POS,,,0
These were not narrow in the toe area and my foot slipped around enough that I was n't comfortable keeping them .,NEG,them,was n't comfortable,0
These were some nice comfortable boots that looked stylish with jeans or dress pants .,POS,boots,"nice, stylish, comfortable",0
These were the most comfortable Capezio Character Shoes that I have ever purchased.Thank you ... .thank you.Linda,POS,Shoes,the most comfortable,0
These were very comfortable and did n't snag or get messed up at all after hours of being out and about and a acting crazy .,POS,,very comfortable,0
These were worn for the Ravel piece and they were perfect of course .,POS,they,perfect,0
These will probably become favorites but to start I think these just need a bit of time to stretch out .,POS,,favorites,0
These would not fit - they are too short .,NEG,they,"too short, not fit",0
They 'll go great underneath a dress and give a much smoother look on camera .,POS,They,great,0
"They 're cute and simple , with a slight heel that works well for me since I rarely wear heels.Following the other reviewer 's recommendations , I went a full size up for these shoes .",POS,They,"simple, cute",0
"They 're cute and simple , with a slight heel that works well for me since I rarely wear heels.Following the other reviewer 's recommendations , I went a full size up for these shoes .",POS,heel,well,0
"They 're dressy enough to wear with skirts , but casual for slacks and shorts .",POS,They,dressy enough,0
"They 're generally a good fit , as they stretch a bit after you wear them .",POS,They,good,0
They 're just OK-not sure I would purchase again-style is kind of old fashioned,NEG,again-style,,0
They 're just OK-not sure I would purchase again-style is kind of old fashioned,NEU,They,just OK-not,1
"They 're not at all sheer , however .",NEG,They,not at all sheer,0
They 're soft and they fit nice .,POS,They,soft,0
They 're soft and they fit nice .,POS,they,nice,0
"They 're still VERY pretty , I would of kept them if I had bought the right size .",POS,They,VERY pretty,0
They 're super flexible and comfortable so they 'll be perfect for active movement .,POS,They,"comfortable, super flexible",0
They 're super flexible and comfortable so they 'll be perfect for active movement .,POS,they,perfect,0
"They 're very comfortable , and do n't cut or bind .",POS,They,"do n't cut, bind, very comfortable",0
They 're well made tights that I wear with my uniform as a gallery guard at Mia .,POS,tights,well,0
They 're what I expected given the reviews .,POS,They,,0
"They also are opaque enough to hide almost any flaws in your legs , such as bruises , cellulite , or hair , if you need to shave or wax : ) At first I wasn't sure why these were called Ultra Shimmery tights , but then I took a flash photo of them , and they really did look ultra shimmery !",POS,They,opaque,0
"They also are opaque enough to hide almost any flaws in your legs , such as bruises , cellulite , or hair , if you need to shave or wax : ) At first I wasn't sure why these were called Ultra Shimmery tights , but then I took a flash photo of them , and they really did look ultra shimmery !",POS,they,ultra shimmery,0
They also are quite warm too .,POS,They,quite warm,0
They also give a lot of support .,POS,They,support,0
They also make my legs look great !,POS,They,great,0
They also wash great as long as you line dry them .,POS,They,great,0
They also wear like iron !,NEU,They,,1
They appear to be well made plus they are comfortable .,POS,They,well,0
They appear to be well made plus they are comfortable .,POS,they,comfortable,0
"They are , however , bshimmery , sturdy and wash well .",POS,They,"bshimmery, well, sturdy",0
They are NOT leather ... I have been using these for the past year or so only on Sundays for church and they are already cracking at the ball of my foot on the sole and even on the top of the shoe .,NEG,they,,0
They are a bit heavier than I would have thought but not uncomfortable .,NEG,They,a bit heavier,0
They are a bit heavier than I would have thought but not uncomfortable .,NEU,They,not uncomfortable,1
They are a good looking boot .,POS,looking,good,0
"They are a great color , fit my size 10 perfectly , do n't rub and are comfortable enough to wear all day .",POS,They,"comfortable enough, perfectly",0
"They are a great color , fit my size 10 perfectly , do n't rub and are comfortable enough to wear all day .",POS,color,great,0
"They are a great color , sort of stone .",POS,color,great,0
They are a nice dark navy color .,POS,color,nice,0
They are a nice thick material and do n't run easily .,POS,material,"nice, thick",0
They are a perfect fit for me .,POS,They,perfect,0
They are a simple design that I plan to use as business casual dress .,POS,design,simple,0
They are a touch large so I think i 'll order a L next time for more lift and fit .,NEG,They,a touch large,0
They are also built to last .,POS,They,,0
They are also opaque enough to make your legs look great even if you have n't shaved .,POS,They,"great, opaque enough",0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,,"nice, smooth",0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,They,pretty thick,0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,transitioning,convenient,0
They are also super warm !,POS,They,super warm,0
They are also very roomy and have a high waist band that offers some tummy control .,POS,They,very roomy,0
They are also very roomy and have a high waist band that offers some tummy control .,POS,waist band,,0
They are as comfortable as my old pnes,POS,They,comfortable,0
"They are comfortable , do n't move around too much ( i.e .",POS,They,comfortable,0
They are comfortable and I know I will get a lot of use out of them .,POS,They,comfortable,0
They are comfortable and I know I will get a lot of use out of them .,POS,them,,0
They are comfortable and attractive .,POS,They,"attractive, comfortable",0
They are comfortable and flexible as well as stylish .,POS,They,"stylish, flexible, comfortable",0
They are comfortable and look very neat with dresses or suits .,POS,They,"very neat, comfortable",0
They are comfortable and pretty .,POS,They,"comfortable, pretty",0
"They are comfortable and soft , move with the body , and do n't easily run .",POS,They,"soft, comfortable",0
They are comfortable and they look great !,POS,They,comfortable,0
They are comfortable and they look great !,POS,they,great,0
"They are cute as can be and I did keep them , but they run about a half size too small .",NEG,they,too small,0
"They are cute as can be and I did keep them , but they run about a half size too small .",POS,They,cute,0
"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",POS,They,durable,0
"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",POS,they,"flattering, well",0
"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",POS,They,"super comfortable, NULL",0
"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",POS,look,"simple, attractive, classic",0
They are excellent quality and have lasted through quite a few performances .,POS,quality,excellent,0
They are extremely comfortable and look very nice .,POS,They,"extremely comfortable, very nice",0
They are good quality material .,POS,material,good,0
They are great for my needs ( roller derby ) and would be great for dance .,POS,They,"great, great",0
They are holding up well .,POS,They,well,0
They are in fact narrower than multiple other brands that are simply W. Unable to wear -,NEG,,,0
They are in fact narrower than multiple other brands that are simply W. Unable to wear -,NEG,They,narrower,0
They are just like my old ones and I hope they hold up better,POS,They,,0
They are just what I was looking for and had not been able to find in any stores .,POS,They,,0
They are kinda narrow but will stretch being good leather .,NEG,They,narrow,0
They are kinda narrow but will stretch being good leather .,POS,leather,good,0
They are much shimmery in person .,POS,They,much shimmery,0
They are my everyday go to shoes .,POS,They,,0
They are n't as shimmery as the picture looks,NEG,They,shimmery,0
They are nice and exactly what I expected .,POS,They,"nice, NULL",0
They are nice sturdy light colored tights .,POS,tights,"nice, sturdy",0
They are not leather but look like they will be very durable .,POS,they,very durable,0
"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",NEG,They,opaque,0
"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",POS,they,completely opaque,0
They are not true nude .,NEG,They,,0
"They are not uncomfortable , they just do n't fit the same .",NEG,they,do n't fit,0
"They are not uncomfortable , they just do n't fit the same .",NEU,They,not uncomfortable,1
They are okay but not comfortable for a lot of walking .,NEG,They,not comfortable,0
They are okay but not comfortable for a lot of walking .,NEU,They,okay,1
They are one of the most comfortable shoes I 've ever bought and I love them for both casual and work use .,POS,They,most comfortable,0
They are one of the most comfortable shoes I 've ever bought and I love them for both casual and work use .,POS,them,love,0
They are perfect for me to wear to church .,POS,They,perfect,0
They are pretty and practical and more feminine than many sandals .,POS,They,"practical, more feminine, pretty",0
They are quite attractive and do n't look frumpy .,POS,They,"do n't look frumpy, quite attractive",0
"They are really tough , too ; I imagine they are built to withstand a lot .",POS,They,really tough,0
They are recommended and the price is very reasonable .,POS,They,recommended,0
They are recommended and the price is very reasonable .,POS,price,very reasonable,0
They are shimmery and perfect .,POS,They,"shimmery, perfect",0
"They are so comfortable -- and quiet , which is important for my job .",POS,They,"quiet, so comfortable",0
They are so comfortable and soft .,POS,They,"so comfortable, soft .",0
They are so comfortable to wear that she wears them instead of her regular black dress shoes .,POS,They,so comfortable,0
They are so comfy !,POS,They,so comfy,0
They are so soft .,POS,They,so soft,0
"They are soft , and warm and inexpensive ..",POS,They,"soft, inexpensive, warm",0
They are soft and do not snag .,POS,They,soft,0
They are soft though ... .,POS,They,soft,0
"They are somewhat narrow , which is also a plus for me .",POS,They,narrow,0
They are still a little too tight in the toe area but fit perfect everywhere else .,NEG,They,too tight,0
They are still a little too tight in the toe area but fit perfect everywhere else .,POS,They,perfect,0
"They are still really cute and will be great for slacks , jeans , shorts , skirts , even a nice dress .",POS,They,"great, really cute",0
They are super shimmery and great !,POS,They,"great, super shimmery",0
"They are super soft and stretchy , and I prefer my tights a little tighter , especially because they stretch .",POS,They,"stretchy, super soft",0
"They are super soft and stretchy , and I prefer my tights a little tighter , especially because they stretch .",POS,tights,little tighter,0
They are the best,POS,They,best,0
They are the only tights my daughter will wear .,POS,tights,,0
They are thick material that last long through all the dance classes our girls are involved in .,POS,material,thick,0
They are totally comfortable and I use them for casual and dress up .,POS,They,"NULL, totally comfortable",0
They are very comfortable & light on the feet,POS,They,"light, very comfortable",0
They are very comfortable .,POS,They,very comfortable,0
They are very comfortable and attractive .,POS,They,"attractive, very comfortable",0
They are very comfortable with the exception of the strap at the heel .,POS,They,very comfortable,0
They are very comfortable with the exception of the strap at the heel .,POS,strap,,0
They are very cushion-y .,POS,They,very cushion-y,0
They are very light weight and comfortable .,POS,They,"comfortable, very light",0
"They are very soft , typical LifeStride .",POS,They,very soft,0
They are very soft and I like how they 'transition ' .,POS,They,very soft,0
They are very soft and I like how they 'transition ' .,POS,they,like,0
They are very soft and the waistband is a little rigid but not a big deal at all .,NEG,waistband,a little rigid,0
They are very soft and the waistband is a little rigid but not a big deal at all .,POS,They,very soft,0
"They are very thick , so even in the dead of winter you can wear a dress and be comfortable .",POS,They,"very thick, comfortable",0
"They are well made , soft , very comfortable , easy to clean .",POS,They,"very comfortable, well, soft, NULL",0
They are what I expected .,POS,They,,0
They are wonderful .,POS,They,wonderful,0
"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",POS,They,super thick,0
"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",POS,they,"stretchy.Also, strangely comfortable",0
They can be dressed up or down ; wear them with shorts or a Summer dress .,POS,They,,0
They definitely run small .,NEG,They,small,0
They did n't fit right so I returned them .,NEG,They,did n't fit,0
They did not get a 5 star because my feet did hurt a little after dancing for 3 1/2 hours .,NEG,They,,0
They did squeak a little from rubbing on the base of the heel when walking .,NEG,They,,0
They do n't hurt her feet and she loves the heal height .,POS,They,,0
They do n't hurt her feet and she loves the heal height .,POS,heal height,loves,0
They do n't roll at the waist like some pantyhose .,POS,They,,0
"They do n't run , rip or snag if you handle them properly .",POS,They,,0
They do n't run like stockings when you get a whole in them .,POS,They,,0
They do run a tiny bit small but with some stretching fit just fine .,NEG,They,a tiny bit small,0
They do run a tiny bit small but with some stretching fit just fine .,POS,They,fine,0
They do run quite small in length though .,NEG,They,quite small,0
They don't seem to cater to women of color ! !,NEG,They,,0
"They easily stretched wide enough , but not long enough .",NEG,They,not long enough,0
"They easily stretched wide enough , but not long enough .",POS,They,easily,0
They even survived spattered oil stains from a Thanksgiving kitchen mishap - washed right out .,POS,They,,0
They feel very durable and I love the sheen of them .,POS,They,very durable,0
They feel very durable and I love the sheen of them .,POS,sheen,love,0
They feel wonderful and after I lose a few more pounds will be fine .,POS,They,wonderful,0
"They felt a little tight , so I went with the next size .",NEG,They,a little tight,0
They fit almost perfectly ... perhaps a tad big but a 7 would probably have been too snug.My dissatisfaction is with the strap .,NEG,strap,dissatisfaction,0
They fit almost perfectly ... perhaps a tad big but a 7 would probably have been too snug.My dissatisfaction is with the strap .,POS,They,almost perfectly,0
They fit and feel very comfortable .,POS,They,"very comfortable, fit",0
They fit everywhere but the length .,NEG,length,,0
They fit everywhere but the length .,POS,They,fit,0
"They fit great , a little more narrow than I expected being I got the wide and normally do n't have to except in sandals ( no one wants to be squishing out the sides of sandals so I always get the wide widths if available lol ) .",POS,They,great,0
They fit great and are very comfortable .,POS,They,"great, very comfortable",0
They fit great and the shine makes them perfect for performing : ),POS,They,great,0
They fit great and the shine makes them perfect for performing : ),POS,them,perfect,0
They fit her perfectly and she reported that they were soft and comfortable .,POS,They,perfectly,0
They fit her perfectly and she reported that they were soft and comfortable .,POS,they,"comfortable, soft",0
They fit like other dancers products .,POS,They,fit,0
They fit nicely except for the extremely tight waistband .,NEG,waistband,extremely tight,0
They fit nicely except for the extremely tight waistband .,POS,They,nicely,0
They fit perfect and I have yet to get a run .,POS,They,perfect,0
They fit perfect i am 6ft with 35in legs .,POS,They,perfect,0
"They fit perfectly , I wear them often .",POS,They,perfectly,0
They fit somewhat tight at waist - but not overly so - well worth the size reminder ...,POS,,well worth,0
They fit somewhat tight at waist - but not overly so - well worth the size reminder ...,POS,They,tight,0
"They fit true to size ( using Capezio chart ) but some people find it more comfy to order a size up , especially if the waistband bothers you .",POS,They,TRUE,0
They fit very well and I am happy with them .,POS,They,very well,0
They fit very well and I am happy with them .,POS,them,happy,0
They fit very well and are very soft without getting runs or getting pilly .,POS,They,"very well, very soft",0
They fit well and I am very pleased .,POS,They,"very pleased, well",0
They fit well and easy to walk in .,POS,They,"well, NULL",0
They fit well and look good and cheaper here than elsewhere .,POS,They,"good, well, cheaper",0
"They give great support and are strong enough to resist runs , but look really good on .",POS,They,"great, really good, strong",0
They go with almost every outfit .,POS,They,,0
They have a little bit of a sheen to them and the color is almost identical to my skin tone which I love !,POS,color,"love, identical",0
They have always been just a tad tight .,NEG,They,a tad tight,0
They have always been so comfortable .,POS,They,so comfortable,0
They have good padding .,POS,padding,good,0
They have so far outlasted the expensive ones we 've bought in the past .,POS,They,,0
They have the shine i was looking for they feel rough until you put them on .,POS,They,,0
They hold up great !,POS,They,great,0
They hold up in the wash very well .,POS,They,very well,0
They hold up to wear and tear !,POS,They,,0
They hold up very well .,POS,They,very well,0
They just are not broken in good yet .,POS,They,good,0
They keep me cool when I dance .,POS,They,,0
They last a long time and look good no matter what you wear them with .,POS,They,good,0
They last a long time without getting any runs .,POS,They,,0
"They look cute , fit well , have good support and last .",POS,They,"good, last, cute, well",0
They look good .,POS,They,good,0
They look great with almost any outfit .,POS,They,great,0
They look really nice on my feet .,POS,They,really nice,0
They looked nice .,POS,They,nice,0
They looked so comfortable so I ordered extra wide and they fit horribly .,NEG,they,horribly,0
They looked so comfortable so I ordered extra wide and they fit horribly .,POS,They,so comfortable,0
They made people look twice at my feet .,POS,They,,0
They make my legs look great even with such a small heel !,POS,They,great,0
They make your legs look great !,POS,They,great,0
"They make your legs so shiny and sexy , and the tan color is so flattering .",POS,They,"so shiny, sexy",0
"They make your legs so shiny and sexy , and the tan color is so flattering .",POS,tan color,so flattering,0
"They may not be the fanciest pair of shoes I could have purchased , but they look nice enough and for the price they are a perfect choice for someone just starting out in the world of ballroom dancing .",POS,price,perfect,0
"They may not be the fanciest pair of shoes I could have purchased , but they look nice enough and for the price they are a perfect choice for someone just starting out in the world of ballroom dancing .",POS,they,nice enough,0
They probably would 've be fine but decided not to reorder .,NEG,,,0
They probably would 've be fine but decided not to reorder .,NEU,They,fine,1
"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",NEG,they,unfortunately,0
"They provide good coverage , this is my second pair ( unfortunately they are n't hole proof ! )",POS,They,good,0
They ran pretty quickly,POS,They,pretty quickly,0
They really look pretty on my feet .,POS,They,pretty,0
They require that you return the shoes using trackable shipping which costs a small fortune .,NEG,shoes,,0
They ripped after a few wears ... probably because they were a tad tight and I was rough on them .,NEG,They,,0
They ripped after a few wears ... probably because they were a tad tight and I was rough on them .,NEG,them,rough,0
They ripped after a few wears ... probably because they were a tad tight and I was rough on them .,NEG,they,a tad tight,0
They rub my heels something awful .,NEG,They,awful,0
They run a little large .,NEG,They,a little large,0
They run extremely small even though I bought the large/extra large .,NEG,They,extremely small,0
They run true to size and are comfy and well-made .,POS,They,"comfy, well-made",0
They run true to size and are comfy and well-made .,POS,size,TRUE,0
They run very small,NEG,They,very small,0
"They seem durable , but you 've got to handwash them -- last a good year or two for sure .",POS,They,"durable, good",0
They seem like they will be hardy and still allow for movement and flexibility .,POS,they,,0
They seem to run true to size .,POS,size,TRUE,0
They seemed at least 2 sizes too small .,NEG,They,too small,0
"They slot over the abdomen as I was putting them on very carefully this morning -could not wear them , will return .",NEG,them,,0
They stretch and wear well .,POS,They,well,0
"They toes are a little cramped , but there was a warning in the order page that these need to be 1/2 size larger .",NEG,They,a little cramped,0
They usually last a whole dance season ! ! !,POS,They,,0
They wear nice and are not heavy .,POS,They,"not heavy, nice",0
"They were a bit narrow in the toe are , I managed to stretch them some .",NEG,They,a bit narrow,0
They were a little snug .,POS,They,a little snug,0
"They were a little too large , but the next size smaller would have been too short .",NEG,They,a little too large,0
They were big enough and wide enough and PHEWWWWWW ... not super expensive,NEU,They,not super expensive,1
They were big enough and wide enough and PHEWWWWWW ... not super expensive,POS,They,"wide enough, big enough",0
They were comfortable all day long .,POS,They,comfortable,0
They were comfortable and looked exactly how I was expecting .,POS,They,comfortable,0
"They were easy to get on , not too tight , not too loose , etc .",POS,They,"easy, not too tight, not too loose",0
They were great .,POS,They,great,0
They were just as expected when they arrived .,POS,they,,0
"They were mostly cramped in the toe , but after two hours dancing in them my toes did n't hurt much worse than when I first put them on .",NEG,They,mostly cramped,0
"They were mostly cramped in the toe , but after two hours dancing in them my toes did n't hurt much worse than when I first put them on .",NEU,them,,1
They were not comfortable in the waist either because they were too short and I forced them to fit .,NEG,They,not comfortable,0
They were not comfortable in the waist either because they were too short and I forced them to fit .,NEG,they,too short,0
They were not true to size .,NEG,size,,0
They were prompt with a refund and did a wonderful job of communication .,POS,,wonderful,0
They were really tight .,NEG,They,really tight,0
They were so comfortable from the first minute i put them on .,POS,They,so comfortable,0
"They were so very comfortable , and worked well with different types of outfits , including shorts and capris .",POS,They,"very comfortable, well",0
They were too big .,NEG,They,too big,0
They were too narrow and I hated that they did n't fit because the are so cute just love the look of them,NEG,They,too narrow,0
They were too narrow and I hated that they did n't fit because the are so cute just love the look of them,NEG,they,hated,0
They were too narrow and I hated that they did n't fit because the are so cute just love the look of them,POS,look,love,0
They were too narrow and I hated that they did n't fit because the are so cute just love the look of them,POS,the,so cute,0
They were very comfortable right from the start .,POS,They,very comfortable,0
They will be dancing in these so getting a shoe that is too big is not an option a perfectly fitting shoe is a must ... they run small ... she is only wearing knee highs so they do run small ... the quality is better than the dance studios have locally as we needed for a choir and they are comfy out of the box she said so all is good here ...,POS,quality,better,0
They will be dancing in these so getting a shoe that is too big is not an option a perfectly fitting shoe is a must ... they run small ... she is only wearing knee highs so they do run small ... the quality is better than the dance studios have locally as we needed for a choir and they are comfy out of the box she said so all is good here ...,POS,they,comfy,0
They will work great with my flapper costume .,POS,They,great,0
They worked but can definitely stretch for a taller person .,NEU,They,,1
They worked great for what we needed though and were perfect for our Alice costume .,POS,They,"great, perfect",0
They would be great in every color so I wiki go back and order more ?,POS,They,great,0
"Thick , good quality , do n't snag .",POS,,"Thick, NULL",0
"Thick , good quality , do n't snag .",POS,quality,good,0
Thick .,POS,,Thick,0
"Thick material , warm and soft .",POS,material,"soft, warm, Thick",0
Thin .,NEG,,Thin,0
Think about trying a size bigger .. Great Capezio Quality in material and construction .,POS,Capezio Quality,Great,0
Think about trying a size bigger .. Great Capezio Quality in material and construction .,POS,construction,Great,0
Think about trying a size bigger .. Great Capezio Quality in material and construction .,POS,material,Great,0
This LifeStride shoe is one of the most comfortable shoes I have ever had - I like it so much I have it in three different colors .,POS,shoe,"like, the most comfortable",0
This allows my daughter to pull her foot out and wear sanders in the summer without having to take off the tights .,POS,tights,,0
This company provides a great little crinoline for the price .,POS,crinoline,great,0
This fits well and lets me feel so comfortable in it .,POS,,"so comfortable, well",0
This gets even softer with every wash !,POS,,even softer,0
"This hoodie is absolutely perfect , epecially at the price that I got it for ( which I have noticed has increased ) .",POS,hoodie,absolutely perfect,0
"This hoodie is absolutely perfect , epecially at the price that I got it for ( which I have noticed has increased ) .",POS,price,,0
"This is a Great pullover , it is nice and warm and fits great .",POS,pullover,"warm, great, Great, nice",0
This is a great shoe .,POS,shoe,great,0
This is a great watch for the price .,POS,watch,great,0
This is a perfect sandal for dress or casual .,POS,sandal,perfect,0
This is a very comfortable shoe - I wear it all the time - perfect heel height - you can wear it all day long - I will probably get more in different colors .,POS,,,0
This is a very comfortable shoe - I wear it all the time - perfect heel height - you can wear it all day long - I will probably get more in different colors .,POS,heel height,perfect,0
This is a very comfortable shoe - I wear it all the time - perfect heel height - you can wear it all day long - I will probably get more in different colors .,POS,shoe,"NULL, very comfortable",0
"This is as advertised , works for me .",POS,,,0
This is great,POS,,great,0
"This is just a good , cute shoe that goes to almost any occasion without shame and will keep your feet cool and rested -- unless you go mountain hiking in them , that would make a difference .",POS,shoe,"NULL, good, cute",0
This is my 3rd pair of these sandals .,POS,sandals,,0
This is my daughter 's second pair .,POS,,,0
This is my fourth color in this classic style .,POS,,,0
This is my second or third round of purchasing these sandals over several years .,POS,sandals,,0
This is my third purchase of the Deerskin Gore Front Moccasin .,POS,Deerskin Gore Front Moccasin,,0
"This is n't as noticeable below the knee , but around the thigh where the fabric is more stretched out the shininess is pretty noticeable .",NEG,fabric,pretty noticeable,0
This is ridiculous .,NEG,,ridiculous,0
This is the best brand .,POS,brand,best,0
This is the best sweatshirt I have ever had .,POS,sweatshirt,best,0
This is the most comfortable sandal I own - right out of the box .,POS,sandal,the most comfortable,0
This item is very soft and thick .,POS,item,"very soft, thick",0
"This must be a plus sized brand , or something .",NEG,,,0
This pair has different width criss cross straps in the front - one sandal had narrower straps than the other .,NEG,This pair,,0
This pair has different width criss cross straps in the front - one sandal had narrower straps than the other .,NEG,straps,narrower,0
This shirt is so comfortable ...,POS,shirt,so comfortable,0
This shirt looks good on my man I would recommend to others also the fit is perfect .,POS,,perfect,0
This shirt looks good on my man I would recommend to others also the fit is perfect .,POS,shirt,"good, recommend",0
"This shirt will bleed color onto your other clothing items , so do n't let it get wet around white/light colored items.My biggest complaint with this shirt is that the listing , when I purchased it , did not specify that the sleeve length when fully extended was only 3/4th sleeves .",NEG,sleeve,complaint,0
This shoe fits well and is quite comfortable purchased 2 pair and am quite satisfied and will purchase this brand again in the future .,POS,brand,,0
This shoe fits well and is quite comfortable purchased 2 pair and am quite satisfied and will purchase this brand again in the future .,POS,shoe,"quite comfortable, well, quite satisfied",0
This shoe is cute and well made but it is definitely not for wide feet .,NEG,shoe,,0
This shoe is cute and well made but it is definitely not for wide feet .,POS,shoe,"well, cute",0
This shoe is extremely comfy .,POS,shoe,extremely comfy,0
This shoe is really pretty when it is on your foot .,POS,shoe,really pretty,0
"This shoe is supposed to be white but it 's more of an off white , has a hint of yellow in it .",NEG,shoe,,0
This shoe is very comfortable to wear and very stylish .,POS,shoe,"very stylish, very comfortable",0
This shoe just did not meet the expectations I had for LifeStride shoes .,NEG,shoe,,0
This shoe just really hugs your feet .,POS,shoe,,0
"This tight are perfect , fits perfect , cover my legs beautiful",POS,tight,"perfect, beautiful, perfect",0
This tights is really awesome ...,POS,tights,really awesome,0
This time they were very narrow .,POS,they,very narrow,0
"This top is beautifully made , the material is lovely and it washes up nicely .",POS,material,lovely,0
"This top is beautifully made , the material is lovely and it washes up nicely .",POS,top,"nicely, beautifully",0
This top is fashionable and flattering to the wearer .,POS,top,"fashionable, flattering",0
"This top is great , especially for such a low price .",POS,price,low,0
"This top is great , especially for such a low price .",POS,top,great,0
This was a gift and my friend loved them.I have several pairs and love them too .,POS,them,love,0
This was a gift and my friend loved them.I have several pairs and love them too .,POS,them.I,loved,0
This was a gift for my 13 year old granddaughter ... a men 's medium fit her perfectly ... enough room for a shirt under it ... seem the kids are all wearing these now ... it is a nice quality too ...,POS,men 's medium,perfectly,0
This was a gift for my 13 year old granddaughter ... a men 's medium fit her perfectly ... enough room for a shirt under it ... seem the kids are all wearing these now ... it is a nice quality too ...,POS,quality,nice,0
This watch is tiny and the perfect size for me .,NEG,watch,tiny,0
This watch is tiny and the perfect size for me .,POS,size,perfect,0
This will be the brand I buy for tights from now on .,POS,brand,,0
This will suit my needs in the office when flip flops wo n't cut it .,POS,,,0
This worked well for Halloween,POS,,well,0
Those 2 have a somewht cushioned leather innersole with a bit of arch support ( not much ) .,NEG,,,0
