raw_words,sentiment,aspect,opinion,subjectivity
"Valerie and Jason are outstanding hosts : perfectly hospitable , expert at casual conversation though never intrusive , and with a remarkable intuition ( and of course experience ) of what guests could possibly desire .",POS,intuition,remarkable,0
Valerie and Jason are really helpful and nice .,POS,Jason,"nice, really helpful",0
Valerie and Jason are really helpful and nice .,POS,Valerie,"nice, really helpful",0
Valerie and Jason are the best !,POS,Jason,best,0
Valerie and Jason are the best !,POS,Valerie,best,0
Valerie and Jason are two wonderful people .,POS,Valerie and Jason,wonderful,0
"Valerie and Jason are very easy to talk to , and happy to answer any questions .",POS,Jason,"happy, very easy",0
"Valerie and Jason are very easy to talk to , and happy to answer any questions .",POS,Valerie,"happy, very easy",0
Valerie and Jason are very helpful and friendly .,POS,Jason,"friendly, very helpful",0
Valerie and Jason are very helpful and friendly .,POS,Valerie,"friendly, very helpful",0
"Valerie and Jason are very nice , with the help of their map , I can easily explore ( Website hidden by Airbnb ) talking with Jason , I have more understanding of this country .",POS,Valerie and Jason,"NULL, very nice",0
Valerie and Jason are very welcoming and insightful !,POS,Valerie and Jason,"insightful, very welcoming",0
"Valerie and Jason are very welcoming and respectful , the room I had was on the third floor and it was very clean and comfy .",POS,room,"comfy, very clean",0
"Valerie and Jason are very welcoming and respectful , the room I had was on the third floor and it was very clean and comfy .",POS,Jason,"respectful, very welcoming",0
"Valerie and Jason are very welcoming and respectful , the room I had was on the third floor and it was very clean and comfy .",POS,Valerie,"very welcoming, respectful",0
"Valerie and Jason are very welcoming people , we felt at ease the moment we walked through the door .",POS,NULL,ease,0
"Valerie and Jason are very welcoming people , we felt at ease the moment we walked through the door .",POS,Valerie and Jason,very welcoming,0
Valerie and Jason are wonderful host !,POS,Jason,wonderful,0
Valerie and Jason are wonderful host !,POS,Valerie,wonderful,0
Valerie and Jason are wonderful host and we spent a confortable stay in their house !,POS,NULL,confortable,0
Valerie and Jason are wonderful host and we spent a confortable stay in their house !,POS,Jason,wonderful,0
Valerie and Jason are wonderful host and we spent a confortable stay in their house !,POS,Valerie,wonderful,0
Valerie and Jason are wonderful hosts with interesting stories !,POS,Valerie and Jason,wonderful,0
Valerie and Jason definitely went above and beyond the call of duty as hosts .,POS,Valerie and Jason,NULL,1
Valerie and Jason had a lot of recommendations for places to go and were very accommodating !,POS,Jason,very accommodating,0
Valerie and Jason had a lot of recommendations for places to go and were very accommodating !,POS,Valerie,very accommodating,0
Valerie and Jason made the trip more memorable than we could have imagined !,POS,NULL,more memorable,0
Valerie and Jason made the trip more memorable than we could have imagined !,POS,Jason,NULL,0
Valerie and Jason made the trip more memorable than we could have imagined !,POS,Valerie,NULL,0
Valerie and Jason 's home was fantastic !,POS,Valerie and Jason 's home,fantastic,0
Valerie and Jason 's place is a perfect place to explore Boston from .,POS,Valerie and Jason 's place,perfect,0
Valerie and Jason 's place was wonderful !,POS,'s place,wonderful,0
Valerie and Jason 's place was wonderful !,POS,Valerie and Jason,wonderful,0
Valerie and Jason seemed to anticipate my every need .,POS,Valerie and Jason,NULL,1
Valerie and Jason set our standards for Airbnb extremely high that makes everywhere else non comparable !,POS,standards,extremely high,0
Valerie and Jason were amazing hosts .,POS,Valerie and Jason,amazing,0
"Valerie and Jason were both very pleasant to chat with , and they offered valuable advice on places to visit in the city of Boston .",POS,advice,valuable,0
"Valerie and Jason were both very pleasant to chat with , and they offered valuable advice on places to visit in the city of Boston .",POS,Valerie and Jason,very pleasant,0
"Valerie and Jason were excellent hosts , and gave me great advice on what to see around the city .",POS,Valerie and Jason,excellent,0
"Valerie and Jason were excellent hosts , and gave me great advice on what to see around the city .",POS,advice,great,0
Valerie and Jason were exceptionally kind and hospitable throughout and I definitely recommend this stay !,POS,NULL,definitely recommend,0
Valerie and Jason were exceptionally kind and hospitable throughout and I definitely recommend this stay !,POS,Valerie,"exceptionally kind, hospitable",0
Valerie and Jason were exceptionally kind and hospitable throughout and I definitely recommend this stay !,POS,Jason,"hospitable, exceptionally kind",0
Valerie and Jason were extremely nice and accommodating .,POS,Valerie and Jason,"accommodating, extremely nice",0
Valerie and Jason were great hosts .,POS,Valerie and Jason,great,0
Valerie and Jason were so welcoming and accommodating as hosts .,POS,Jason,"accommodating, so welcoming",0
Valerie and Jason were so welcoming and accommodating as hosts .,POS,Valerie,"accommodating, so welcoming",0
Valerie and Jason were the perfect hosts with a clear commitment to extending hospitality .,POS,Jason,perfect,0
Valerie and Jason were the perfect hosts with a clear commitment to extending hospitality .,POS,Valerie,perfect,0
Valerie and Jason were very accommodating as our plans had to change last minute due to a nor'easter ( no surprise there ) .,POS,Jason,very accommodating,0
Valerie and Jason were very accommodating as our plans had to change last minute due to a nor'easter ( no surprise there ) .,POS,Valerie,very accommodating,0
Valerie and Jason were very generous gracious hosts .,POS,Jason,"gracious, very generous",0
Valerie and Jason were very generous gracious hosts .,POS,Valerie,"gracious, very generous",0
Valerie and Jason were very hospitable .,POS,Jason,very hospitable,0
Valerie and Jason were very hospitable .,POS,Valerie,very hospitable,0
Valerie and Jason were very hospitable hosts and really made us feel at home .,POS,Jason,"NULL, very hospitable",0
Valerie and Jason were very hospitable hosts and really made us feel at home .,POS,Valerie,"NULL, very hospitable",0
"Valerie and Jason were very kind to us , their house is really cute , i loved the enterior and it was well organized .",POS,enterior,"loved, well",0
"Valerie and Jason were very kind to us , their house is really cute , i loved the enterior and it was well organized .",POS,house,really cute,0
"Valerie and Jason were very kind to us , their house is really cute , i loved the enterior and it was well organized .",POS,Valerie and Jason,very kind,0
Valerie and Jason were very nice and welcoming .,POS,Valerie and Jason,"welcoming, very nice",0
Valerie and Jason were wonderful .,POS,Valerie and Jason,wonderful,0
Valerie and Jason were wonderful host during our stay to Boston .,POS,Jason,wonderful,0
Valerie and Jason were wonderful host during our stay to Boston .,POS,Valerie,wonderful,0
Valerie and Jason were wonderful hosts !,POS,Valerie and Jason,wonderful,0
Valerie and Jason where very friendly and easy to communicate with .,POS,Jason,"easy, very friendly",0
Valerie and Jason where very friendly and easy to communicate with .,POS,Valerie,"easy, very friendly",0
Valerie and John 's house is very clean and cozy .,POS,Valerie and John 's house,"very clean, cozy",0
Valerie has a beautiful home !,POS,home,beautiful,0
Valerie is the loveliest host : ) We have n't met Jason but he gave us great tips through messaging to park and get to the house .,POS,tips,great,0
Valerie is the loveliest host : ) We have n't met Jason but he gave us great tips through messaging to park and get to the house .,POS,Valerie,loveliest,0
"Valerie is very easy to contact before , and during the trip .",POS,Valerie,very easy,0
Valerie 's baked goods are also amazing !,POS,Valerie 's baked goods,amazing,0
"Valerie 's house was beautiful , cozy , also close to public transportation .",POS,Valerie 's house,"beautiful, cozy, NULL",0
"Valerie 's place is exceptionally nice , clean , with a great breakfast included - thanks Valerie and Jason !",POS,Valerie 's place,"clean, exceptionally nice",0
"Valerie 's place is exceptionally nice , clean , with a great breakfast included - thanks Valerie and Jason !",POS,breakfast,great,0
"Valerie 's place is exceptionally nice , clean , with a great breakfast included - thanks Valerie and Jason !",POS,Jason,thanks,0
"Valerie 's place is exceptionally nice , clean , with a great breakfast included - thanks Valerie and Jason !",POS,Valerie,thanks,0
Valerie 's place is spotless with a wonderful kitchen .,POS,Valerie 's place,spotless,0
Valerie 's place is spotless with a wonderful kitchen .,POS,kitchen,wonderful,0
"Valerie 's place was clean , quite and just as it was stated online .",POS,Valerie 's place,"clean, quite",0
Valerie thanks a lot for having us around .,POS,Valerie,thanks a lot,0
"Valerie thought of everything you 'd need- water bottles , ear plugs , towels , a hair dryer ... you name it .",POS,Valerie,NULL,1
Valerie was a fantastic host .,POS,Valerie,fantastic,0
Valerie was a great host and provided great detail on the city .,POS,Valerie,great,0
Valerie was a great host and provided great detail on the city .,POS,detail,great,0
Valerie was always fast to respond to messages & provided detailed directions .,POS,directions,detailed,0
Valerie was always fast to respond to messages & provided detailed directions .,POS,Valerie,fast,0
Valerie was quick to respond .,POS,Valerie,quick,0
Valerie was very accommodating with our late flight .,POS,Valerie,very accommodating,0
Valerie welcomed us with a smile even though we arrived late .,POS,Valerie,welcomed,0
Very accommodating host .,POS,host,Very accommodating,0
Very accommodating owner and allowed us to use main space without any issues .,POS,owner,Very accommodating,0
"Very accommodating with someone who arrived earlier than check-in time , and lenient with check-out since it fell on Daylight Savings Time change day , Would definitely stay here again , and recommend to anyone .",POS,NULL,"Very accommodating, lenient, recommend",0
"Very beautiful apartment in top condition in a charming house with all amenities ( kitchen , washer and dryer etc . )",POS,apartment,"charming, Very beautiful",0
"Very beautiful apartment in top condition in a charming house with all amenities ( kitchen , washer and dryer etc . )",POS,amenities,NULL,0
"Very beautiful apartment in top condition in a charming house with all amenities ( kitchen , washer and dryer etc . )",POS,condition,top,0
Very beautiful with all essential amenities !,POS,amenities,essential,0
Very beautiful with all essential amenities !,POS,NULL,Very beautiful,0
"Very clean , comfortable .",POS,NULL,"comfortable, Very clean",0
"Very clean , easy from airport and easy / quick access by subway or Uber to downtown Boston !",POS,access,"quick, easy",0
"Very clean , easy from airport and easy / quick access by subway or Uber to downtown Boston !",POS,NULL,"Very clean, easy",0
"Very clean , good value .",POS,value,good,0
"Very clean , good value .",POS,NULL,Very clean,0
"Very clean , nicely decorated apartment , with plenty of space .",POS,space,plenty,0
"Very clean , nicely decorated apartment , with plenty of space .",POS,apartment,"Very clean, nicely",0
"Very clean , stylish , comfortable apartment in the heart of Back Bay .",POS,apartment,"stylish, comfortable, Very clean",0
"Very clean , well-appointed , with a very nice deck out back .",POS,deck,very nice,0
"Very clean , well-appointed , with a very nice deck out back .",POS,NULL,"well-appointed, Very clean",0
Very clean .,POS,NULL,Very clean,0
Very clean and AMAZING area !,POS,area,"Very clean, AMAZING",0
Very clean and close to public transit .,POS,NULL,"NULL, Very clean",0
Very clean and close to the blue line,POS,NULL,"NULL, Very clean",0
Very clean and comfortable .,POS,NULL,"comfortable, Very clean",0
"Very clean and cozy house , Jason and Valerie are both nice to me .",POS,Jason,nice,0
"Very clean and cozy house , Jason and Valerie are both nice to me .",POS,Valerie,nice,0
"Very clean and cozy house , Jason and Valerie are both nice to me .",POS,house,"Very clean, cozy",0
Very clean and easy transport .,POS,NULL,"easy, Very clean",0
Very clean and fancy .,POS,NULL,"fancy, Very clean",0
Very clean and had everything we needed .,POS,NULL,"NULL, Very clean",0
Very clean and modern .,POS,NULL,"modern, Very clean",0
Very clean and quiet .,POS,NULL,"clean, quiet",0
Very clean and well located .,POS,NULL,"well, Very clean",0
Very clean and well maintained .,POS,NULL,"well, Very clean",0
Very clean and worth the price !,POS,NULL,Very clean,0
Very clean and worth the price !,POS,price,worth,0
Very clean lovely home minutes away from the airport .,POS,home,"Very clean, NULL, lovely",0
Very clean overall which is awesome !,POS,NULL,"awesome, Very clean",0
Very clean place !,POS,place,clean,0
"Very close to HBS and Todd makes it really easy to get in , out , and around .",POS,NULL,"NULL, really easy",0
Very close to the airport .,POS,NULL,NULL,1
Very close to the World Trade Center .,POS,NULL,NULL,1
"Very comfortable , great location",POS,location,great,0
"Very comfortable , great location",POS,NULL,Very comfortable,0
Very comfortable and accommodating .,POS,NULL,"Very comfortable, accommodating",0
Very comfortable and clean rooms in a quiet neighborhood near Harvard Business School .,POS,neighborhood,"NULL, quiet",0
Very comfortable and clean rooms in a quiet neighborhood near Harvard Business School .,POS,rooms,"Very comfortable, clean",0
Very comfortable and enjoyable .,POS,NULL,"enjoyable, comfortable",0
Very comfortable room and I loved having coffee available every morning .,POS,coffee,loved,0
Very comfortable room and I loved having coffee available every morning .,POS,room,Very comfortable,0
Very communicative prior to check in theou checkout .,POS,NULL,Very communicative,0
"Very convenient ( within one mile ) to the Green B , C and D lines .",POS,NULL,NULL,1
Very convenient for Fenway Park .,POS,NULL,Very convenient,0
Very convenient for my family .,POS,NULL,Very convenient,0
Very convenient location .,POS,location,Very convenient,0
Very convenient location and the number keypads made check-in very easy .,POS,location,Very convenient,0
Very convenient location and the number keypads made check-in very easy .,POS,number keypads,very easy,0
Very convenient to get to downtown Boston .,POS,NULL,Very convenient,0
Very conveniently close to the convention center .,POS,NULL,Very conveniently,0
Very cool place to stay .,POS,place,Very cool,0
Very cozy apt !,POS,apt,Very cozy,0
Very cozy place at the heart of Boston .,POS,place,Very cozy,0
Very cute place to stay .,POS,place,Very cute,0
Very easy check in and check out .,POS,check in,Very easy,0
Very easy check in and check out .,POS,check out,Very easy,0
Very easy check in/out .,POS,check in/out,Very easy,0
Very easy checking in .,POS,checking in,Very easy,0
Very easy for self check in .,POS,self check in,Very easy,0
Very easy to get to and only 10 minutes from Harvard Square .,POS,NULL,"Very easy, NULL",0
Very friendly and responsive hosts and clean unit .,POS,unit,clean,0
Very friendly and responsive hosts and clean unit .,POS,hosts,"Very friendly, responsive",0
Very friendly hosts also .,POS,hosts,Very friendly,0
Very good apartment .,POS,apartment,Very good,0
Very good communication with the hoster .,POS,communication,Very good,0
Very good customer service .,POS,customer service,Very good,0
Very helpful with setting everything up .,POS,NULL,Very helpful,0
Very hospitable .,POS,NULL,Very hospitable,0
Very knowledgeable about the area and we were left with homemade muffins and banana bread each morning .,POS,NULL,Very knowledgeable,0
very legit place to stay .,POS,place,NULL,1
"Very much appreciated Todd 's place , appeared recently redone , fresh , clean and inviting room and restroom .",POS,Todd 's place,"fresh, Very much appreciated, clean",0
"Very much appreciated Todd 's place , appeared recently redone , fresh , clean and inviting room and restroom .",POS,restroom,inviting,0
"Very much appreciated Todd 's place , appeared recently redone , fresh , clean and inviting room and restroom .",POS,room,inviting,0
"Very nice , sunny and clean room .",POS,room,"clean, sunny, Very nice",0
Very nice accommodation with friendly people .,POS,people,friendly,0
Very nice accommodation with friendly people .,POS,accommodation,Very nice,0
Very nice bed .,POS,bed,Very nice,0
Very nice decoration at her home like master pieces .,POS,home,NULL,0
Very nice decoration at her home like master pieces .,POS,decoration,Very nice,0
"Very nice experience , would recommend to anyone .",POS,NULL,"recommend, Very nice",0
Very nice hosts !,POS,hosts,Very nice,0
Very nice house !,POS,house,Very nice,0
Very nice man .,POS,man,Very nice,0
Very nice neighborhood and close to the Charles River and some good bakeries and coffee shops .,POS,NULL,NULL,0
Very nice neighborhood and close to the Charles River and some good bakeries and coffee shops .,POS,neighborhood,Very nice,0
"Very nice place , small but comfy and clean , great location , reasonable price , will recommend",POS,location,great,0
"Very nice place , small but comfy and clean , great location , reasonable price , will recommend",POS,price,reasonable,0
"Very nice place , small but comfy and clean , great location , reasonable price , will recommend",NEG,place,small,0
"Very nice place , small but comfy and clean , great location , reasonable price , will recommend",POS,place,"Very nice, comfy, clean, recommend",0
Very nice place with convenient transportations and comfortable environment .,POS,environment,comfortable,0
Very nice place with convenient transportations and comfortable environment .,POS,place,"convenient, Very nice",0
"Very nice room , comfortable bed .",POS,bed,comfortable,0
"Very nice room , comfortable bed .",POS,room,Very nice,0
Very nice safe neighborhood in a great location .,POS,location,great,0
Very nice safe neighborhood in a great location .,POS,neighborhood,"Very nice, safe",0
Very nice to meet Todd .,POS,Todd,Very nice,0
Very pleasant experience .,POS,NULL,Very pleasant,0
Very positive experience and makes me open to using AirBnB again in the future .,POS,NULL,Very positive,0
Very professional .,POS,NULL,Very professional,0
Very quaint little room .,POS,room,quaint,0
Very quiet !,POS,NULL,Very quiet,0
"Very quiet building and it does have an elevator , since it 's on the 4th floor ( top floor , so no one is above you ) I did n't mind the stairs at all .",POS,building,Very quiet,0
Very quiet neighborhood .,POS,neighborhood,Very quiet,0
Very recommended !,POS,NULL,Very recommended,0
Very responsive and communicative .,POS,NULL,"Very responsive, communicative",0
Very responsive and friendly host .,POS,host,"Very responsive, friendly",0
Very responsive both prior to our stay and while there .,POS,NULL,Very responsive,0
Very responsive owner and great location,POS,location,great,0
Very responsive owner and great location,POS,owner,Very responsive,0
Very satisfied !,POS,NULL,Very satisfied,0
"Very small but we only needed a place to sleep , and it was great .",POS,place,great,0
"Very small but we only needed a place to sleep , and it was great .",NEU,place,Very small,0
"Very spacious , clean , comfy place we especially loved the roof top deck .",POS,place,"comfy, clean, Very spacious",0
"Very spacious , clean , comfy place we especially loved the roof top deck .",POS,roof top deck,especially loved,0
Very spacious home w/ incredible roof garden .,POS,roof garden,incredible,0
Very spacious home w/ incredible roof garden .,POS,home,Very spacious,0
Very very very much recommend !,POS,NULL,Very very very much recommend,0
Very warm and welcoming - great hosts that want to make sure you have a comfortable stay .,POS,NULL,comfortable,0
Very warm and welcoming - great hosts that want to make sure you have a comfortable stay .,POS,hosts,"Very warm, welcoming, great",0
Very well put place .,POS,place,Very well,0
Waking up to the skylight and the trees daily was an added benefit .,POS,NULL,NULL,1
Walk to the airport subway station is just about 7-8mins .,POS,NULL,NULL,1
Walk to the T and Boston Commons in less than 5 mins .,POS,NULL,NULL,1
Walking distance from almost everything ( I did have to uber back from the arts museum after walking there and around it all day ) .,POS,NULL,NULL,1
Walking distance to almost all attractions or a quick T ride a way .,POS,NULL,NULL,1
"Walking distance to Bunker Hill , Ferry and trains .",POS,NULL,NULL,1
"Walking distance to lots of restaurants , coffee shops , and shopping .",POS,NULL,NULL,1
"Walking distance to many attractions , plentiful cabs and close to the T. We had a group of 7 and could have used some extra seating , glassware and bed linens/blankets .",POS,NULL,NULL,1
"Walking distance to many restaurants , shops , and the convention center .",POS,NULL,NULL,1
walking distance to the main sights and plenty of amenities just downstairs or around the corner .,POS,NULL,NULL,1
Walking distance to train .,POS,NULL,NULL,1
Walking distance to virtually everything downtown .,POS,NULL,NULL,1
"Was also able to walk everywhere , and there 's a 24-hour grocery store just a few blocks away .",POS,NULL,NULL,1
Was easy to walk to Harvard for food and shopping .,POS,NULL,easy,0
Was in town for to run my first Boston Marathon and could n't have asked for a better central location .,POS,location,better,0
"Was such a great place to stay for our trip to Boston , Jason and Valerie were very welcoming and helpful when it came to recommendations , 10/10",POS,place,great,0
"Was such a great place to stay for our trip to Boston , Jason and Valerie were very welcoming and helpful when it came to recommendations , 10/10",POS,Jason,"very welcoming, helpful",0
"Was such a great place to stay for our trip to Boston , Jason and Valerie were very welcoming and helpful when it came to recommendations , 10/10",POS,Valerie,"very welcoming, helpful",0
was too minimally furnished and supplied given the daily fee paid .,NEG,NULL,"too minimally, NULL",0
Washer/Dryer was a pleasant surprise .,POS,Washer/Dryer,pleasant,0
Way better than staying in a hotel .,POS,NULL,Way better,0
We absolutely love this place and hope to stay there again !,POS,place,absolutely love,0
We absolutely loved our stay there .,POS,NULL,absolutely loved,0
We absolutely loved our time at Penny 's place !,POS,NULL,absolutely loved,0
We also discovered all the smoke detectors tossed in a cabinet and a moldy bowl of popcorn in the kitchen .,NEG,kitchen,NULL,1
We also like the design and decoration of the place very much .,POS,decoration,like,0
We also like the design and decoration of the place very much .,POS,design,like,0
"We also loved Boston Commons , a beautiful park right down the street , and the Charles River Esplanade was just a couple blocks away .",POS,park,"beautiful, loved",0
"We also loved Boston Commons , a beautiful park right down the street , and the Charles River Esplanade was just a couple blocks away .",POS,NULL,NULL,0
We appreciated its nearness to public transportation and places to eat .,POS,NULL,appreciated,0
We appreciated the detail/care they put into every part of our short stay .,POS,detail/care,appreciated,0
We appreciated the water in the room and the cleanliness of the whole house .,POS,cleanliness,appreciated,0
We appreciated the water in the room and the cleanliness of the whole house .,POS,water,appreciated,0
We are a family of 4 and there was plenty of room .,POS,room,plenty,0
We arrived in Boston at 6 a.m. and did n't get to the apartment until nearly 6:45 a.m. She had blocked out the previous day for us and left us the keys and everything we needed to be able to just come to our temporary home right away and take a much needed nap !,POS,NULL,NULL,1
"We asked to drop-off our luggage in the morning , and not only did she let us drop the luggage , Tiffany also managed to arrange an early check-in and a late check-out , which we greatly appreciate !",POS,Tiffany,greatly appreciate,0
"We ate at Moo 's and High Spot deli , two great places right downstairs .",POS,NULL,NULL,1
"We booked for 4 adults , and it worked fine ( sofa bed was ok for the two nights we were there ) .",POS,NULL,fine,0
"We booked for 4 adults , and it worked fine ( sofa bed was ok for the two nights we were there ) .",POS,sofa bed,ok,0
"We booked our stay during negative 10 degree weather , but Penny made sure we stayed warm by providing us with extra blankets and an additional space heater .",POS,Penny,NULL,1
We both loved our stay and will definitely consider another visit .,POS,NULL,loved,0
"We ca n't wait to come back and stay here for a girls weekend -- much cheaper than 2 hotel rooms or a nice suite , GIGANTIC and luxurious space , absolutely relaxing , beautiful and very fun place to stay !",POS,place,"absolutely relaxing, beautiful, very fun",0
"We ca n't wait to come back and stay here for a girls weekend -- much cheaper than 2 hotel rooms or a nice suite , GIGANTIC and luxurious space , absolutely relaxing , beautiful and very fun place to stay !",POS,space,"GIGANTIC, luxurious",0
"We ca n't wait to come back and stay here for a girls weekend -- much cheaper than 2 hotel rooms or a nice suite , GIGANTIC and luxurious space , absolutely relaxing , beautiful and very fun place to stay !",POS,NULL,much cheaper,0
We came in for concerts at Fenway Park and it was a quick $ 8 - $ 12 Uber ride to the ball park .,POS,NULL,NULL,1
We chose to stay here as it was so conveniently located to where our daughter lived .,POS,NULL,so conveniently,0
We could n't have asked for a better first AirBnb experience .,POS,NULL,better,0
"We could n't have asked for a better hostess , or first Airbnb experience .",POS,Airbnb,better,0
"We could n't have asked for a better hostess , or first Airbnb experience .",POS,hostess,better,0
We could n't have asked for a better stay and we will surely be back !,POS,NULL,better,0
We could walk basically everywhere and the T was right around the corner .,POS,NULL,NULL,1
We could walk to everything or easily take Uber / Lift for further things .,POS,NULL,NULL,1
"We 'd told Tiffany that we would likely be hosting a friend for a night or two during our stay , and she 'd helpfully set out the air mattress and extra bedding in advance .",POS,Tiffany,helpfully,0
We definitely recommend her .,POS,NULL,definitely recommend,0
We detailed our experience to Airbnb with pictures and they provided us with a nice travel credit .,POS,travel credit,nice,0
We did enjoy our stay .,POS,NULL,enjoy,0
"We did n't cook but the kitchen was well set out and had basic cooking ingredients , etc.. We loved the roof decks the weather was beautiful while we were there .",NEG,cooking ingredients,basic,0
"We did n't cook but the kitchen was well set out and had basic cooking ingredients , etc.. We loved the roof decks the weather was beautiful while we were there .",POS,roof decks,loved,0
"We did n't cook but the kitchen was well set out and had basic cooking ingredients , etc.. We loved the roof decks the weather was beautiful while we were there .",POS,kitchen,well,0
We did n't hang too much in the neighborhood but found it fairly easy to commute from .,POS,neighborhood,fairly easy,0
"We did n't know much about Boston prior to our stay , but we 're so happy we decided to stay in Back Bay and at Oines place .",POS,NULL,so happy,0
"We did n't meet Terry , but everything was prepared for our stay , and we would definitely come back there if we go to Boston again .",POS,Terry,NULL,1
We did n't meet Valerie 's husband ( he was away on business ) but her daughter was nice to chat with the day we checked-out !,POS,daughter,nice,0
We enjoyed our short trip and wished we planned a longer trip because the location is just great .,POS,NULL,enjoyed,0
We enjoyed our short trip and wished we planned a longer trip because the location is just great .,POS,location,just great,0
We enjoyed our stay .,POS,NULL,enjoyed,0
We enjoyed our stay a lot and the advice we were given was very helpful as we planned our days out !,POS,NULL,enjoyed,0
We enjoyed our stay a lot and the advice we were given was very helpful as we planned our days out !,POS,advice,very helpful,0
We enjoyed our stay a ton !,POS,NULL,enjoyed,0
We enjoyed our stay at Terry 's lovely apartment .,POS,NULL,enjoyed,0
We enjoyed our stay at Terry 's lovely apartment .,POS,apartment,lovely,0
We enjoyed our stay greatly and would recommend to everyone .,POS,NULL,"recommend, enjoyed",0
We enjoyed our stay very much .,POS,NULL,enjoyed,0
We enjoyed our stay with Penny .,POS,NULL,enjoyed,0
We enjoyed our trip and would definitely be back !,POS,NULL,enjoyed,0
We enjoyed some of her recommendations for local things to do .,POS,recommendations,enjoyed,0
"We enjoyed staying here because it was a very convenient location for us , and the room was stylish and kept very clean .",POS,NULL,enjoyed,0
"We enjoyed staying here because it was a very convenient location for us , and the room was stylish and kept very clean .",POS,room,"stylish, very clean",0
"We enjoyed staying here because it was a very convenient location for us , and the room was stylish and kept very clean .",POS,location,very convenient,0
We enjoyed staying here in the heart of Boston .,POS,NULL,enjoyed,0
We enjoyed the loft in the apartment ; it was a cozy nook where we could rest our head .,POS,loft,"enjoyed, cozy",0
"We enjoyed the roof top deck and the proximity to Boston Commons , subway stations , and good restaurants .",POS,roof top deck,enjoyed,0
"We enjoyed the roof top deck and the proximity to Boston Commons , subway stations , and good restaurants .",POS,NULL,NULL,0
We enjoyed the rooftop patio available in this building .,POS,rooftop patio,enjoyed,0
We enjoyed the stay in Boston very much .,POS,NULL,enjoyed,0
We enthusiastically recommend her spot for anyone wanting to stay on Beacon Hill !,POS,NULL,enthusiastically recommend,0
"We especially liked how she has Apple TV , we also have one at home so it was cool to continue to watch our normal shows before we went to sleep at night !",POS,Apple TV,"especially liked, cool",0
We felt confident from the photos and the reviews that we would have an enjoyable stay with Penny and her son Dakota and we were not disappointed by either the room and its en suite or by the general atmosphere of their home and hospitality .,POS,atmosphere,not disappointed,0
We felt confident from the photos and the reviews that we would have an enjoyable stay with Penny and her son Dakota and we were not disappointed by either the room and its en suite or by the general atmosphere of their home and hospitality .,POS,hospitality,not disappointed,0
We felt confident from the photos and the reviews that we would have an enjoyable stay with Penny and her son Dakota and we were not disappointed by either the room and its en suite or by the general atmosphere of their home and hospitality .,POS,room,not disappointed,0
We felt confident from the photos and the reviews that we would have an enjoyable stay with Penny and her son Dakota and we were not disappointed by either the room and its en suite or by the general atmosphere of their home and hospitality .,POS,suite,not disappointed,0
We felt like locals coming and going from the building .,POS,NULL,NULL,1
We felt safe staying there which is important to feel in a strange city .,POS,NULL,safe,0
We felt safely all the time .,POS,NULL,safely,0
We felt so comfortable and supported .,POS,NULL,"supported, so comfortable",0
We felt very comfortable !,POS,NULL,very comfortable,0
we felt very safe .,POS,NULL,very safe,0
We fitted just fine with our family of four and Terry made sure we had clean sheets set up in the sofa-bed .,POS,sheets,clean,0
We fitted just fine with our family of four and Terry made sure we had clean sheets set up in the sofa-bed .,POS,NULL,fine,0
We fitted just fine with our family of four and Terry made sure we had clean sheets set up in the sofa-bed .,POS,Terry,NULL,0
We found it difficult to sleep .,NEG,NULL,NULL,1
We found our room to be delightful - gorgeous windows and skylight and very spacious .,POS,skylight,gorgeous,0
We found our room to be delightful - gorgeous windows and skylight and very spacious .,POS,windows,gorgeous,0
We found our room to be delightful - gorgeous windows and skylight and very spacious .,POS,room,"very spacious, delightful",0
We got a lot of useful tips from Jason !,POS,tips from Jason,useful,0
We got groceries at the Trader Joe 's around the corner and saved that way too by cooking meals in the apartment .,POS,NULL,NULL,1
We got lots of useful advices and an insight to the life in Boston .,POS,advices,useful,0
We greatly enjoyed our stay !,POS,NULL,greatly enjoyed,0
We had 4 people in our group and everyone had their own bed and were comfortable .,POS,bed,comfortable,0
"We had 7 people ( some were children ) staying there , but we had lots of family in town so we had guests over constantly and it was plenty of room .",POS,room,plenty,0
"We had 7 people staying for Thanksgiving weekend , an excellent house for a big group like that .",POS,house,excellent,0
We had a delightful stay in Boston at Oine 's gracious home .,POS,home,"delightful, gracious",0
We had a great stay .,POS,NULL,great,0
We had a great stay at Valerie and Jason 's place ! !,POS,NULL,great,0
We had a great stay here .,POS,NULL,great,0
We had a great stay with George .,POS,George,great,0
We had a great time .,POS,NULL,great,0
We had a great time in the huge home !,POS,NULL,great,0
We had a great time in the huge home !,POS,home,huge,0
We had a last minute change in our situation and George was kind enough to help us figure out a solution .,POS,George,kind enough,0
We had a lovely time in her beautiful and cosy loft .,POS,loft,"cosy, lovely, beautiful",0
"We had a lovely visit , and would definitely stay here again and recommend it to friends and family !",POS,NULL,"lovely, recommend",0
We had a really great time staying with Penny and we were truly sad to leave .,POS,Penny,great,0
We had a really great time staying with Penny and we were truly sad to leave .,POS,NULL,NULL,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,comfort,fell in love,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,NULL,relaxing,0
We had a very good stay .,POS,NULL,very good,0
