raw_words,sentiment,aspect,opinion,subjectivity
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,shoe,"very satisfied, highly recommend",0
The sizing was very true.I am very satisfied with this shoe and highly recommend to anyone needing the wider widths.N.Mayo,POS,sizing,very true.I,0
"The sleeves are pretty wide , so I have to watch myself when I go out to eat .",NEG,sleeves,pretty wide,0
"The sleeves of the sweater are a little baggy , but nothing to hate .",NEG,The sleeves of the sweater,a little baggy,0
"The small fits me well , i am 5 ' 4 and 117 lbs .",POS,The small,well,0
"The sole allows for sliding and spinning , as required .",POS,sole,NULL,1
"The sole has a little cushion that makes it extra comfy for walking.Definitely feel like these shoes were a great value.FWIW , my feet got used to the shoes fast , though I did get a small blister on one foot the first day where the back of the strap is ( this is common for my feet ) .",POS,shoes,"NULL, great, extra comfy",0
The sole is all man made so it does not breath at all .,NEG,sole,NULL,1
The soles are soft too .,POS,soles,soft,0
The strap broke after wearing about 5 times .,NEG,strap,NULL,1
"The supposedly narrow width , however , was so wide my foot would not stay in the shoe .",NEG,shoe,so wide,0
The thinness of the waistband is a bit uncomfortable as it can lead to more rolls as they say .,NEG,waistband,a bit uncomfortable,0
The ties always come undone .,NEG,ties,NULL,1
The tights also wash well .,POS,tights,well,0
The tights are comfortable and look good .,POS,tights,"comfortable, good",0
The tights are even better than expected .,POS,tights,even better,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,NEG,they,"darker, more opaque",0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,quality,great,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,they,more sturdy,0
The tights are great quality and not as sheer as regular tights ( so they 're more sturdy ) they 're darker and more opaque which some may not like .,POS,tights,not as sheer as,0
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",POS,quality,good,0
"The tights are of good quality , but the waistband is very diggy , and cuts you off in the middle .",NEG,waistband,very diggy,0
"The tights are tight in the legs but not as constraining in the waist ( at 5'11 and 175 lbs , size D works great ) .",NEG,tights,tight,0
"The tights are VERY good - they 're comfortable , and fit well .",POS,they,"comfortable, well",0
"The tights are VERY good - they 're comfortable , and fit well .",POS,tights,VERY good,0
The tights were comfortable and fit well .,POS,tights,"comfortable, well",0
The tights were on time ... they fit great .,POS,tights,NULL,0
The tights were on time ... they fit great .,POS,they,great,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",NEG,toast color,a bit coppery,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,they,great,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,them,love,0
"The toast color is a bit coppery but I love them anyways : ) you look like you have Barbie legs , I would recommend sizing up ; according to the chart I would have been on the end of the A but I decided to get C since I would need them for a lot of flexibility and they work great !",POS,NULL,recommend,0
The toe area is a little narrow so I am glad I chose the larger size .,NEG,toe area,a little narrow,0
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,NEG,sling back,NULL,0
The toe of the shoe is very soft and comfortable but the sling back is elastic and not at all adjustable .,POS,toe,"very soft, comfortable",0
The toes were stuffed with a big wad of paper and may have stretched them out or perhaps they were mislabelled..who knows .,NEG,they,NULL,1
"The top stretches , so they fit well .",POS,they,well,0
"The transition bottom is perfect , not too big / small , and work great with pointe shoes .",POS,transition bottom,"perfect, not too big",0
"The transition foot is great because she can take the tights up and over her foot to her ankle so she can wear regular shoes or sandals to dance class , then she can just pull the foot down over her toe to put her ballet slippers on .",POS,transition foot,great,0
The transition hole is also just right to fit ones foot through .,POS,transition hole,fit,0
the transition is easy from footed to non footed .,POS,transition,easy,0
The transition opening is big enough to easily switch them to capri-style without too large of an opening for wearing with ballet shoes .,POS,transition opening,big enough,0
The transition option is nice too so you can wear them as leggings .,POS,transition option,nice,0
The transition tights are great for women who wear dresses in winter and want something that wo n't run or rip after three wears .,POS,transition tights,great,0
The ultra soft have no shean to them so they can have the look of a natural leg .,POS,they,NULL,1
The upper material is very soft and comfy .,POS,upper material,"comfy, very soft",0
The waist band is wider and stretches higher to keep from rolling down .,POS,waist band,"higher, wider",0
the waist was tiny had to squeeze it over my butt and hips and it squeezed on my waist .,NEG,waist,tiny,0
The waistband and is a little tight but it keeps the tights up and does n't roll .,NEG,waistband,a little tight,0
"The waistband is thin and a bit tight , but not overly so .",NEG,waistband,"thin, a bit tight",0
The waistband totally pinches you like a segmented worm .,NEG,waistband,NULL,1
"The whole idea here is that the sweaters are warm and cheap , I even gave recognition of that in my first review .",POS,sweaters,"warm, cheap",0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",NEG,NULL,a little big,0
"The wide size fit weird so I 've kept the 9 M , which are a little big but so comfortable !",POS,NULL,so comfortable,0
The XL is the perfect oversized sweatshirt for me and I 'm able to layer under if needed .,POS,sweatshirt,perfect,0
Their sizing is off .,NEG,sizing,off,0
Then I wore them to work with a pink sweater and longer tutu skirt -- looked awesome with that too .,POS,them,awesome,0
Then they are soft to the touch and feels silky on your legs .,POS,they,"soft, silky",0
there are no holes or snags .,POS,NULL,NULL,1
There is a manufactured hold on the bottom of the foot that is wonderful .,POS,manufactured hold,wonderful,0
There is also a small brown stain on the left shoulder .,NEG,shoulder,NULL,1
"There is an opening on the bottom - for breathing possibly - it does n't bother me at all ( as it might for others ) .I 've purchased others in local stores , i.e. , Target , and these do exceptionally well in the wash in comparison.Great buy for the money .",POS,NULL,"well, comparison.Great buy",0
There is elastic in the back and no way to adjust .,NEG,elastic,NULL,1
"There is no color change in the gusset ( top part ) , so no need to worry about covering the top part conservatively .",POS,top part,NULL,1
There is no fringe lampshade either . ),POS,NULL,NULL,1
There is no padding or arch support .,NEG,NULL,NULL,1
There is some compression so it 's a nice supportive feel and slenderizing .,POS,NULL,"nice, supportive, slenderizing",0
There needs to be a way around the hip area the tights can be more rounded .,NEG,tights,NULL,1
There 's little space between the sole and the band .,NEG,NULL,NULL,1
"There 's shiny , and then there 's these .",POS,NULL,shiny,0
There were no rubber on the heels !,NEG,heels,NULL,1
"These , however , ripped on the front thigh/ leg during the first dance !",NEG,NULL,NULL,1
"These always go on vacations with me , when I know I will be on my feet all day shopping or site seeing .",POS,NULL,NULL,1
"These are , without a doubt , the BEST tights EVER .",POS,tights,BEST,0
These are a great cherry red color and I think would be very comfortable if they fit because they have very soft wide toe straps .,POS,toe straps,very soft,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,durability,amazing,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,quality,amazing,0
"These are amazing not only for the quality and durability , but also for the shimmer , and you ca n't beat the value .",POS,shimmer,amazing,0
These are comfortable and just what I needed .,POS,NULL,"comfortable, NULL",0
These are comfortable nice looking sandals .,POS,sandals,"comfortable, nice",0
These are constructed so that the front is wrapped without stitching where it tends to rub .,POS,front,NULL,0
These are constructed so that the front is wrapped without stitching where it tends to rub .,POS,NULL,constructed,0
These are for dance ; we already knew that they run a bit tight / small .,NEG,they,"small, a bit tight",0
These are full of snags after only 2 competitions .,NEG,NULL,NULL,1
These are great !,POS,NULL,great,0
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",POS,quality,great,0
"These are great quality tights , unfortunately the sizing runs small from what is listed on Amazon .",NEG,sizing,"unfortunately, small",0
These are just as advertised though maybe just a tad small .,NEG,NULL,just a tad small,0
These are just as advertised though maybe just a tad small .,NEU,NULL,just as advertised,0
these are my favorites ! ! !,POS,NULL,favorites,0
"These are nice , comfortable tights .",POS,tights,"comfortable, nice",0
These are nice and thick and silky so they last a long time and feel nice .,POS,they,"silky, nice, thick, nice",0
These are nice boots .,POS,boots,nice,0
These are nice thighs .,POS,thighs,nice,0
"These are n't sparkly , they 're shimmery , which makes my legs look amazing .",POS,they,"shimmery, amazing",0
These are of good quality and fit perfectly .,POS,quality,good,0
These are of good quality and fit perfectly .,POS,NULL,perfectly,0
These are ok .,NEU,NULL,ok,0
These are ones that I can wear all day .,POS,NULL,NULL,1
These are perfect for classes or recital time .,POS,NULL,perfect,0
These are perfect for me .,POS,NULL,perfect,0
These are really good character shoes .,POS,shoes,really good,0
These are really nice sandals .,POS,sandals,really nice,0
These are SO COMFORTABLE !,POS,NULL,SO COMFORTABLE,0
These are so shimmery and sexy !,POS,NULL,"sexy, so shimmery",0
These are so soft .,POS,NULL,so soft,0
These are some of the most comfortable sandals I 've ever worn .,POS,sandals,the most comfortable,0
These are super soft .,POS,NULL,super soft,0
"These are supposed to be wide width , however , the only wide part is the sole .",NEG,NULL,NULL,1
These are the most comfortable sandals ever .,POS,sandals,the most comfortable,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,they,stylish,0
"These are the most comfortable shoes I 've ever worn , and they 're stylish .",POS,shoes,the most comfortable,0
These are the ones you want to get !,POS,NULL,NULL,1
These are the only dance tights I buy .,POS,tights,NULL,1
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,NULL,"nice, very durable, warm",0
"These are the PERFECT color ( very natural looking for me ) , very durable , and nice and warm !",POS,color,"very natural, PERFECT",0
These are the perfect shoes for my daughter to wear on stage .,POS,shoes,perfect,0
These are the softest slippers ever .,POS,slippers,softest,0
These are the tights that as pulling them up over my hips ( 44 inches round ) a hole on one side of my hip happened .,NEG,tights,NULL,1
"These are thicker , and way more durable .",POS,NULL,"thicker, more durable",0
These are truly for the stage,POS,NULL,NULL,1
These are very comfortable and durable tights .,POS,tights,"durable, very comfortable",0
These are very shimmery and beautiful to wear for dance !,POS,NULL,"beautiful, very shimmery",0
"These are very shiny , make your legs look like Barbie legs .",POS,NULL,very shiny,0
"These are very thick , dark tights .",NEU,tights,"dark, very thick",0
These are well made shoes and a great value for the price .,POS,price,great value,0
These are well made shoes and a great value for the price .,POS,shoes,well,0
These are wonderful !,POS,NULL,wonderful,0
These are worth buying ! ! !,POS,NULL,NULL,1
"These boots look fantastic but as the saying goes , you get what you pay for .",NEG,NULL,NULL,0
"These boots look fantastic but as the saying goes , you get what you pay for .",POS,boots,fantastic,0
These boots must be good .,POS,boots,good,0
These boots truly satisfied the urban cowboy in me .,POS,boots,satisfied,0
These cover everything but still look real and can wear with skirts but beware it does get a lot of people staring at your legs .,POS,NULL,NULL,1
These did not fit as I 'd hoped .,NEG,NULL,not fit,0
These did not fit me at all .,NEG,NULL,NULL,1
These fit just fine and served my costume well .,POS,NULL,"well, fine",0
These fit very well but were much more shimmery than expected .,NEG,NULL,much more shimmery,0
These fit very well but were much more shimmery than expected .,POS,NULL,very well,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",POS,non-elastic knit waistband,amazing,0
"These have the old style waistband that is uncomfortable , but they made new ones that have a non-elastic knit waistband that is amazing ... ..those were not available when I bought these .",NEG,waistband,uncomfortable,0
"These have the shine of nylon pantyhose , yet the thickness , opacity , and durability of dance tights .",POS,dance tights,NULL,1
These hold up pretty well for my daughter who is a dancer .,POS,NULL,pretty well,0
"These hold up so much better , usually through several performances , and she can wear flip-flops between dances by flipping up the foot of these tights .",POS,tights,so much better,0
These last a long time for my ballerina .,POS,NULL,NULL,1
These Life Stride Mimosa Sandals felt good when I put them on but I could tell it was n't a great fit .,NEG,Sandals,NULL,0
These Life Stride Mimosa Sandals felt good when I put them on but I could tell it was n't a great fit .,POS,Sandals,good,0
These LifeStride have a good heal that does n't have my heel hurting by the end of the work day .,POS,heal,good,0
"These look and feel good , and don't ride down ( yay ! ) .",POS,NULL,good,0
these make my legs silky smooth which is just what my dates want when I am all dressed up,POS,NULL,silky smooth,0
These moccasins are the best ever .,POS,moccasins,best,0
These ones never really stretched out for me .,NEG,These ones,NULL,1
These pantyhose are very strong .,POS,pantyhose,very strong,0
These ran short in the toe box .,NEG,NULL,short,0
These run a tad small .,NEG,NULL,tad small,0
These run SMALL .,NEG,NULL,SMALL,0
These run small so had to pay for shipping to return them !,NEG,NULL,small,0
"These sandals are nice , the fit is good .",POS,NULL,good,0
"These sandals are nice , the fit is good .",POS,sandals,nice,0
These sandals are very comfortable and give good support .,POS,sandals,"very comfortable, good",0
These sandals are very soft on my feet and I can wear them all day while shopping or walking thru the mall .,POS,them,NULL,0
These sandals are very soft on my feet and I can wear them all day while shopping or walking thru the mall .,POS,sandals,very soft,0
these sandals looked like they would be nice and comfy .,POS,they,"comfy, nice",0
these shiny tights fit great and are well made .,POS,tights,"shiny, well, great",0
These shoes are as comfortable as they look .,POS,shoes,comfortable,0
These shoes are comfortable and light to wear .,POS,shoes,"light, comfortable",0
These shoes are comfortable enought so that I can walk and dance in them .,POS,shoes,comfortable,0
These shoes are comfy ; however they are a little narrow and short .,NEG,they,"a little narrow, short",0
These shoes are comfy ; however they are a little narrow and short .,POS,shoes,comfy,0
These shoes are cute as a button !,POS,shoes,cute,0
These shoes are great .,POS,shoes,great,0
These shoes are just way too big .,NEG,shoes,too big,0
These shoes are poorly designed .,NEG,shoes,poorly designed,0
These shoes are quite comfortable .,POS,shoes,quite comfortable,0
These shoes are so comfortable .,POS,shoes,so comfortable,0
These shoes are soft and comfortable but slightly snug .,POS,shoes,"slightly snug, comfortable, soft",0
These shoes are very comfortable and look great !,POS,shoes,"very comfortable, great",0
These shoes are wonderful and the information to purchase a dance shoe one size larger was actuate information .,POS,shoes,wonderful,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,NEG,they,not quite a dressy,0
These shoes fit well I guess they 're not quite a dressy looking in person as I would have liked .,POS,shoes,well,0
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",NEU,NULL,NULL,0
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",NEU,shoes,NULL,0
"These shoes were exactly as ordered , white color matched , shoes are very comfortable and I would order them again if needed .",POS,shoes,very comfortable,0
These shoes were ordered in an extra wide and they were not even close to a wide .,NEG,they,NULL,1
These shoes work really well if you 're going to walk a lot .,POS,shoes,really well,0
These shorts are the original of all the sports shorts .,POS,shorts,original,0
These stretched out in width after one wear and the stitching across top came undone .,NEG,NULL,NULL,1
"These survive the washing machine and many , many reuses .",POS,NULL,NULL,1
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,tights,NULL,0
"These tights allow me to wear a nice skirt in the winter without freezing.The tight is remarkably comfortable and soft , not itchy .",POS,tight,"not itchy, remarkably comfortable, soft",0
These tights are a drag queens best friend !,POS,tights,best,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,tights,lovely,0
"These tights are a lovely shade of ballet pink , and the material is thick and looks like it will hold up well with repeated washing .",POS,material,well,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,dance tights,NULL,0
These tights are comfortable and well made - they 're dance tights and that makes the difference !,POS,tights,"well, comfortable",0
These tights are described as a classic and they are - great to wear and so comfortable,POS,they,"so comfortable, great",0
"These tights are durable , suck you in and comfortable .",POS,tights,"durable, comfortable",0
These tights are great !,POS,tights,great,0
These tights are not holding up well .,NEG,tights,not holding up well,0
These tights are perfect .,POS,tights,perfect,0
These tights are shiny and super small .,NEG,tights,super small,0
These tights are super soft and can take a beating .,POS,tights,super soft,0
These tights are thick enough that I am not super worried that she will put a hole in them .,POS,tights,thick enough,0
These tights are unwearable .,NEG,tights,unwearable,0
These tights are very comfortable and pretty .,POS,tights,"very comfortable, pretty",0
These tights fit exactly as expected and they feel great .,POS,tights,fit,0
These tights fit exactly as expected and they feel great .,POS,they,great,0
These tights fit great and they are very good quality,POS,tights,great,0
These tights fit great and they are very good quality,POS,they,very good,0
These tights fit perfectly for me at a size 18 .,POS,tights,perfectly,0
these tights fit very well and are a great material,POS,material,great,0
these tights fit very well and are a great material,POS,tights,very well,0
These tights fit well and feel nice and soft !,POS,tights,"well, soft, nice",0
These tights go well with my Bal-Togs thong leotard and ballet slippers .,POS,tights,well,0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,them,NULL,0
"These tights have a gorgeous , shimmery , sheen to them , which is exactly what I was looking for .",POS,sheen,"shimmery, gorgeous",0
These tights have a really awesome shimmer .,POS,tights,really awesome,0
"These tights lasted well , very shiney .",POS,tights,"well, very shiney",0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,they,"beautifully, NULL",0
"These tights not only look great and make legs look great , but they support beautifully and are more resistant to runs than nylons .",POS,tights,"great, great",0
These tights were supposed to be an xxl but when i got them they wouldnt even fit my size 8 sister .,NEG,tights,NULL,1
These went well with the bodysuit and looked pretty natural .,POS,NULL,"well, pretty natural",0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,quality,nice - great,0
"These were for a costume and I thought they were really nice - great quality and they looked great , nice and smoothing with a pretty shine .",POS,they,"smoothing, nice, great, pretty",0
"These were just too shimmery for my taste , so I returned them .",NEG,them,"just too shimmery, NULL",0
These were just was I was looking for .,POS,NULL,NULL,1
These were not narrow in the toe area and my foot slipped around enough that I was n't comfortable keeping them .,NEG,them,was n't comfortable,0
These were some nice comfortable boots that looked stylish with jeans or dress pants .,POS,boots,"nice, stylish, comfortable",0
These were the most comfortable Capezio Character Shoes that I have ever purchased.Thank you ... .thank you.Linda,POS,Shoes,the most comfortable,0
These were very comfortable and did n't snag or get messed up at all after hours of being out and about and a acting crazy .,POS,NULL,very comfortable,0
These were worn for the Ravel piece and they were perfect of course .,POS,they,perfect,0
these will be my go to tights and i plan on buying a pair in white too sometime,POS,tights,NULL,1
These will probably become favorites but to start I think these just need a bit of time to stretch out .,POS,NULL,favorites,0
These would not fit - they are too short .,NEG,they,"too short, not fit",0
"They also are opaque enough to hide almost any flaws in your legs , such as bruises , cellulite , or hair , if you need to shave or wax : ) At first I wasn't sure why these were called Ultra Shimmery tights , but then I took a flash photo of them , and they really did look ultra shimmery !",POS,They,opaque,0
"They also are opaque enough to hide almost any flaws in your legs , such as bruises , cellulite , or hair , if you need to shave or wax : ) At first I wasn't sure why these were called Ultra Shimmery tights , but then I took a flash photo of them , and they really did look ultra shimmery !",POS,they,ultra shimmery,0
They also are quite warm too .,POS,They,quite warm,0
They also give a lot of support .,POS,They,support,0
They also make my legs look great !,POS,They,great,0
They also wash great as long as you line dry them .,POS,They,great,0
They also wear like iron !,NEU,They,NULL,1
They appear to be well made plus they are comfortable .,POS,they,comfortable,0
They appear to be well made plus they are comfortable .,POS,They,well,0
"They are , however , bshimmery , sturdy and wash well .",POS,They,"bshimmery, well, sturdy",0
They are a bit heavier than I would have thought but not uncomfortable .,NEG,They,a bit heavier,0
They are a bit heavier than I would have thought but not uncomfortable .,NEU,They,not uncomfortable,0
They are a good looking boot .,POS,looking,good,0
"They are a great color , fit my size 10 perfectly , do n't rub and are comfortable enough to wear all day .",POS,They,"comfortable enough, perfectly",0
"They are a great color , fit my size 10 perfectly , do n't rub and are comfortable enough to wear all day .",POS,color,great,0
"They are a great color , sort of stone .",POS,color,great,0
They are a nice dark navy color .,POS,color,nice,0
They are a nice thick material and do n't run easily .,POS,material,"nice, thick",0
They are a perfect fit for me .,POS,They,perfect,0
They are a simple design that I plan to use as business casual dress .,POS,design,simple,0
They are a touch large so I think i 'll order a L next time for more lift and fit .,NEG,They,a touch large,0
They are also built to last .,POS,They,NULL,1
They are also opaque enough to make your legs look great even if you have n't shaved .,POS,They,"great, opaque enough",0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,transitioning,convenient,0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,NULL,"nice, smooth",0
"They are also pretty thick ( I hadn't shaved in a while and It looked nice and smooth ) , and transitioning is always convenient",POS,They,pretty thick,0
They are also super warm !,POS,They,super warm,0
They are also very roomy and have a high waist band that offers some tummy control .,POS,waist band,NULL,0
They are also very roomy and have a high waist band that offers some tummy control .,POS,They,very roomy,0
They are as comfortable as my old pnes,POS,They,comfortable,0
"They are comfortable , do n't move around too much ( i.e .",POS,They,comfortable,0
They are comfortable and attractive .,POS,They,"attractive, comfortable",0
They are comfortable and flexible as well as stylish .,POS,They,"stylish, flexible, comfortable",0
They are comfortable and I know I will get a lot of use out of them .,POS,them,NULL,0
They are comfortable and I know I will get a lot of use out of them .,POS,They,comfortable,0
They are comfortable and look very neat with dresses or suits .,POS,They,"very neat, comfortable",0
They are comfortable and pretty .,POS,They,"comfortable, pretty",0
"They are comfortable and soft , move with the body , and do n't easily run .",POS,They,"soft, comfortable",0
They are comfortable and they look great !,POS,They,comfortable,0
They are comfortable and they look great !,POS,they,great,0
"They are cute as can be and I did keep them , but they run about a half size too small .",POS,They,cute,0
"They are cute as can be and I did keep them , but they run about a half size too small .",NEG,they,too small,0
"they are cute shoes , they just were not wide enough for my feet",POS,shoes,cute,0
"they are cute shoes , they just were not wide enough for my feet",NEG,they,not wide enough,0
"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",POS,They,durable,0
"They are durable , I have really long fingernails and no runs so far despite wearing them several times.See the pictures for how well they fit and how flattering they are !",POS,they,"flattering, well",0
"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",POS,look,"simple, attractive, classic",0
"They are easy for her to put on , have a simple , classic , attractive look and are super comfortable to wear all day .",POS,They,"super comfortable, NULL",0
They are excellent quality and have lasted through quite a few performances .,POS,quality,excellent,0
They are extremely comfortable and look very nice .,POS,They,"extremely comfortable, very nice",0
They are good quality material .,POS,material,good,0
They are great for my needs ( roller derby ) and would be great for dance .,POS,They,"great, great",0
They are holding up well .,POS,They,well,0
They are in fact narrower than multiple other brands that are simply W. Unable to wear -,NEG,NULL,NULL,0
They are in fact narrower than multiple other brands that are simply W. Unable to wear -,NEG,They,narrower,0
they are just as expected the price here is a lot cheaper then the dance store locally I will buy these again,POS,NULL,NULL,0
they are just as expected the price here is a lot cheaper then the dance store locally I will buy these again,POS,price,cheaper,0
They are just like my old ones and I hope they hold up better,POS,They,NULL,1
They are just what I was looking for and had not been able to find in any stores .,POS,They,NULL,1
They are kinda narrow but will stretch being good leather .,POS,leather,good,0
They are kinda narrow but will stretch being good leather .,NEG,They,narrow,0
They are much shimmery in person .,POS,They,much shimmery,0
They are my everyday go to shoes .,POS,They,NULL,1
They are nice and exactly what I expected .,POS,They,"nice, NULL",0
They are nice sturdy light colored tights .,POS,tights,"nice, sturdy",0
They are NOT leather ... I have been using these for the past year or so only on Sundays for church and they are already cracking at the ball of my foot on the sole and even on the top of the shoe .,NEG,they,NULL,1
They are not leather but look like they will be very durable .,POS,they,very durable,0
"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",POS,they,completely opaque,0
"They are not quite as opaque as I had hoped for , ( I bought them to wear with a costume ) however on top of a pair of sheer black pantyhose they are completely opaque and exactly what I wanted .",NEG,They,opaque,0
They are not true nude .,NEG,They,NULL,1
"They are not uncomfortable , they just do n't fit the same .",NEG,they,do n't fit,0
"They are not uncomfortable , they just do n't fit the same .",NEU,They,not uncomfortable,0
They are n't as shimmery as the picture looks,NEG,They,shimmery,0
They are okay but not comfortable for a lot of walking .,NEG,They,not comfortable,0
They are okay but not comfortable for a lot of walking .,NEU,They,okay,0
They are one of the most comfortable shoes I 've ever bought and I love them for both casual and work use .,POS,them,love,0
They are one of the most comfortable shoes I 've ever bought and I love them for both casual and work use .,POS,They,most comfortable,0
They are perfect for me to wear to church .,POS,They,perfect,0
They are pretty and practical and more feminine than many sandals .,POS,They,"practical, more feminine, pretty",0
They are quite attractive and do n't look frumpy .,POS,They,"do n't look frumpy, quite attractive",0
"They are really tough , too ; I imagine they are built to withstand a lot .",POS,They,really tough,0
They are recommended and the price is very reasonable .,POS,They,recommended,0
They are recommended and the price is very reasonable .,POS,price,very reasonable,0
they are shimmery and did the trick for dressing up for the holidays .,POS,they,shimmery,0
They are shimmery and perfect .,POS,They,"shimmery, perfect",0
"They are so comfortable -- and quiet , which is important for my job .",POS,They,"quiet, so comfortable",0
They are so comfortable and soft .,POS,They,"so comfortable, soft .",0
They are so comfortable to wear that she wears them instead of her regular black dress shoes .,POS,They,so comfortable,0
They are so comfy !,POS,They,so comfy,0
They are so soft .,POS,They,so soft,0
"They are soft , and warm and inexpensive ..",POS,They,"soft, inexpensive, warm",0
They are soft and do not snag .,POS,They,soft,0
They are soft though ... .,POS,They,soft,0
"They are somewhat narrow , which is also a plus for me .",POS,They,narrow,0
They are still a little too tight in the toe area but fit perfect everywhere else .,POS,They,perfect,0
They are still a little too tight in the toe area but fit perfect everywhere else .,NEG,They,too tight,0
"They are still really cute and will be great for slacks , jeans , shorts , skirts , even a nice dress .",POS,They,"great, really cute",0
They are super shimmery and great !,POS,They,"great, super shimmery",0
"They are super soft and stretchy , and I prefer my tights a little tighter , especially because they stretch .",POS,tights,little tighter,0
"They are super soft and stretchy , and I prefer my tights a little tighter , especially because they stretch .",POS,They,"stretchy, super soft",0
They are the best,POS,They,best,0
They are the only tights my daughter will wear .,POS,tights,NULL,1
They are thick material that last long through all the dance classes our girls are involved in .,POS,material,thick,0
They are totally comfortable and I use them for casual and dress up .,POS,They,"NULL, totally comfortable",0
They are very comfortable & light on the feet,POS,They,"light, very comfortable",0
They are very comfortable .,POS,They,very comfortable,0
They are very comfortable and attractive .,POS,They,"attractive, very comfortable",0
They are very comfortable with the exception of the strap at the heel .,POS,strap,NULL,0
They are very comfortable with the exception of the strap at the heel .,POS,They,very comfortable,0
They are very cushion-y .,POS,They,very cushion-y,0
They are very light weight and comfortable .,POS,They,"comfortable, very light",0
"They are very soft , typical LifeStride .",POS,They,very soft,0
They are very soft and I like how they 'transition ' .,POS,they,like,0
They are very soft and I like how they 'transition ' .,POS,They,very soft,0
They are very soft and the waistband is a little rigid but not a big deal at all .,NEG,waistband,a little rigid,0
They are very soft and the waistband is a little rigid but not a big deal at all .,POS,They,very soft,0
"They are very thick , so even in the dead of winter you can wear a dress and be comfortable .",POS,They,"very thick, comfortable",0
"They are well made , soft , very comfortable , easy to clean .",POS,They,"very comfortable, well, soft, NULL",0
They are what I expected .,POS,They,NULL,1
They are wonderful .,POS,They,wonderful,0
"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",POS,they,"stretchy.Also, strangely comfortable",0
"They basically cover everything and are super thick , but they are also strangely comfortable and stretchy.Also , I was n't sure what color to get since I 'm very pale , but I ordered the light toast and it 's not too much darker than my skin tone as you can see from the photo .",POS,They,super thick,0
They can be dressed up or down ; wear them with shorts or a Summer dress .,POS,They,NULL,1
they changed their color .. i 've bought this a lot and light toast is n't the same as it 's been for the past 5 years .,NEG,color,NULL,1
They definitely run small .,NEG,They,small,0
They did not get a 5 star because my feet did hurt a little after dancing for 3 1/2 hours .,NEG,They,NULL,1
They did n't fit right so I returned them .,NEG,They,did n't fit,0
They did squeak a little from rubbing on the base of the heel when walking .,NEG,They,NULL,1
they do not look elegant .,NEG,they,do not look elegant,0
They do n't hurt her feet and she loves the heal height .,POS,They,NULL,0
They do n't hurt her feet and she loves the heal height .,POS,heal height,loves,0
