sentence,sentiment,opinion,aspect,subjectivity
This place is a snacking place and the pricing is a bit over than what im used to be paying .,NEG,bit,Pricing,0
This place is a snacking place and the pricing is a bit over than what im used to be paying .,NEG,over,Pricing,0
This place is a tradition in our `` Family '' get togethers ...,POS,tradition,place,0
This place is adorable and the chicken parm is the best Ive ever had !,POS,adorable,place,0
This place is adorable and the chicken parm is the best Ive ever had !,POS,best,chicken,0
This place is adorable and the chicken parm is the best Ive ever had !,POS,best,parm,0
This place is always short staff .,NEG,short,staff,0
"This place is amazing , albeit pricey .",NEG,albeit,place,0
"This place is amazing , albeit pricey .",NEG,pricey,place,0
"This place is amazing , albeit pricey .",POS,amazing,place,0
This place is awesome .,POS,awesome,place,0
This place is AWSOME !,POS,AWSOME,place,0
"This place is bright , clean , and just quirky enough .",POS,bright,place,0
"This place is bright , clean , and just quirky enough .",POS,clean,place,0
"This place is bright , clean , and just quirky enough .",POS,enough,place,0
"This place is bright , clean , and just quirky enough .",POS,quirky,place,0
This place is cheezy and if you take yourself too seriously you will probably not enjoy yourself .,NEG,cheezy,place,0
This place is divey yet unpretentious and I love it .,POS,divey,place,0
This place is divey yet unpretentious and I love it .,POS,love,place,0
This place is divey yet unpretentious and I love it .,POS,unpretentious,place,0
This place is fantastic .,POS,fantastic,place,0
This place is great ! !,POS,great,place,0
This place is great for lunch .,POS,great,place,0
this place is horrid .,NEG,horrid,place,0
"This place is just down the street so we go here a lot , and we are always happy with the food and very happy with the friendly service .",POS,always,food,0
"This place is just down the street so we go here a lot , and we are always happy with the food and very happy with the friendly service .",POS,friendly,service,0
"This place is just down the street so we go here a lot , and we are always happy with the food and very happy with the friendly service .",POS,happy,food,0
"This place is just down the street so we go here a lot , and we are always happy with the food and very happy with the friendly service .",POS,happy,service,0
"This place is just down the street so we go here a lot , and we are always happy with the food and very happy with the friendly service .",POS,very,service,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",NEG,expensive,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",NEG,more,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",POS,better,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",POS,healthier,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",POS,much,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",POS,probably,place,0
"This place is more expensive than what I usually get for lunch , but its also significantly better , and probably much healthier .",POS,significantly,place,0
This place is one of my favorites in the area !,POS,favorites,place,0
This place is outdated 30 years and the wood is worthy of a prison .,NEG,,place,1
This place is pretty cool .,POS,cool,place,0
This place is pretty cool .,POS,pretty,place,0
"This place is pretty good in person , but do not order online for delivery .",NEG,,delivery,1
"This place is pretty good in person , but do not order online for delivery .",NEG,,for,1
"This place is pretty good in person , but do not order online for delivery .",NEG,,online,1
"This place is pretty good in person , but do not order online for delivery .",NEG,,order,1
"This place is pretty good in person , but do not order online for delivery .",POS,good,place,0
"This place is pretty good in person , but do not order online for delivery .",POS,pretty,place,0
This place is pretty interesting .,POS,interesting,place,0
This place is pretty interesting .,POS,pretty,place,0
"This place is really just OK , pretty good if you consider it was opened by a pastry chef .",POS,good,place,0
"This place is really just OK , pretty good if you consider it was opened by a pastry chef .",POS,just,place,0
"This place is really just OK , pretty good if you consider it was opened by a pastry chef .",POS,OK,place,0
"This place is really just OK , pretty good if you consider it was opened by a pastry chef .",POS,pretty,place,0
"This place is really just OK , pretty good if you consider it was opened by a pastry chef .",POS,really,place,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,happy,Ramen,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,happy,spot,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,Nice,place,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,really,place,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,SO,Ramen,0
This place is really nice and Im so happy there 's a Ramen spot in New West .,POS,SO,spot,0
This place is the best for Sushi !,POS,best,sushi,0
This place just opened and I recommend trying it ! !,POS,recommend,place,0
"This place may be the best brunch in Portland ( sorry , I need to come back and eat some more before Im sure ) .",POS,best,brunch,0
This place sucks .,NEG,sucks,place,0
This place was a lot of fun !,POS,fun,place,0
This place was a SURPRISE .,POS,SURPRISE,place,0
This place was delicious !,POS,delicious,,0
This place was so delicious and super cheap !,POS,cheap,place,0
This place was so delicious and super cheap !,POS,delicious,place,0
This place was so delicious and super cheap !,POS,SO,place,0
This place was so delicious and super cheap !,POS,SUPER,place,0
This restaurant chain is a great addition to the Atlanta area .,POS,great,restaurant,0
"This restaurant knows how to use traditional Japanese spices , herbs and vegs in a way that utilizes the flavors without getting to cutesy '' or `` creative '' that you lose the Japanese sensibility .",POS,,restaurant,1
"This slice of pecan was crumbling apart , leaving the pecan mince all over the plate .",NEG,crumbling,pecan,0
This time my husband got the ribs which he really enjoyed .,POS,enjoyed,Ribs,0
This time my husband got the ribs which he really enjoyed .,POS,really,Ribs,0
This visit also left me in a seriously sour mood for the rest of the afternoon.I am going to try my luck at EXP bar soon and will hopefully have a better experience .,NEG,Seriously,,0
This visit also left me in a seriously sour mood for the rest of the afternoon.I am going to try my luck at EXP bar soon and will hopefully have a better experience .,NEG,sour,,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",NEG,greasier,Chinese,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",NEG,greasier,food,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",NEG,much,Chinese,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",NEG,much,food,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",POS,authentic,Chinese,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",POS,authentic,food,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",POS,definite,place,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",POS,somewhat,Chinese,0
"This was a definite to-go place with any Asian friend or Asian cuisine foodie , coz they used to serve AUTHENTIC Chinese food ! Its still somewhat authentic but seems to be much greasier than before .",POS,somewhat,food,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,,dish,1
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,soft,miss.Brussel,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,soft,sprouts,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,succulent,miss.Brussel,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,succulent,sprouts,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,well,miss.Brussel,0
This was a dish not to miss.Brussel sprouts were well done soft and succulent with a buttery rich flavor that shone through .,POS,well,sprouts,0
This was a great lunch and a great restaurant and I know I will be back soon ! !,POS,great,lunch,0
This was a great lunch and a great restaurant and I know I will be back soon ! !,POS,great,restaurant,0
This was a pleasant surprise and unexpectedly yummy adventure .,POS,pleasant,,0
This was a pleasant surprise and unexpectedly yummy adventure .,POS,surprise,,0
This was a pleasant surprise and unexpectedly yummy adventure .,POS,unexpectedly,,0
This was a pleasant surprise and unexpectedly yummy adventure .,POS,yummy,,0
This was disappointing because I used to live by the Fin 's in Brookline ( granted it was 5 years ago ) and remember being impressed by the food so either quality has dropped or my tastes have improved .,NEG,disappointing,,0
This was disappointing because I used to live by the Fin 's in Brookline ( granted it was 5 years ago ) and remember being impressed by the food so either quality has dropped or my tastes have improved .,POS,impressed,food,0
"This was my first meal in Austin , and I must say , I was very very impressed.We made a reservation for 4 on a Saturday night at 6:30 pm .",POS,impressed.We,,0
"This was my first meal in Austin , and I must say , I was very very impressed.We made a reservation for 4 on a Saturday night at 6:30 pm .",POS,Very,,0
"This was not your average pecan pie , it was so much worse .",NEG,much,pecan,0
"This was not your average pecan pie , it was so much worse .",NEG,much,pie,0
"This was not your average pecan pie , it was so much worse .",NEG,SO,pecan,0
"This was not your average pecan pie , it was so much worse .",NEG,SO,pie,0
"This was not your average pecan pie , it was so much worse .",NEG,worse,pecan,0
"This was not your average pecan pie , it was so much worse .",NEG,worse,pie,0
This was one of the best subs Ive had in a long time .,POS,best,,0
This will probably be the last time we will come here .,NEG,,,1
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,cool,drink,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,cool,yogurt,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,frothy,drink,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,frothy,yogurt,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,refreshing,drink,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,refreshing,yogurt,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,wonderful,drink,0
"This wonderful , frothy , cool , refreshing yogurt drink that this fair skinned red-head survived on in the sun and heat ! !",POS,wonderful,yogurt,0
This wonderful company donated a ton of food to Pecan Park Rv for the volunteers today !,POS,wonderful,company,0
"Those are the bonuses , mind you , on top of the 3 stars they get for having a roof and a bathroom .",POS,,bathroom,1
"Those are the bonuses , mind you , on top of the 3 stars they get for having a roof and a bathroom .",POS,,roof,1
Those servers better be paid well because they really put in the work .,POS,,they,1
"Though , the beets clearly came out of a can.Cons : Serving sizes are pretty small , expect to order two plates if you are hungry .",NEG,pretty,,0
"Though , the beets clearly came out of a can.Cons : Serving sizes are pretty small , expect to order two plates if you are hungry .",NEG,small,,0
Though the dessert choices are excellent and varied not your usual creme br\xc3\xbbl\xc3\xa9e and chocolate death .,POS,excellent,choices,0
Though the dessert choices are excellent and varied not your usual creme br\xc3\xbbl\xc3\xa9e and chocolate death .,POS,excellent,dessert,0
Though the dessert choices are excellent and varied not your usual creme br\xc3\xbbl\xc3\xa9e and chocolate death .,POS,varied,choices,0
Though the dessert choices are excellent and varied not your usual creme br\xc3\xbbl\xc3\xa9e and chocolate death .,POS,varied,dessert,0
"Though the parking lot is limited , at least they have one !",NEG,limited,lot,0
"Though the parking lot is limited , at least they have one !",NEG,limited,parking,0
Three bites and I was done .,NEG,,,1
Thumbs up for this little dive bar .,POS,,bar,1
Thumbs up for this little dive bar .,POS,,dive,1
Thumbs up for this little dive bar .,POS,,little,1
Time has not lowered their standards at all .,POS,lowered,,0
Time has not lowered their standards at all .,POS,not,,0
Tl ; dr Amber is amazing and so are her cookies .,POS,amazing,Amber,0
Tl ; dr Amber is amazing and so are her cookies .,POS,amazing,cookies,0
"To actually tell customers who have ordered and paid for food and are actually sitting to buy a few drinks while waiting ( with tons of open tables in the bar ) that they must get up , walk up to the hostess stand to be officially seated was rude .",NEG,rude,,0
To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,NEG,insult,,0
To add more insult he added a splash of coke to our drinks ... ..I 'm a relatively calm guy .,NEG,more,,0
"To avoid long weekend waits , I would suggest coming here on weekday evenings .",NEG,,,1
"To be honest , I 'm hesitant to even give it another go ...",NEG,hesitant,,0
"To cool off my palette , I had a NutterButter shake which was one of the best milkshakes I 've had in this town.Smashburger has everything I 've ever wanted that Five Guys couldn't provide : beer , wine , shakes and more sides .",POS,best,NutterButter,0
"To cool off my palette , I had a NutterButter shake which was one of the best milkshakes I 've had in this town.Smashburger has everything I 've ever wanted that Five Guys couldn't provide : beer , wine , shakes and more sides .",POS,best,shake,0
"To keep it nice and simple : let me just explain why this place is amazing :1 ) Crazy Noodles- i do n't know what herbs/spices they put in this , but it is absolutely divine .",POS,Absolutely,Crazy,0
"To keep it nice and simple : let me just explain why this place is amazing :1 ) Crazy Noodles- i do n't know what herbs/spices they put in this , but it is absolutely divine .",POS,amazing,place,0
"To keep it nice and simple : let me just explain why this place is amazing :1 ) Crazy Noodles- i do n't know what herbs/spices they put in this , but it is absolutely divine .",POS,divine,Crazy,0
"To me it tasted odd , sort of like cough syrup .",NEG,odd,,0
To say it has been Americanized would be a compliment but it is so much worst than that.I can only imagine that it has been bought out by Golden Corral .,NEG,much,,0
To say it has been Americanized would be a compliment but it is so much worst than that.I can only imagine that it has been bought out by Golden Corral .,NEG,so,,0
To say it has been Americanized would be a compliment but it is so much worst than that.I can only imagine that it has been bought out by Golden Corral .,NEG,worst,,0
To say the food and service here is amazing is an understatement .,POS,amazing,food,0
To say the food and service here is amazing is an understatement .,POS,amazing,service,0
To start off the yogurt is 55 cents an ounce which is 10 cents more than the most expensive self-serve froyo shop .,NEG,expensive,yogurt,0
To start off the yogurt is 55 cents an ounce which is 10 cents more than the most expensive self-serve froyo shop .,NEG,more,yogurt,0
To start off the yogurt is 55 cents an ounce which is 10 cents more than the most expensive self-serve froyo shop .,NEG,most,yogurt,0
To start off the yogurt is 55 cents an ounce which is 10 cents more than the most expensive self-serve froyo shop .,NEG,than,yogurt,0
To start off the yogurt is 55 cents an ounce which is 10 cents more than the most expensive self-serve froyo shop .,NEG,the,yogurt,0
"To the people who do the baking and work the back , as well as , the lady with the `` this girl loves st patty 's day tee '' keep up the great work !",POS,,,1
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,decent,coffee,0
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,enjoy,coffee,0
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,enjoy,service,0
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,genuine,service,0
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,pleasant,service,0
"To top it off , I enjoy their genuine and pleasant service and their very decent coffee .",POS,Very,coffee,0
"To us , the food was just OK . Service was prompt .",NEU,just,food,1
"To us , the food was just OK . Service was prompt .",NEU,OK,food,1
"To us , the food was just OK . Service was prompt .",POS,prompt,service,0
Today was my first and LAST time going to this restaurant .,NEG,,restaurant,1
Toilets are clean .,POS,clean,Toilets,0
Told him I was vegan and he ran back to the kitchen several times to double check everything .,POS,,,1
Too bad everything else overshadowed this .,NEG,bad,,0
Too bad everything else overshadowed this .,NEG,too,,0
Too bad its overrun with posers fresh in from California .,NEG,bad,,0
Too bad its overrun with posers fresh in from California .,NEG,too,,0
Too bad its the closest one to where we live .,NEG,bad,,0
Too bad its the closest one to where we live .,NEG,too,,0
Too bad no substitutions : as a vegetarian I would love to see more variety .,NEG,bad,,0
Too bad no substitutions : as a vegetarian I would love to see more variety .,NEG,too,,0
"Too good really , I still dream of that carrot cake !",POS,dream,cake,0
"Too good really , I still dream of that carrot cake !",POS,dream,carrot,0
"Too good really , I still dream of that carrot cake !",POS,good,cake,0
"Too good really , I still dream of that carrot cake !",POS,good,carrot,0
"Too good really , I still dream of that carrot cake !",POS,really,cake,0
"Too good really , I still dream of that carrot cake !",POS,really,carrot,0
"Too good really , I still dream of that carrot cake !",POS,still,cake,0
"Too good really , I still dream of that carrot cake !",POS,still,carrot,0
"Too good really , I still dream of that carrot cake !",POS,too,cake,0
"Too good really , I still dream of that carrot cake !",POS,too,carrot,0
Too loud for a conversation .,NEG,loud,,0
Too loud for a conversation .,NEG,too,,0
Too much sour mix .,NEG,much,,0
Too much sour mix .,NEG,sour,,0
Too much sour mix .,NEG,too,,0
"Too tough to cut with plastic knife and fork , there was a slab of fat and gristle covering the top .",NEG,too,,0
"Too tough to cut with plastic knife and fork , there was a slab of fat and gristle covering the top .",NEG,tough,,0
Took my parents for their anniversary and the staff treated them like royalty !,POS,,staff,1
"Tortilla was not warm and the fillings were scant , but tasty .",NEG,not,tortilla,0
"Tortilla was not warm and the fillings were scant , but tasty .",NEG,scant,tortilla,0
"Tortilla was not warm and the fillings were scant , but tasty .",NEG,warm,tortilla,0
"Tortilla was not warm and the fillings were scant , but tasty .",POS,tasty,tortilla,0
Totally a fan of FLIP Burger Boutique .,POS,fan,Boutique,0
Totally a fan of FLIP Burger Boutique .,POS,fan,burger,0
Totally a fan of FLIP Burger Boutique .,POS,fan,FLIP,0
Totally worth a try .,POS,totally,,0
Totally worth a try .,POS,worth,,0
Tried this Farm Burger today and it was pretty good .,POS,good,burger,0
Tried this Farm Burger today and it was pretty good .,POS,good,Farm,0
Tried this Farm Burger today and it was pretty good .,POS,pretty,burger,0
Tried this Farm Burger today and it was pretty good .,POS,pretty,Farm,0
"Tried to call and complain several times , but they did not answer the phone .",NEG,,,1
Tried to get her attention but she turned around to ignore me .,NEG,ignore,,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,a,seasoning,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,bit,seasoning,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,crazy,fries,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,crazy,Truffle,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,nothing,fries,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,nothing,Truffle,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,strong,seasoning,0
Truffle fries : 3- nothing crazy with these either- the seasoning was a bit too strong for me.3 .,NEG,too,seasoning,0
Truly delicious barbecue .,POS,delicious,barbecue,0
Truly delicious barbecue .,POS,truly,barbecue,0
Truly unique appetizers .,POS,truly,appetizers,0
Truly unique appetizers .,POS,unique,appetizers,0
"Truth be told though , everything at Myers Chang is available at a lower price at any of the many Chinese restaurants in town ( just ask them to use less oil , I 'm sure they 'd comply ) and they would do just as good of a job making it .",NEG,lower,Chang,0
"Truth be told though , everything at Myers Chang is available at a lower price at any of the many Chinese restaurants in town ( just ask them to use less oil , I 'm sure they 'd comply ) and they would do just as good of a job making it .",NEG,lower,Myers,0
"Truth be told though , everything at Myers Chang is available at a lower price at any of the many Chinese restaurants in town ( just ask them to use less oil , I 'm sure they 'd comply ) and they would do just as good of a job making it .",POS,good,Chang,0
"Truth be told though , everything at Myers Chang is available at a lower price at any of the many Chinese restaurants in town ( just ask them to use less oil , I 'm sure they 'd comply ) and they would do just as good of a job making it .",POS,good,Myers,0
"Truthfully , it was the highlight of the meal .",POS,highlight,,0
Try chicken Shawarma with tahini sauce,POS,,chicken,1
Try chicken Shawarma with tahini sauce,POS,,sauce,1
Try chicken Shawarma with tahini sauce,POS,,Shawarma,1
Try chicken Shawarma with tahini sauce,POS,,tahini,1
Try chicken Shawarma with tahini sauce,POS,,with,1
Try it if you have not .,POS,,,1
Try the BACON dusted popcorn .,POS,,BACON,1
Try the BACON dusted popcorn .,POS,,dusted,1
Try the BACON dusted popcorn .,POS,,popcorn,1
Try the Hefeweizen !,POS,try,Hefeweizen,0
Try the mussel apps .,POS,,apps,1
Try the mussel apps .,POS,,mussel,1
Try the yogurt drink - its really yummy .,POS,really,drink,0
Try the yogurt drink - its really yummy .,POS,really,yogurt,0
Try the yogurt drink - its really yummy .,POS,Yummy,drink,0
Try the yogurt drink - its really yummy .,POS,Yummy,yogurt,0
Try to namesake Fig & Proscuitto pizza !,POS,try,fig,0
Try to namesake Fig & Proscuitto pizza !,POS,try,namesake,0
Try to namesake Fig & Proscuitto pizza !,POS,try,pizza,0
Try to namesake Fig & Proscuitto pizza !,POS,try,Proscuitto,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,,corn,1
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,,salad,1
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,,smoked,1
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,,turkey,1
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,did,corn,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,did,salad,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,did,smoked,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,Fresh,brioche,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,Fresh,bun,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,good,beans,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,like,corn,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,like,salad,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,like,smoked,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,n't,corn,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,n't,salad,0
Turkey was on-point with fresh brioche bun and beans were good ; the smoked corn salad was like eating smoke in solid form ( which I did n't like at first but it grew on me ) .,POS,n't,smoked,0
Turns out this place has been featured on triple D.The service was excellent .,POS,excellent,Service,0
Two drinks and the total with tax and tip was a little over $ 60 . Service was warm and great .,POS,great,service,0
Two drinks and the total with tax and tip was a little over $ 60 . Service was warm and great .,POS,warm,service,0
"Ugly service and cheating on the quantity of your food.Maybe , I 'm a special case because I arrived just before they close .",NEG,cheating,service,0
"Ugly service and cheating on the quantity of your food.Maybe , I 'm a special case because I arrived just before they close .",NEG,Ugly,service,0
"Ultimately , I think my folly was either too high of expectations or a shitty server who failed to help guide me to the great meal I was paying for .",NEG,shitty,server,0
"Ultimately I felt that the staff did try very hard to make up for the mistake , which I appreciated.Otherwise , service was good .",POS,appreciated.Otherwise,staff,0
"Ultimately I felt that the staff did try very hard to make up for the mistake , which I appreciated.Otherwise , service was good .",POS,good,service,0
Unacceptable .,NEG,Unacceptable,,0
Unbelievable .,POS,Unbelievable,,0
Uncle Willy 's is better than this place .,NEG,,place,1
Uncle Willy 's is better than this place .,POS,better,'s,0
Uncle Willy 's is better than this place .,POS,better,Uncle,0
Uncle Willy 's is better than this place .,POS,better,Willy,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",NEG,disappointed,menu,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",NEG,slightly,menu,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",NEG,Unfortunately,menu,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",POS,awesome,menu,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",POS,excited,menu,0
"Unfortunately , like most places , the menu sounds awesome and super excited to try it and slightly disappointed when you get the actual dish .",POS,SUPER,menu,0
"Unfortunately , the food is pretty terrible .",NEG,pretty,food,0
"Unfortunately , the food is pretty terrible .",NEG,Terrible,food,0
"Unfortunately , the food is pretty terrible .",NEG,Unfortunately,food,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,enjoy,Hot,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,enjoy,Korean,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,enjoy,wings,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,undercooked,Hot,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,undercooked,Korean,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,undercooked,wings,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,Unfortunately,Hot,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,Unfortunately,Korean,0
"Unfortunately , we were not able to enjoy the Korean Hot Wings due to it being undercooked .",NEG,Unfortunately,wings,0
"Unfortunately , we were seated next to the bathroom and got quite a few whiffs of what was going on in there , and the staff did not consider moving us .",NEG,Unfortunately,staff,0
"Unfortunately I do n't live in Massachusetts so I do n't know when I 'll be back , but I wish I could go here for every special event dinner .",POS,,,1
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,a,Mushroom,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,a,risotto,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,bit,Mushroom,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,bit,risotto,0
"Unfortunately we were only one of two tables for a Friday night dinner , so it felt a bit church-like.Between the three of us we had : - French onion soup ( if the cheese isnt melted over the sides of the bowl you 're doing it wrong ) - Mushroom risotto ( a bit dull ) - Pulled pork and applewood smoked cheddar poutine ( way too rich , but shows potential ; why is the cheese in cubes ? !",NEG,dull,Mushroom,0
