sentence,sentiment,opinion,aspect,subjectivity
We got a lot of useful tips from Jason !,POS,useful,from,0
We got a lot of useful tips from Jason !,POS,useful,Jason,0
We got a lot of useful tips from Jason !,POS,useful,tips,0
We got groceries at the Trader Joe 's around the corner and saved that way too by cooking meals in the apartment .,POS,,,1
We got lots of useful advices and an insight to the life in Boston .,POS,useful,advices,0
We greatly enjoyed our stay !,POS,enjoyed,,0
We greatly enjoyed our stay !,POS,greatly,,0
We had 4 people in our group and everyone had their own bed and were comfortable .,POS,comfortable,bed,0
"We had 7 people ( some were children ) staying there , but we had lots of family in town so we had guests over constantly and it was plenty of room .",POS,plenty,room,0
"We had 7 people staying for Thanksgiving weekend , an excellent house for a big group like that .",POS,excellent,house,0
We had a delightful stay in Boston at Oine 's gracious home .,POS,delightful,home,0
We had a delightful stay in Boston at Oine 's gracious home .,POS,gracious,home,0
We had a great stay .,POS,great,,0
We had a great stay at Valerie and Jason 's place ! !,POS,great,,0
We had a great stay here .,POS,great,,0
We had a great stay with George .,POS,great,George,0
We had a great time .,POS,great,,0
We had a great time in the huge home !,POS,great,,0
We had a great time in the huge home !,POS,huge,home,0
We had a last minute change in our situation and George was kind enough to help us figure out a solution .,POS,enough,George,0
We had a last minute change in our situation and George was kind enough to help us figure out a solution .,POS,kind,George,0
We had a lovely time in her beautiful and cosy loft .,POS,beautiful,loft,0
We had a lovely time in her beautiful and cosy loft .,POS,Cosy,loft,0
We had a lovely time in her beautiful and cosy loft .,POS,lovely,loft,0
"We had a lovely visit , and would definitely stay here again and recommend it to friends and family !",POS,lovely,,0
"We had a lovely visit , and would definitely stay here again and recommend it to friends and family !",POS,recommend,,0
We had a really great time staying with Penny and we were truly sad to leave .,POS,,,1
We had a really great time staying with Penny and we were truly sad to leave .,POS,great,Penny,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,fell,comfort,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,in,comfort,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,love,comfort,0
We had a relaxing stay here and fell in love with the comfort offered by Jason and Valerie !,POS,relaxing,,0
We had a very good stay .,POS,good,,0
We had a very good stay .,POS,very,,0
We had a very pleasant stay in a terrific space in a great location .,POS,great,location,0
We had a very pleasant stay in a terrific space in a great location .,POS,pleasant,,0
We had a very pleasant stay in a terrific space in a great location .,POS,terrific,space,0
We had a very pleasant stay in a terrific space in a great location .,POS,very,,0
We had a wonderful and pleasant stay,POS,pleasant,,0
We had a wonderful and pleasant stay,POS,wonderful,,0
We had a wonderful experience .,POS,wonderful,,0
We had a wonderful time at Tiffany 's loft .,POS,wonderful,loft,0
We had a wonderful time at Tiffany 's loft .,POS,wonderful,'s,0
We had a wonderful time at Tiffany 's loft .,POS,wonderful,Tiffany,0
We had a wonderful time at Valerie and Jason 's house .,POS,wonderful,,0
We had a wonderful time staying at Gloria 's place .,POS,wonderful,Gloria,0
We had a wonderful time staying at Gloria 's place .,POS,wonderful,place,0
We had a wonderful time staying at Gloria 's place .,POS,wonderful,'s,0
We had an early arrival and Tiffany was very accommodating .,POS,accommodating,Tiffany,0
We had an early arrival and Tiffany was very accommodating .,POS,very,Tiffany,0
We had an exceptional stay at the Pvt Tree Top room .,POS,exceptional,,0
We had hot weather and the AC was not adequate in two of the bedrooms .,NEG,adequate,AC,0
We had hot weather and the AC was not adequate in two of the bedrooms .,NEG,not,AC,0
We had interesting conversations with them and they were always ready to help us with whatever we needed .,POS,help,They,0
We had interesting conversations with them and they were always ready to help us with whatever we needed .,POS,interesting,conversations,0
We had no trouble checking in or out .,POS,no,checking,0
We had no trouble checking in or out .,POS,no,in,0
We had no trouble checking in or out .,POS,no,or,0
We had no trouble checking in or out .,POS,no,out,0
We had no trouble checking in or out .,POS,trouble,checking,0
We had no trouble checking in or out .,POS,trouble,in,0
We had no trouble checking in or out .,POS,trouble,or,0
We had no trouble checking in or out .,POS,trouble,out,0
We had one small inconvenience and Gloria went out of her way to make it better and to follow up with us to make sure we were ok .,POS,,Gloria,1
We had plenty of space to gather & plenty of space to retreat .,POS,plenty,space,0
"We had some issues with the internet that Gloria , as soon as she was notified , took care of immediately .",POS,care,,0
"We had some issues with the internet that Gloria , as soon as she was notified , took care of immediately .",POS,immediately,,0
"We had some issues with the internet that Gloria , as soon as she was notified , took care of immediately .",POS,of,,0
"We had some issues with the internet that Gloria , as soon as she was notified , took care of immediately .",POS,took,,0
We had some problems with amenities when we first moved in ( bathtub would n't drain and stove was n't working ) which for various reasons took several days to fix .,NEG,problems,amenities,0
We had such a great time in Boston and her place was the perfect little spot to stay !,POS,great,place,0
We had such a great time in Boston and her place was the perfect little spot to stay !,POS,perfect,place,0
We had supper on the rooftop terrace and the view was magnificient as the sun was setting .,POS,magnificient,view,0
We had time to chat with her and her son and they are very lovely people .,POS,lovely,They,0
We had time to chat with her and her son and they are very lovely people .,POS,very,They,0
We had what we needed and were able to enjoy the space and use it effectively .,POS,effectively,space,0
We had what we needed and were able to enjoy the space and use it effectively .,POS,Enjoy,space,0
We have had a wonderful stay with Valerie .,POS,,Valerie,1
We have had a wonderful stay with Valerie .,POS,wonderful,,0
We have recommended this location to over 100 different people and clients at the conference that we attended throughout the week and promise that anyone staying will enjoy the location and all of its wonderful amenities !,POS,recommended,location,0
We have recommended this location to over 100 different people and clients at the conference that we attended throughout the week and promise that anyone staying will enjoy the location and all of its wonderful amenities !,POS,wonderful,amenities,0
We highly recommend it .,POS,Highly,,0
We highly recommend it .,POS,recommend,,0
We highly recommend Penny 's place .,POS,highly,Penny,0
We highly recommend Penny 's place .,POS,highly,place,0
We highly recommend Penny 's place .,POS,highly,'s,0
We highly recommend Penny 's place .,POS,recommend,Penny,0
We highly recommend Penny 's place .,POS,recommend,place,0
We highly recommend Penny 's place .,POS,recommend,'s,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,Highly,Penny,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,Highly,place,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,Highly,'s,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,recommend,Penny,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,recommend,place,0
We highly recommend Penny 's place and we will definitely stay again in the future if we come back to Boston !,POS,recommend,'s,0
We highly recommend staying here and hope we can do it again ourselves !,POS,Highly,,0
We highly recommend staying here and hope we can do it again ourselves !,POS,recommend,,0
We highly recommend staying there !,POS,Highly,,0
We highly recommend staying there !,POS,recommend,,0
We highly recommend Tiffany 's place .,POS,Highly,place,0
We highly recommend Tiffany 's place .,POS,Highly,'s,0
We highly recommend Tiffany 's place .,POS,Highly,Tiffany,0
We highly recommend Tiffany 's place .,POS,recommend,place,0
We highly recommend Tiffany 's place .,POS,recommend,'s,0
We highly recommend Tiffany 's place .,POS,recommend,Tiffany,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,Highly,place,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,Highly,'s,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,Highly,Tiffany,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,recommend,place,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,recommend,'s,0
We highly recommend Tiffany 's place and would definitely come back again .,POS,recommend,Tiffany,0
We immediately felt comfortable and at home with Penny .,POS,comfortable,Penny,0
We kept in touch during our stay and Tiffany was very sweet and helpfull with everything via mail .,POS,helpfull,Tiffany,0
We kept in touch during our stay and Tiffany was very sweet and helpfull with everything via mail .,POS,sweet,Tiffany,0
We kept in touch during our stay and Tiffany was very sweet and helpfull with everything via mail .,POS,very,Tiffany,0
We 'll definitely recommend his apartment !,POS,definitely,apartment,0
We 'll definitely recommend his apartment !,POS,recommend,apartment,0
We look forward to returning again .,POS,forward,,0
We look forward to returning again .,POS,look,,0
We look forward to returning again .,POS,to,,0
We Look forward to staying here again .,POS,forward,,0
We Look forward to staying here again .,POS,Look,,0
We Look forward to staying here again .,POS,to,,0
We look forward to staying there again when we next visit Boston .,POS,forward,,0
We look forward to staying there again when we next visit Boston .,POS,look,,0
We look forward to staying there again when we next visit Boston .,POS,to,,0
We love love his house fully equipped and his generosity .,POS,fully,house,0
We love love his house fully equipped and his generosity .,POS,love,generosity,0
We love love his house fully equipped and his generosity .,POS,love,house,0
We loved being walking distance to many attractions in Boston .,POS,,,1
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,glow,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,House,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,of,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,off,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,State,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,sunset,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,beautiful,the,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,loved,deck,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,loved,roof,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,glow,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,House,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,of,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,off,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,State,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,sunset,0
We loved going up onto the roof deck of the building and taking in the city and watching the sunset glow off of the State House - it was truly beautiful .,POS,truly,the,0
We loved it .,POS,LOVED,,0
We loved it though and had a great 3 days here .,POS,great,,0
We loved it though and had a great 3 days here .,POS,Loved,,0
We loved our short stay with Valerie and Jason .,POS,LOVED,,0
We loved our stay !,POS,Loved,,0
We loved our weekend in Boston staying here !,POS,Loved,,0
We loved staying at Tiffany 's place !,POS,Loved,place,0
We loved staying at Tiffany 's place !,POS,Loved,'s,0
We loved staying at Tiffany 's place !,POS,Loved,Tiffany,0
We loved staying here !,POS,Loved,,0
"We loved the cozy two bedroom apartment , and it was perfect for our three day stay with our two teens .",POS,cozy,apartment,0
"We loved the cozy two bedroom apartment , and it was perfect for our three day stay with our two teens .",POS,perfect,apartment,0
"We loved the house , the location , the entire experience .",POS,Loved,house,0
"We loved the house , the location , the entire experience .",POS,Loved,location,0
"We loved the house , the location , the entire experience .",POS,Loved,,0
"We loved the roof deck patio , we went up often and were the only ones up there .",POS,Loved,deck,0
"We loved the roof deck patio , we went up often and were the only ones up there .",POS,Loved,patio,0
"We loved the roof deck patio , we went up often and were the only ones up there .",POS,Loved,roof,0
We loved the rooftop patio and we watched the fireworks from there and the view was perfect .,POS,Loved,patio,0
We loved the rooftop patio and we watched the fireworks from there and the view was perfect .,POS,Loved,rooftop,0
We loved the rooftop patio and we watched the fireworks from there and the view was perfect .,POS,perfect,view,0
We loved this place !,POS,loved,place,0
We LOVED Tiffany 's place .,POS,LOVED,place,0
We LOVED Tiffany 's place .,POS,LOVED,'s,0
We LOVED Tiffany 's place .,POS,LOVED,Tiffany,0
We met him briefly but enjoyed talking to him .,POS,enjoyed,talking,0
"We only stayed for four nights , which was perfect for us .",POS,perfect,,0
We only went there on our way to check out and I regret not going up there every night to just look at the ( Website hidden by Airbnb ) magnificent and such an added benefit in this reservation .,POS,benefit,,0
We only went there on our way to check out and I regret not going up there every night to just look at the ( Website hidden by Airbnb ) magnificent and such an added benefit in this reservation .,POS,magnificent,,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,charm,Penny,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,charm,place,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,charm,'s,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,convenience,Penny,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,convenience,place,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,convenience,'s,0
"We picked Penny 's place because of it 's charm , great reviews , and convenience to the T ( Boston 's transit system ) .",POS,great,reviews,0
We really appreciated this !,POS,appreciated,,0
We really appreciated this !,POS,really,,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,appreciated,space,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,beautiful,neighborhood,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,close,neighborhood,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,lovely,space,0
"We really appreciated this lovely space , in a beautiful neighborhood , close to downtown but far enough away .",POS,Really,space,0
We really enjoyed it !,POS,enjoyed,,0
We really enjoyed our stay .,POS,enjoyed,,0
We really enjoyed our stay .,POS,Really,,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,delightful,Penny,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,enjoyed,,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,forward,,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,look,,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,Really,,0
We really enjoyed our stay and Penny is a delightful host ; we look forward to our next visit there .,POS,to,,0
We really enjoyed our stay here !,POS,enjoyed,,0
We really enjoyed our stay here !,POS,really,,0
We really enjoyed our stay here and hope to return sometime .,POS,enjoyed,,0
We really enjoyed our stay here and hope to return sometime .,POS,hope,,0
We really enjoyed our stay here and hope to return sometime .,POS,Really,,0
We really enjoyed our stay in Valerie and Jason 's place .,POS,enjoyed,,0
We really enjoyed our stay in Valerie and Jason 's place .,POS,really,,0
We really enjoyed staying at Valerie 's place .,POS,enjoyed,,0
We really enjoyed staying at Valerie 's place .,POS,Really,,0
We really enjoyed the neighborhood and having so many options within walking distance .,POS,,neighborhood,1
We really enjoyed the neighborhood and having so many options within walking distance .,POS,enjoyed,neighborhood,0
We really enjoyed the neighborhood and having so many options within walking distance .,POS,Really,neighborhood,0
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,,them,1
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,enjoyed,,0
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,thanks,them,0
We really felt at home and thanks to them we truly enjoyed our staying in Boston !,POS,truly,,0
We really felt comfortable and at home .,POS,comfortable,,0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,comfortable,place,0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,cozy,place,0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,liked,,0
"We really liked the place , it was cozy and comfortable , enough for two people .",POS,Really,,0
We really recommend this place .,POS,really,place,0
We really recommend this place .,POS,recommend,place,0
We received improper informations and had problems entering the house .,NEG,improper,informations,0
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,NEG,tight,neighborhood,0
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,POS,good,parking,0
We rented a parking spot behind the building and this was a good move because parking in the neighborhood is tight .,POS,good,spot,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,A,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,A,gates,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,little,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,little,gates,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,stressful,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,stressful,gates,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,tricky,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",NEG,tricky,gates,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",POS,fine,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",POS,fine,gates,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",POS,mostly,baby,0
"We rented baby gates and it was mostly fine , but still a little stressful and tricky with our wobbly 14-month-old .",POS,mostly,gates,0
We rented this place for colleagues coming to town for meetings by North Station and it was perfect .,POS,perfect,place,0
We returned from Fenway about midnight ( on foot ) and the area was well-lit and quiet .,POS,quiet,area,0
We returned from Fenway about midnight ( on foot ) and the area was well-lit and quiet .,POS,well-lit,area,0
We spend one night at Tiffany 's lovely place in Beacon Hill .,POS,lovely,place,0
We stayed at Oine 's beautiful apartment for the second time last weekend and it was just as we remembered it .,POS,beautiful,apartment,0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,,water,1
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,clean,room,0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,cosy,room,0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,fresh,towels,0
We stayed here for 8 nights and the room was clean and cosy with fresh towels provided ; our baths never ran out of hot water .,POS,hot,water,0
We stayed there for the weekend and it was a great location to the T station and airport .,POS,great,location,0
We stayed there three days with them and we had a really good time .,POS,good,,0
We stayed there three days with them and we had a really good time .,POS,Really,,0
We thought it helped us work off some delicious Boston food !,POS,delicious,Boston,0
We thought it helped us work off some delicious Boston food !,POS,delicious,food,0
We truly enjoyed our stay and highly recommend this apartment with no reservations .,POS,enjoyed,,0
We truly enjoyed our stay and highly recommend this apartment with no reservations .,POS,Highly,apartment,0
We truly enjoyed our stay and highly recommend this apartment with no reservations .,POS,recommend,apartment,0
We truly enjoyed our stay and highly recommend this apartment with no reservations .,POS,truly,,0
We turned in our rental car at the airport after checking in and used public transport for touring Boston so were n't bothered about parking .,POS,bothered,parking,0
We turned in our rental car at the airport after checking in and used public transport for touring Boston so were n't bothered about parking .,POS,n't,parking,0
"We turned it off during the day , go home late one night and they had even turned it back on for us .",POS,,They,1
"We used the master bed , which was just right .",POS,just,bed,0
"We used the master bed , which was just right .",POS,just,master,0
"We used the master bed , which was just right .",POS,right,bed,0
"We used the master bed , which was just right .",POS,right,master,0
We used the terrace every evening it was lovely to see the Boston skyline .,POS,lovely,terrace,0
We 've had such a lovely stay at Valerie and Jason .,POS,lovely,,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,glad,place,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,glad,'s,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,glad,Tiffany,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,So,place,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,So,'s,0
We visited for a conference at a nearby hotel and are so glad that we booked Tiffany 's place instead of paying extra for an impersonal hotel room .,POS,So,Tiffany,0
We walked downtown and to all the other major sites and attractions ( except for Cambridge/Fenway which require Uber/Lyft/bicycle ) .,POS,,,1
"We walked everywhere , and only 10m from the airport when no traffic .",POS,,,1
We walked everywhere in town because we could .,POS,could,,0
We walked pretty much everywhere ( other than just a couple locations that were further than 2 miles ) .,POS,,,1
"We wanted some quiet time to reflect and found the room , with its great view of trees , homes and a church , a great place to do that .",POS,great,place,0
"We wanted some quiet time to reflect and found the room , with its great view of trees , homes and a church , a great place to do that .",POS,great,view,0
We were able to get around the city really easily and Tiffany responded very quickly to any of our questions .,POS,easily,,0
We were able to get around the city really easily and Tiffany responded very quickly to any of our questions .,POS,quickly,Tiffany,0
We were able to get around the city really easily and Tiffany responded very quickly to any of our questions .,POS,very,Tiffany,0
"We were able to get parking right next to the building-38 $ per day , very close to the T so had no trouble getting around town .",POS,,,1
We were able to walk almost the entirety of the Boston area from this location !,POS,,location,1
We were able to walk around and/or take short uber rides everywhere .,POS,,,1
"We were able to walk to almost any part of Boston ( Boston Harbor , North End , Back Bay , Boston Common or Sourh Boston ) in less than 20 minutes .",POS,able,,0
We were able to walk to the free airport shuttle from thier house in 10 minutes .,POS,,house,1
We were all very pleased we found Gloria 's place .,POS,pleased,Gloria,0
We were all very pleased we found Gloria 's place .,POS,pleased,place,0
We were all very pleased we found Gloria 's place .,POS,pleased,'s,0
We were all very pleased we found Gloria 's place .,POS,very,Gloria,0
We were all very pleased we found Gloria 's place .,POS,very,place,0
We were all very pleased we found Gloria 's place .,POS,very,'s,0
We were also able to walk to Fenway for a game & walk to the wedding - be careful on cobblestones with heels : ) Oine 's home was wonderful for our family with two bedrooms and 1.5 baths .,POS,wonderful,home,0
We were also able to walk to Fenway for a game & walk to the wedding - be careful on cobblestones with heels : ) Oine 's home was wonderful for our family with two bedrooms and 1.5 baths .,POS,wonderful,Oine,0
We were also able to walk to Fenway for a game & walk to the wedding - be careful on cobblestones with heels : ) Oine 's home was wonderful for our family with two bedrooms and 1.5 baths .,POS,wonderful,'s,0
We were always in touch and had a great conversation when we met .,POS,great,conversation,0
We were evry comfortable and had a great experience !,POS,comfortable,,0
We were evry comfortable and had a great experience !,POS,evry,,0
We were evry comfortable and had a great experience !,POS,great,,0
We were literally surprised when we arrived at the place with nice vintage interiors .,POS,nice,interiors,0
We were literally surprised when we arrived at the place with nice vintage interiors .,POS,vintage,interiors,0
"We were only in the Apartment to sleep and shower , and while the Apartment itself is pretty cozy , we felt comfortable .",POS,comfortable,apartment,0
"We were only in the Apartment to sleep and shower , and while the Apartment itself is pretty cozy , we felt comfortable .",POS,cozy,apartment,0
"We were only in the Apartment to sleep and shower , and while the Apartment itself is pretty cozy , we felt comfortable .",POS,pretty,apartment,0
"We were only in town for 3 days , but heeding her advice we felt as if we saw very much the city of Boston in our short time there .",POS,,advice,1
We were pleased with the close proximity to the metra station .,POS,pleased,,0
We were so comfortable for the weekend !,POS,comfortable,,0
We were so comfortable for the weekend !,POS,so,,0
We were SO lucky to rent Oine 's space for our stay .,POS,lucky,Oine,0
We were SO lucky to rent Oine 's space for our stay .,POS,lucky,'s,0
We were SO lucky to rent Oine 's space for our stay .,POS,lucky,space,0
We were SO lucky to rent Oine 's space for our stay .,POS,so,Oine,0
We were SO lucky to rent Oine 's space for our stay .,POS,so,'s,0
We were SO lucky to rent Oine 's space for our stay .,POS,so,space,0
We were so pleased in staying at Tiffany 's home .,POS,pleased,home,0
We were so pleased in staying at Tiffany 's home .,POS,pleased,'s,0
We were so pleased in staying at Tiffany 's home .,POS,pleased,Tiffany,0
We were so pleased in staying at Tiffany 's home .,POS,so,home,0
We were so pleased in staying at Tiffany 's home .,POS,so,'s,0
We were so pleased in staying at Tiffany 's home .,POS,so,Tiffany,0
"We were surprised about this entire poor communication experience , given the excellent reviews for Todd and the listing .",NEG,poor,communication,0
"We were there for 5 nights , and 2 of the days I had to work remotely so it was great that the loft was quiet and had good WiFi .",POS,good,Wifi,0
"We were there for 5 nights , and 2 of the days I had to work remotely so it was great that the loft was quiet and had good WiFi .",POS,quiet,loft,0
We were very happy with our stay .,POS,happy,,0
We were very happy with our stay .,POS,very,,0
We were very pleased with our stay with Penny .,POS,pleased,,0
We were very pleased with our stay with Penny .,POS,very,,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,pleased,cleanliness,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,pleased,comfort,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,pleased,size,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,very,cleanliness,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,very,comfort,0
"We were very pleased with the cleanliness , comfort , and size of the room .",POS,very,size,0
We were very well greeted upon arrival and were given helpful tips to make the best out of our vacation .,POS,helpful,tips,0
We were very well greeted upon arrival and were given helpful tips to make the best out of our vacation .,POS,very,,0
We were very well greeted upon arrival and were given helpful tips to make the best out of our vacation .,POS,well,,0
We were welcomed as family members ! ! !,POS,welcomed,,0
"We will definitely book again , because we are so glad to have something in this particular neighborhood that is clean , comfortable , and affordable .",POS,affordable,neighborhood,0
"We will definitely book again , because we are so glad to have something in this particular neighborhood that is clean , comfortable , and affordable .",POS,Clean,neighborhood,0
"We will definitely book again , because we are so glad to have something in this particular neighborhood that is clean , comfortable , and affordable .",POS,comfortable,neighborhood,0
"We will definitely book again , because we are so glad to have something in this particular neighborhood that is clean , comfortable , and affordable .",POS,glad,neighborhood,0
"We will definitely book again , because we are so glad to have something in this particular neighborhood that is clean , comfortable , and affordable .",POS,particular,neighborhood,0
We will recommend this location to friends and family .,POS,recommend,location,0
"We would book it again without hesitation , and would recommend it to others !",POS,recommend,,0
We would definitely love to come back to stay at Gloria 's place again .,POS,love,Gloria,0
We would definitely love to come back to stay at Gloria 's place again .,POS,love,place,0
We would definitely love to come back to stay at Gloria 's place again .,POS,love,'s,0
"We would definitely stay here again and can just recommend this place , as it is also pretty near to the centre of Boston - 3 $ by uber !",POS,pretty,place,0
"We would definitely stay here again and can just recommend this place , as it is also pretty near to the centre of Boston - 3 $ by uber !",POS,recommend,place,0
We would highly recommend it and would love to stay there again !,POS,highly,,0
We would highly recommend it and would love to stay there again !,POS,recommend,,0
we would highly recommend it to a family or group of friends wanting to enjoy the sites and live like a local in Boston .,POS,Highly,,0
we would highly recommend it to a family or group of friends wanting to enjoy the sites and live like a local in Boston .,POS,recommend,,0
We would highly recommend this place to anyone .,POS,Highly,place,0
We would highly recommend this place to anyone .,POS,recommend,place,0
We would highly recommend this place to anyone visiting Boston and we are looking forward to staying with Penny next time !,POS,forward,Penny,0
We would highly recommend this place to anyone visiting Boston and we are looking forward to staying with Penny next time !,POS,Highly,place,0
We would highly recommend this place to anyone visiting Boston and we are looking forward to staying with Penny next time !,POS,looking,Penny,0
We would highly recommend this place to anyone visiting Boston and we are looking forward to staying with Penny next time !,POS,recommend,place,0
We would highly recommend this place to anyone visiting Boston and we are looking forward to staying with Penny next time !,POS,to,Penny,0
We would n't know because this location is so good we walked everywhere .,POS,good,location,0
We would n't know because this location is so good we walked everywhere .,POS,so,location,0
We would recommend her place without hesitation .,POS,recommend,place,0
We would recommend staying with Penny to anyone staying in the Boston area .,POS,recommend,,0
We would wholeheartedly recommend you choosing this place for your stay in Boston .,POS,recommend,place,0
We would wholeheartedly recommend you choosing this place for your stay in Boston .,POS,wholeheartedly,place,0
"Welcoming friendly host with comfortable , relaxing space in a great , central location in Jamaica Plain !",POS,central,location,0
