raw_words,sentiment,aspect,opinion,subjectivity
"This final book is exhilarating , with complex plot points seemingly resolving , while tattering apart moments later.The book resolves itself extremely well , with a satisfying end of the book ( as opposed to an abrupt end ) .",POS,final book,exhilarating,0
This first novel establishes Adams as one of the best thriller writers as he finds Alexander the Great 's tomb .,POS,Adams,best,0
This first novel establishes Adams as one of the best thriller writers as he finds Alexander the Great 's tomb .,POS,first novel,,1
"This flaw made the book feel very very very very long.Still , Hobb was working with some big issues here -- and I 'm always delighted to see an author leave their comfortable territory .",NEG,book,very very very very long.Still,0
"This flaw made the book feel very very very very long.Still , Hobb was working with some big issues here -- and I 'm always delighted to see an author leave their comfortable territory .",POS,author,always delighted,0
This fourth novel by Camilla Lackberg is another extremely well written grown up mystery set in the cold north of Sweden .,POS,fourth novel,extremely well,0
This gave the whole book a frustrating feel .,NEG,,frustrating,0
"This gives an upbeat quality to the narrative , which is very welcome in a mystery full of distressing murders.Yet despite all the human interest , this is a nitty-gritty police procedural replete with autopsies , interviews and research , all well described .",POS,,"very welcome, well",0
This guy should have been a writer and not an oncologist .,POS,This guy,,1
"This has a very exciting start with a small commuter plane crashing into an apartment building near the school that Hannah , Peter and Rina 's daughter , goes to .",POS,start,very exciting,0
This has been my favorite Camilla Lackberg book to date .,POS,Camilla Lackberg book,favorite,0
"This has to be one of the best Stuart MacBride books I have read , and have read all of them and ca n't wait for the next one.There are several twists and turns and its impossible to pick the 'who dunnit'until almost the end .",POS,,best,0
"This has to be one of the best Stuart MacBride books I have read , and have read all of them and ca n't wait for the next one.There are several twists and turns and its impossible to pick the 'who dunnit'until almost the end .",POS,next one.There,,1
"This heartbreaking story brought your attention to all the badly damaged children that become part of the system and get forgotten , by all but a few .",NEG,story,heartbreaking,0
This heartbreaking story got my attention from the first page .,NEG,story,heartbreaking,0
This heartbreaking story got my attention from the first page .,POS,story,,1
This history is a good reminder to really think about what the doctors want you to do .,POS,history,good,0
This impulse buy turned out to be one of the best i could have made .,POS,,best,0
"This installment is fairly fast-paced , too , and I am looking forward to reading the next two books in the series !",POS,next two books in the,looking forward,0
"This installment is fairly fast-paced , too , and I am looking forward to reading the next two books in the series !",POS,series,looking forward,0
"This is a brisk read on a rainy day which spared me from putting it down early , but in hindsight ; I should have put it down and watched some soap operas .",NEG,read,,1
"This is a complex book with considerable detail and occasional dense material , leavened with names and more names .",NEG,book,complex,0
This is a comprehensive history of cancer written in an easily understandable way .,POS,history,"comprehensive, easily understandable",0
This is a fantastic book for anyone interested in cancer treatment .,POS,book,fantastic,0
This is a genre I absolutely love - combining historical fact with fiction .,POS,genre,absolutely love,0
"This is a good book , but not a great book .",NEU,book,not a great,0
"This is a good book , but not a great book .",POS,book,good,0
This is a good book .,POS,book,good,0
"This is a good book to read if you work with emotionally disturbed children , and what classroom does n't have at least one .",POS,book,good,0
"This is a good fantasy book ; Feist 's writing style is consistent , the characters well developed and supplies the sine qua non of fantasy- a really Good Bad Guy .",POS,Feist 's writing style,consistent,0
"This is a good fantasy book ; Feist 's writing style is consistent , the characters well developed and supplies the sine qua non of fantasy- a really Good Bad Guy .",POS,Good Bad Guy,,1
"This is a good fantasy book ; Feist 's writing style is consistent , the characters well developed and supplies the sine qua non of fantasy- a really Good Bad Guy .",POS,book,"good, fantasy",0
"This is a good fantasy book ; Feist 's writing style is consistent , the characters well developed and supplies the sine qua non of fantasy- a really Good Bad Guy .",POS,characters,well,0
This is a good thriller that will keep you turning pages .,POS,thriller,good,0
"This is a great book , a comprehensive historical survey of an important subject that affects every person alive.My only small quibble is that I would have liked a touch more technical detail in some places but the flipside of of this is that it really is written to be accessible and is such .",POS,book,"accessible, great",0
"This is a great book , a comprehensive historical survey of an important subject that affects every person alive.My only small quibble is that I would have liked a touch more technical detail in some places but the flipside of of this is that it really is written to be accessible and is such .",POS,historical survey,comprehensive,0
"This is a great book , a comprehensive historical survey of an important subject that affects every person alive.My only small quibble is that I would have liked a touch more technical detail in some places but the flipside of of this is that it really is written to be accessible and is such .",POS,subject,important,0
This is a great book that offers a reason to hope !,POS,book,"NULL, great",0
This is a great read regardless of your interests .,POS,,great,0
This is a great storyline to follow .,POS,storyline,great,0
This is a horrific unveiling of the worst kind of abuse told by a most amazingly unselfish person .,NEG,,horrific,0
This is a horrific unveiling of the worst kind of abuse told by a most amazingly unselfish person .,POS,person,most amazingly unselfish,0
"This is a must read for anyone who is interested in health , medicine , and of course in understanding Cancer .",POS,read,must,0
This is a perfectly self-contained work that hints at a world full of stories .,POS,work,perfectly,0
This is a really good series and I am enjoying her work .,POS,,,1
This is a really good series and I am enjoying her work .,POS,series,really good,0
This is a really good series and I am enjoying her work .,POS,work,enjoying,0
"This is a recommendable novel to transition readers from light summer reads to darker , more thoughtful winter tomes .",POS,novel,recommendable,0
"This is a spectacular book.Even though the subject matter is depressing , I could n't put it down it was so engrossing .",NEG,subject matter,depressing,0
"This is a spectacular book.Even though the subject matter is depressing , I could n't put it down it was so engrossing .",POS,book.Even,"NULL, spectacular, so engrossing",0
This is a truly heartbreaking story of an abused little girl .,NEG,story,truly heartbreaking,0
This is a truly remarkable book .,POS,book,truly remarkable,0
This is a very educational and informative book and because I 'm in the medical profession it appealed to me .,POS,book,"very educational, appealed, informative",0
"This is a very interesting story about the history of cancer , its diagnosis and treatment .",POS,story,very interesting,0
This is a very well written book dealing with the subject of cancer .,POS,book,very well,0
This is a very well-written but heartbreaking story about a child who lived through the worst abuse you can imagine .,NEG,abuse,worst,0
This is a very well-written but heartbreaking story about a child who lived through the worst abuse you can imagine .,NEG,story,heartbreaking,0
This is a very well-written but heartbreaking story about a child who lived through the worst abuse you can imagine .,POS,story,very well-written,0
This is a well-written exciting book about the history of cancer .,POS,book,"exciting, well-written",0
This is a wonderful lock yourself away and be transported back into time drama .,POS,,"wonderful, NULL",0
"This is a wonderful read , beautifully written .",POS,read,"wonderful, beautifully",0
This is a wonderful story about a devoted caregiver and a troubled child .,POS,story,wonderful,0
This is a worthy awardee of the Pulitzer Prize : An Amazing biography of cancer .,POS,biography,"worthy, Amazing",0
"This is also the fault of a great many business books , most of which do this to a much greater degree .",POS,,,1
This is an amazing book that took a great deal of knowledge and effort to compile and write .,POS,book,"NULL, amazing",0
"This is an unbelievable story about a child who has experienced the most horrible event with the very people she should have been able to trust , her parents .",NEG,event,horrible,0
"This is an unbelievable story about a child who has experienced the most horrible event with the very people she should have been able to trust , her parents .",NEG,story,unbelievable,0
"This is another author that my wife enjoys reading , she has read many of his booksand is waiting on the next book in this series .",POS,author,enjoys,0
This is certainly a series I will continue to read and I am glad I discovered it .,POS,series,glad,0
This is certainly one of those .,POS,,,1
"This is definitely the best so far.Most of the familiar characters are back , but there 's a new depth to their relationships that at times is surprisingly moving .",POS,,definitely the best,0
This is everything you expect from Feist .,POS,,,1
This is incredibly well written and he does a wonderful job of simplifying an incredibly complex subject into manageable text .,POS,,"wonderful, incredibly well",0
This is indeed a good biography of the progress in conventional and traditional cancer treatments .,POS,biography,indeed a good,0
"This is long and technical but it was so well written and so well researched , I could n't put it down .",NEG,,long,0
"This is long and technical but it was so well written and so well researched , I could n't put it down .",POS,,"so well, so well, NULL",0
This is my 4th Lackberg novel and I could not put it down .,POS,4th Lackberg novel,,1
"This is my first Kellerman book , and it wo n't be my last !",POS,Kellerman book,,1
This is not my favorite Lackberg novel .,NEG,Lackberg novel,favorite,0
This is now one of my all-time favorite books ( not just medical books ) that I have ever read .,POS,,favorite,0
"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",POS,,"NULL, well",0
"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",POS,story line,great,0
"This is number 4 in the Patrik Hedstrom Series , I have enjoyed this one the most , story line was great , came together well and kept me guessing until the end .",POS,this one,enjoyed,0
This is one of hose must read books .,POS,,must,0
This is one the best books I have ever read !,POS,books,best,0
"This is probably the sickest , sickest book I have ever read .",NEG,book,"sickest, sickest",0
This is really 2 stories in one which is a clever way of maintaining the reader 's interest .,POS,way,clever,0
"This is such old , tired news I almost skipped pages .",NEG,,,1
This is the 4th in Camila Lackberg 's series and it was just as good as the first three .,POS,4th in Camila Lackberg 's series,as good as,0
This is the first book by Cathy Glass that I bought and by far her best .,POS,book,best,0
This is the first time a book was ever ruined for me because of horrible editing and proof reading .,NEG,book,ruined,0
This is the first time a book was ever ruined for me because of horrible editing and proof reading .,NEG,editing,horrible,0
This is the first time a book was ever ruined for me because of horrible editing and proof reading .,NEG,proof reading,horrible,0
"This is the fourth of the Patrik Hedstrom detective novels ; it was titled The Gallows Bird previously , which is no better title for the interconnected mysteries that make this novel interesting .",POS,The Gallows Bird,no better,0
This is the second book I 've read in this series so seems they are stand alone books but makes me want to go back and start with the 1st one really interesting books and very well written .,POS,books,"very well, really interesting",0
This is the single most powerful non-fiction book that I have ever picked up.Lost my dad in March 2015 to complications following an allogenic stem-cell transplant ( he was in remission from hepatosplenic T-Cell lymphoma ) .,POS,book,most powerful,0
This is the third book by Lackberg I have read and I enjoyed it .,POS,third book by Lackberg,enjoyed,0
This is the third copy of this book I 've ordered -- gave the other two to friends who had family dealing with cancer and I knew it would help answer some questions for them .,POS,,help,0
"This isn't smallpox , vanquished .",NEG,,,1
"This last book in the Soldire 's Son trilogy was , frankly , a disappointment .",NEG,last book in the Soldire 's Son trilogy,disappointment,0
"This makes for a confusing , frustrating read as pages upon pages are written between the spiritual struggle of the two halves without anything really interesting happening .",NEG,,"frustrating, confusing",0
"This makes for a unique reader perspective but it just becomes so labor intensive I found it more of a distraction.The 3rd installment introduces a ton of new characters , all of whom are unlikeable .",NEG,new characters,unlikeable,0
This material gets a little repetitious .,NEG,material,little repetitious,0
This might be too technical for the lay person .,NEG,,too,0
This novel is no exception .,POS,novel,,1
"This one does leave you hanging on a cliff , but I 'll let you find out what that means on your own .",NEG,This one,leave you hanging on a cliff,0
"This one does leave you hanging on a cliff , but I 'll let you find out what that means on your own .",NEU,,,1
This one does.The manic diligence of surgeons in the early years of the 'war on cancer ' is as scary as the aggression of radiologists and chemotherapists .,POS,This one,,1
This one is based on a set of coincidences that are simply not believable .,NEG,,simply not believable,0
This one just seems to lose the plot half way through,NEG,plot,,1
This one of my favorite books which is strange to say about a book about cancer .,POS,This one,favorite,0
This one of my favorite books which is strange to say about a book about cancer .,POS,book,strange,0
This reaches its crescendo with a vile therapy meant to kill the patient 's bone marrow and thus the patient .,NEG,,,1
"This really is not worth the effort , the Frontier feminism , and the Speck culture are interesting , but slight .",NEG,,not worth,0
"This really is not worth the effort , the Frontier feminism , and the Speck culture are interesting , but slight .",POS,,interesting,0
This series could have been written in 2 books and still contain the action and character that I so enjoyed in her other series .,POS,action,so enjoyed,0
This series could have been written in 2 books and still contain the action and character that I so enjoyed in her other series .,POS,character,so enjoyed,0
This series had potential and drive .,POS,series,,1
This series is n't as good as some of her others .,NEU,series,is n't as good as,0
"This series of books is good light reading , quite funny in places , well-plotted , great locations .",POS,series of books,"well-plotted, good, NULL",0
This story brought a lot of memories rushing back over the 6 years of war .,POS,story,,1
"This story is heart wrenching , well told and not for the feint of heart as it deals with abuse that is beyond imagination .",NEG,abuse,,1
"This story is heart wrenching , well told and not for the feint of heart as it deals with abuse that is beyond imagination .",POS,story,"heart wrenching, well",0
This story is one of too many heartbreaking stories .,NEG,story,heartbreaking,0
This story is so heart wrenching .,NEG,story,so heart wrenching,0
"This story was a heart wrenching one , but allowed the reader to realize that children in foster care can have unsurmountable problems because of abuse that marks and scars them permanently and no amount of love and care can repair the damage done , sometimes inflicted from infancy .",NEG,story,heart wrenching,0
This story was difficult to read because of the damage done to the child .,NEG,story,,1
This story was so sad that I cried .,NEG,story,so sad,0
"This story was very well written , and tragic all at the same time .",NEG,story,tragic,0
"This story was very well written , and tragic all at the same time .",POS,story,very well,0
"This suspenseful , entertaining mystery begins as a commuter plane crashes into an apartment house in California 's West San Fernando Valley , not far from the Deckers ' house , and bursts into flames .",POS,mystery,entertaining,0
This true story was so sad what some kids have to go through .,NEG,story,so sad,0
This truly helped me to get to know this monster inside us all .,POS,,,1
"This was a compelling story that not only shares the story of an abused child , but that also shares the story of a foster parent .",POS,story,compelling,0
This was a first good attempt by Will Adams in his attempt at fiction .,POS,,good,0
This was a good ending to the trilogy .,POS,ending,good,0
This was a great little mystery set in Sweden .,POS,little mystery,great,0
This was a great read .,POS,,great,0
This was a great read that left me with more questions than answers concerning the overall plot of the series .,NEG,,,1
This was a great read that left me with more questions than answers concerning the overall plot of the series .,POS,,great,0
This was a hard one to put down .,POS,,,1
"This was a really interesting world to visit , but I would n't want to live there .",POS,world,really interesting,0
This was a sad detailed book about the Princess 's life from the man who loved with and served her till her death .,NEG,book,sad,0
This was a very disappointing book .,NEG,book,very disappointing,0
This was a very good book .,POS,book,very good,0
This was a weakness in the story because she had constantly been pointing out that the Specks were not like the humans in how they dealt with each other and especially with their children.I 've said it throughout my reviews of this series but in the end it was a decent read but nothing spectacular .,NEG,,,1
This was a weakness in the story because she had constantly been pointing out that the Specks were not like the humans in how they dealt with each other and especially with their children.I 've said it throughout my reviews of this series but in the end it was a decent read but nothing spectacular .,NEG,read,,1
This was a weakness in the story because she had constantly been pointing out that the Specks were not like the humans in how they dealt with each other and especially with their children.I 've said it throughout my reviews of this series but in the end it was a decent read but nothing spectacular .,POS,read,decent,0
This was a well written account by a woman who truly cares .,POS,account,well,0
This was a well written account by a woman who truly cares .,POS,woman,,1
This was an OK book .,NEU,book,OK,0
This was an entertaining and enjoyable read .,POS,,"entertaining, enjoyable",0
This was both interesting and a real brain teaser .,POS,,interesting,0
This was largely because Nevare 's inability to choose persisted well past the point of irrational and into the landscape of unrealistic .,NEG,Nevare,,1
This was my fifth Lackberg book and got fed up with sameness of plot and four letter words .,NEG,plot,,1
"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",NEU,Hobb,favorite,0
"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",NEU,endeavor.Renegade 's Magic,,1
"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",NEU,series by,favorite,0
"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",POS,Hobb,surely applaud,0
"This was n't my favorite series by Hobb , but I surely applaud the endeavor.Renegade 's Magic was n't , to my mind , the best conclusion to any of her trilogies .",POS,series by,surely applaud,0
"This was nothing like those , and the Farseer books seem more similar to these than to the Liveship books , so I may have to consider that I just do n't actually like Robin Hobb as much as I 'd initially thought .",NEU,Robin Hobb,,1
This was so over the top it blatantly betrays the trust Diana placed in him .,NEG,,so over the top,0
This well written history of the human struggle to cure cancer is a review of centuries of political and scientific victories and defeats .,POS,history,well,0
"This will give a reader an understanding not just of cancer - it is excellent at accomplishing that - but of how things work , and don't , in medicine as a field .",POS,,"NULL, excellent",0
This woman is incredible .,POS,woman,incredible,0
"Thorough and well researched , this book about cancer is thoughtful and informative .",POS,,well,0
"Thorough and well researched , this book about cancer is thoughtful and informative .",POS,book,"informative, thoughtful",0
Thoroughly enjoyable .,POS,,Thoroughly enjoyable,0
"Thoroughly enjoyed reading this book , it gave me the exact info I was looking to find out and did it in an entertaining manner .",POS,book,enjoyed,0
"Thoroughly enjoyed reading this book , it gave me the exact info I was looking to find out and did it in an entertaining manner .",POS,info,exact,0
"Thoroughly enjoyed reading this book , it gave me the exact info I was looking to find out and did it in an entertaining manner .",POS,manner,entertaining,0
Thoroughly researched and referenced but written in a style that is easily read .,POS,,Thoroughly,0
Thoroughly researched and referenced but written in a style that is easily read .,POS,style,easily,0
"Those responsible must be brought to justice in a court of law , or failing that in the court of public opinion.My prayers go out to those affected by all of the abuse .",NEG,Those responsible,,1
"Those responsible must be brought to justice in a court of law , or failing that in the court of public opinion.My prayers go out to those affected by all of the abuse .",NEG,those affected by all of the abuse,prayers,0
Though probably realistic there was no clear conclusion to one case .,NEG,conclusion,no clear,0
Though probably realistic there was no clear conclusion to one case .,POS,,probably realistic,0
Thought this was a great read .,POS,read,great,0
Thoughtful and informative,POS,,"Thoughtful, informative",0
"Three sisters and their cult survival , also the incredible and damaging effects of brainwash and mass mind control .",NEG,,"damaging, incredible",0
"Three sisters of the same father , Kristina , Celeste , and Juliana , describe their harrowing accounts of childhoods .",NEG,accounts of childhoods,harrowing,0
"Three young women escaped by labeling what happened to them as wrong , and finding a way to survive outside the confines of their world.They paid a price no child should pay , and once they left , they needed to learn to survive in a completely different world than that which they knew.Follow Celeste , Kristina , and Juliana as they struggled through verbal , physical and sexual abuse .",NEG,they,,1
Thrilling !,POS,,Thrilling,0
"Thus although you will never know it , you will have been there at the initial motivation of that person and thus indirectly present at the earliest genesis of the eventual great idea.This book has THAT potential .",POS,book,,1
"Tighter editing of unnecessary and endless discussions of food , the sweating habits of large men and the impact of tampax failure on luminol results would have gone a long way .",NEG,,"unnecessary and endless, NULL",0
"Tightly plotted and well-written , the series remains a joy to read .",POS,,"Tightly, well-written, well-written",0
"Tightly plotted and well-written , the series remains a joy to read .",POS,series,,1
Tired everything together at the end very nicely .,POS,,very nicely,0
To add any adjectives as plumage would possibly be misconstrued as pandering to the prurient .,POS,,,1
"To balance things out.Things I loved about this book : the mystery , the historical events that inspired it and the archaeology thing .",POS,book,loved,0
"To be honest , I 'm just not sure , for several reasons .",NEU,,,1
"To call the scene unimaginable after spending two paragraphs not only imagining it , but describing it , is absurd .",NEG,,absurd,0
To call them gruesome is to put it mildly .,NEG,them,gruesome,0
To say I loved this book does not mean I love this book .,POS,book,loved,0
To think that this is true makes me feel awful .,NEG,,awful,0
To what does it refer ?,NEG,,,1
"Told with frank , honest detail , this story will leave the reader with much to think about .",POS,story,"honest detail, frank",0
"Too bad - a good start , and a weak finish .",NEG,,Too bad,0
Too convoluted .,NEG,,Too convoluted,0
Too much repetition and too many fillers .,NEG,,,1
"Took one star off , only because of the poor spelling , and just plain typo errors that were not caught .",NEG,,,1
Totally and completely .,POS,,Totally and completely,0
Totally worth reading .,POS,,Totally worth,0
"Translations are always a bit of a risk , but this series works well .",POS,series,well,0
True story that is heart wrenching .,NEG,story,heart wrenching,0
True that the Kindle edition made it confusing by jumping back & forth between characters and scenarios within chapters - but even allowing for that - the book just did n't grab me .,NEG,Kindle edition,confusing,0
True that the Kindle edition made it confusing by jumping back & forth between characters and scenarios within chapters - but even allowing for that - the book just did n't grab me .,NEG,book,,1
Truly excellent .,POS,,Truly excellent,0
Turn his writing one way and you experience him as an exciting writer of page-turning detective stories or mystery stories ; turn him another and he 's a highly effective communicator of cellular biology ; turn him a third and you get superb science writing ; turn him a fourth and he has the grandeur and broad sweep of an excellent historian .,POS,,"exciting, excellent, broad, grandeur, NULL, superb, highly effective",0
Two are way too much to accept .,NEG,,,1
Two marvelous books .. Dr. Mukherjee 's books are an absolute must read .,POS,books,"marvelous, absolute must",0
Two members that went missing and there 's plenty to keep both you and Lt. Decker guessing-and chasing.Kellerman surrounds Decker with a cast of characters that add depth to the story .,POS,characters,,1
Two stars is a generous rating for this book - The Burnt House was a real disappointment .,NEG,The Burnt House,real disappointment,0
Two stars is a generous rating for this book - The Burnt House was a real disappointment .,NEG,book,,1
Two thummbs up .,POS,,,1
Unbelievable !,NEG,,"Unbelievable, NULL",0
Unbelievable that a child could be so abused and a family so willing to help .,NEG,,Unbelievable,0
Unbelievable that a child could be so abused and a family so willing to help .,NEG,child,,1
Unbelievable that a child could be so abused and a family so willing to help .,POS,family,willing,0
Unbelievably disturbing .,NEG,,Unbelievably disturbing,0
"Understandable by non-scientists , a far amount of drama .",POS,,"Understandable, NULL",0
"Unfortunately , because of this book , I have not rushed to order the next in the series like I had done after reading the prior ones .",NEG,book,,1
"Unfortunately , even with early detection and chemotherapy options , 40,000 are still dying from breast cancer each year .",NEG,,Unfortunately,0
"Unfortunately , he therefore gives little weight to those who are NOT familiar with them , or who need a little ( or a lot of ) reminder as to who they are.Even without that background , this book comes in around 500 pages .",POS,,,1
"Unfortunately , he therefore gives little weight to those who are NOT familiar with them , or who need a little ( or a lot of ) reminder as to who they are.Even without that background , this book comes in around 500 pages .",POS,book,,1
"Unfortunately , in this series , I felt like I 'd been pulled into a slowly swirling pot of mossy stew .",NEG,series,Unfortunately,0
"Unfortunately , it was n't up to par with her past works .",NEG,,Unfortunately,0
"Unfortunately , just as I was expecting another twist in the plot , the book finished .",NEG,plot,Unfortunately,0
"Unfortunately , the plot IS plausable .",NEG,plot,"Unfortunately, plausable",0
Unfortunately for Cathy Glass I can only read about such heartache sparingly .,NEG,,heartache,0
Unfortunately for me it went downhill quickly in the first book when the main character became a traitor to his own people .,NEG,first book,Unfortunately,0
"Unfortunately the hatchet-job done by the publisher forced me to put the book down multiple times , greatly impacting my experience.I 'm really regretting paying for the hard cover .",NEG,hard cover,regretting,0
"Unfortunately the hatchet-job done by the publisher forced me to put the book down multiple times , greatly impacting my experience.I 'm really regretting paying for the hard cover .",NEG,hatchet-job,"NULL, Unfortunately",0
"Usually I read several books at the same time , but this time , I read this book all the way through without bothering to look at anything else.Why did I pick this up ?",POS,book,,1
"Usually the plot mimics the now infamous Dan Brown book , the Da Vinci Code .",NEG,Da Vinci Code,infamous,0
"Usually the plot mimics the now infamous Dan Brown book , the Da Vinci Code .",NEG,plot,,1
VERY GOOD,POS,,VERY GOOD,0
Very complete and fascinating .,POS,,"Very complete, fascinating",0
Very convenient .,POS,,Very convenient,0
"Very dark , but certainly a wake up call to those who think cults are harmless !",NEG,,Very dark,0
"Very dark , but certainly a wake up call to those who think cults are harmless !",POS,,,1
"Very disappointed that e books are selling for such a high amount , especially since it is a download and the cost factor is how much ?",NEG,,,1
"Very disappointed that e books are selling for such a high amount , especially since it is a download and the cost factor is how much ?",NEG,e books,Very disappointed,0
"Very disturbing content however.I recommend it , but it 's not for everyone .",NEG,content,Very disturbing,0
"Very disturbing content however.I recommend it , but it 's not for everyone .",NEU,,,1
"Very disturbing content however.I recommend it , but it 's not for everyone .",POS,,recommend,0
"Very enlightening , scary and hopeful .",NEG,,scary,0
"Very enlightening , scary and hopeful .",POS,,"Very enlightening, hopeful",0
Very enlightening about her life .,POS,,Very enlightening,0
Very exciting .,POS,,Very exciting,0
Very exciting read .,POS,read,Very exciting,0
"Very good , interesting read .",POS,read,"interesting, Very good",0
Very good book on the history of cancer .,POS,book,Very good,0
Very good read .,POS,read,Very good,0
Very happy I did n't return it because of its length .,POS,,Very happy,0
Very illuminating .,POS,,Very illuminating,0
"Very in depth coverage of the Big C. At times the politics of it all can be dry , especially the discussing of the donors and charities .",NEG,politics,dry,0
"Very in depth coverage of the Big C. At times the politics of it all can be dry , especially the discussing of the donors and charities .",POS,coverage,,1
Very informative,POS,,Very informative,0
"Very informative , and despite the subject , enjoyable .",POS,,"Very informative, enjoyable",0
"Very informative , and given the complexity of the subject it is a fairly easy read",NEG,subject,,1
"Very informative , and given the complexity of the subject it is a fairly easy read",POS,read,"fairly easy, Very informative",0
Very informative and well-written .,POS,,"Very informative, well-written",0
Very informative book on cancer .,POS,book,Very informative,0
Very informative overview of cancer .,POS,overview of cancer,Very informative,0
Very inspiring .,POS,,Very inspiring,0
Very interesting although sad story of this poor child .,NEG,story,sad,0
Very interesting although sad story of this poor child .,POS,story,Very interesting,0
Very interesting and well written .,POS,,"Very interesting, well",0
Very interesting history of this disease .,POS,history of this disease,Very interesting,0
Very interesting read .,POS,read,Very interesting,0
Very interesting so far,POS,,Very interesting,0
Very interesting to anyone who has lost a loved one or friend to any cancer .,POS,,Very interesting,0
"Very readable history of our evolving understanding of cancer , which is far from over .",POS,history,Very readable,0
Very slow in the beginning .,NEG,beginning,Very slow,0
"Very technical , ut I enjoyed it tremedously .",POS,,enjoyed,0
Very thick book with important information spread every where .,NEG,book,"Very thick, NULL",0
Very touching book ... it is sickening to some extent but also an eye opener .,NEG,book,sickening,0
Very touching book ... it is sickening to some extent but also an eye opener .,POS,book,"NULL, Very touching",0
Very understandable to the layperson .,POS,,Very understandable,0
Very well done .,POS,,Very well,0
"Very well written , informative and exposes the difficulties that Diana had .",POS,,"Very well, informative",0
"Very well written , it broke my heart that this little girl was so damaged and ca n't believe that the people out there that should have loved and cared for her treated her in such a terrible way .",NEG,,"NULL, terrible",0
"Very well written , it broke my heart that this little girl was so damaged and ca n't believe that the people out there that should have loved and cared for her treated her in such a terrible way .",POS,,Very well,0
Very well written .,POS,,Very well,0
Very well written and captivating for such sad stories .,NEG,stories,sad,0
Very well written and captivating for such sad stories .,POS,,"Very well, captivating",0
Very well written and easy to read .,POS,,"Very well, easy",0
Very well written and informative .,POS,,"Very well, informative",0
Veteran British Journalist Christina Lamb has a good breakdown of what happened in Farewell Kabul From Afghanistan to a More Dangerous World .,POS,Farewell Kabul From Afghanistan to a More Dangerous World,good,0
Was a gift .,POS,gift,,1
Was a great book .,POS,book,great,0
Was a little tough understanding some words .,NEG,words,little tough,0
"Was definitely difficult to read this.The physical , sexual , mental and emotional abuse these children endured is astounding .",NEG,,astounding,0
"Was definitely difficult to read this.The physical , sexual , mental and emotional abuse these children endured is astounding .",NEG,this.The,difficult,0
"Was hoping to read more from this author but when I went to see what to read next by Cathy Glass , all of her books are out of my fixed income .",POS,Cathy Glass,,1
"Was hoping to read more from this author but when I went to see what to read next by Cathy Glass , all of her books are out of my fixed income .",POS,books,,1
"Was n't all that taken by the book while I read it , it was slow and the relationship parts were too goody-goody for me .",POS,relationship parts,goody-goody,0
Wasn t quite what I expected .,NEG,,,1
"We 've read the entire set of Decker/Lazarus novels , and generally enjoy Faye Kellerman 's not-too-gruesome detective stories , with plenty of family time to add to their charm .",POS,Faye Kellerman,,1
"We 've read the entire set of Decker/Lazarus novels , and generally enjoy Faye Kellerman 's not-too-gruesome detective stories , with plenty of family time to add to their charm .",POS,stories,enjoy,0
We especially enjoythe dinosaur 's name with it 's picture .,POS,,especially enjoythe,0
We should never forget there are children whose lives are living hell .,NEG,,,1
"We think the plot progressed too slowly and did so little to sustain suspense , that we were just tired of the whole thing by the time everything got resolved .",NEG,plot,too slowly,0
"We think the plot progressed too slowly and did so little to sustain suspense , that we were just tired of the whole thing by the time everything got resolved .",NEG,suspense,so little,0
"We think the plot progressed too slowly and did so little to sustain suspense , that we were just tired of the whole thing by the time everything got resolved .",NEG,whole thing,tired,0
"We wo n't know until the final volume , but I think that some of the reviewers here are blowing the events at the end out of proportion .",NEG,events,blowing,0
Well done .,POS,,Well,0
Well help you let go of any magic bullet cancer cure fantasies .,NEG,,,1
Well researched and brilliant writing !,POS,,Well,0
Well researched and brilliant writing !,POS,writing,brilliant,0
Well worth the read .,POS,read,Well worth,0
"Well written , continues with the same characters as her earlier books .",POS,,Well,0
"Well written , easy flow and no matter which continent you 're on it appears that the system is just that , the system .",POS,,"Well, easy",0
"Well written , illuminating , thought provoking history of our understanding of cancer .",POS,,"illuminating, Well",0
"Well written , illuminating , thought provoking history of our understanding of cancer .",POS,history of our understanding of cancer,provoking,0
Well written .,POS,,Well,0
"Well written and a must read if you want to read about Princess Diana , the person .",POS,read,"Well, NULL",0
Well written and a true page turner !,POS,,"true page turner, Well",0
"Well written and detailed , the book has given me a much greater understanding of how the US became involved what is now our longest lasting war .",POS,,"detailed, Well",0
"Well written and detailed , the book has given me a much greater understanding of how the US became involved what is now our longest lasting war .",POS,book,,1
Well written and fast read .,POS,read,Well,0
Well written and totally intriguing .,POS,,"totally intriguing, Well",0
Well-researched and excellent writing,POS,,Well-researched,0
Well-researched and excellent writing,POS,writing,excellent,0
