raw_words,sentiment,aspect,opinion,subjectivity
the best laptop for its price .,POS,laptop,best,0
the best laptop i ' ve owned .,POS,laptop,best,0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,battery,,1
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,laptop,"high, fast, best, light",0
"the best laptop i ever had including amazing retina display , light weighted , fast booting , high performance and prolong battery time .",POS,retina display,amazing,0
the best laptop i have ever owned .,POS,laptop,best,0
the best product .,POS,product,best,0
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,POS,battery life,"benefit, longevity",0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,design,light - weight,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,laptop,light - weight,0
the biggest reason for me to pick this laptop over others is the light - weight design and its overall spec .,POS,spec,light - weight,0
the bluetooth connects easily to everything .,POS,bluetooth,,1
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",NEG,bluetooth,,1
"the bluetooth on it drops connections on a regular basis and the wifi is slow , slow , slow to connect on a regular basis .",NEG,wifi,"NULL, slow, slow",0
the body of the chromebook feels solid due to the aluminium body .,POS,body of the chromebook,solid,0
the boot up is fast .,POS,boot up,fast,0
the bottom plastic piece - this is not a unibody machine - will be too hot to rest on bare skin .,NEG,plastic piece,,1
the brand new vivobook is dead in the water !,NEG,vivobook,dead,0
the brightness and clarity are awesome .,POS,brightness,awesome,0
the brightness and clarity are awesome .,POS,clarity,awesome,0
the broken mic was not a dealbreaker but annoying in a brand new device .,NEG,mic,annoying,0
the build - quality is pretty good .,POS,build - quality,good,0
"the build quality , screen and keyboard are terrific .",NEG,build quality,terrific,0
"the build quality , screen and keyboard are terrific .",NEG,keyboard,terrific,0
"the build quality , screen and keyboard are terrific .",NEG,screen,terrific,0
the build quality is .,NEU,build quality,,1
the build quality is cheap .,NEG,build quality,cheap,0
the build quality is fantastic .,POS,build quality,"fantastic, fantastic",0
the build quality is good ( all aluminum body ) .,POS,build quality,good,0
the build quality is nice and the hinge is sturdy .,POS,build quality,nice,0
the build quality is nice and the hinge is sturdy .,POS,hinge,sturdy,0
the build quality on this laptop is awesome for the price .,POS,build quality,awesome,0
the build quality seems very good .,POS,build quality,good,0
the built - in speaker is below average .,NEG,built - in speaker,below average,0
the c302 is a great machine .,POS,c302,great,0
the c302 is clean and feels solid .,POS,c302,"clean, solid",0
the c302 is heavier in size and appearance and also significantly better in all aspects .,POS,c302,"better, heavier",0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,c302,good,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,chromebook,good,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,m5,best,0
"the c302 m5 ( the best processor i could find so far , is a very good chromebook .",POS,processor,best,0
the cable functions just fine .,NEU,cable,fine,0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,case,"attractive, solid",0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,keyboard,"comfortable, responsive",0
"the case is solid and attractive , the keyboard responsive and comfortable to use ( nice touch with the dedicated number keypad too ! )",POS,number keypad,nice,0
the charger is defective and after 45 days of use the charger is shot .,NEG,charger,defective,0
the chormebook works as described by seller .,POS,chormebook,,1
the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,POS,battery life,impressive,0
the chromebook has instant connection and a hugely impressive 8 - hour battery life when left on .,POS,chromebook,,1
"the chromebook is an amazing product with one huge glaring flaw - you can not use the sd card with any android apps , nor use android apps with wifi tethering or anything reaching ` ` outside the sandbox ` ` .",NEG,sd card,flaw,0
"the chromebook is an amazing product with one huge glaring flaw - you can not use the sd card with any android apps , nor use android apps with wifi tethering or anything reaching ` ` outside the sandbox ` ` .",POS,chromebook,amazing,0
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",POS,chromebook,great,0
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",POS,device,great,0
the chromebook is quite ideal for those who use their computer mostly for surfing the internet .,POS,chromebook,ideal,0
the chromebook is simply dead from what i can tell .,NEG,chromebook,dead,0
the chromebook loads everything lightning fast and provides a simple user experience that gets you where you need to go quickly and efficiently .,POS,chromebook,"fast, quickly, efficiently",0
the chromebook looks very nice and works very well .,POS,chromebook,"well, nice",0
the chromebook r 11 was hardly used and only a few months old .,NEG,chromebook r 11,,1
the chromebook seems to be working fine now and my daughter does love it .,POS,chromebook,"love, fine",0
the click is now provided by a haptic engine and provides more functionality .,POS,click,,1
the color of everything is so very much brighter and clearer it makes the extra cost is worth more for just that .,POS,color,"worth, clearer, brighter",0
"the computer ' s hardware is decent , but the materials are poor .",NEG,materials,poor,0
"the computer ' s hardware is decent , but the materials are poor .",POS,computer ' s hardware,decent,0
the computer can not repair whatever disc issues it has .,NEG,computer,,1
the computer constantly pauses or stutters and then continues when it comes to loading web pages and working on documents .,NEG,computer,,1
"the computer has a solid processor and enough memory to handle pretty much anything the average user willl throw at it , short of graphics - heavy gaming .",POS,memory,,1
"the computer has been running the programs such as matlab , mathematics , diamond , among others without problem .",POS,computer,,1
the computer has difficulty switching between tablet and computer .,NEG,computer,difficulty,0
"the computer hold its ground , but it has specs to be a killer .",NEU,computer,,1
"the computer is good for the price , but the hdmi port is already broken .",NEG,hdmi port,,1
"the computer is good for the price , but the hdmi port is already broken .",POS,computer,good,0
"the computer is great , but the charger is garbage .",NEG,charger,garbage,0
"the computer is great , but the charger is garbage .",POS,computer,great,0
"the computer is nice , blah blah it has nice features but it stops working after a few months .",NEG,,,1
"the computer is nice , blah blah it has nice features but it stops working after a few months .",POS,,,1
"the computer is nice , blah blah it has nice features but it stops working after a few months .",POS,computer,nice,0
the computer is very beautiful and very light .,POS,computer,"light, beautiful",0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,computer,"fast, good",0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,processor,fast,0
"the computer itself is actually quite fast with the ssd and processor , so my experience there so far has been good .",POS,ssd,fast,0
the computer itself is as stated and i received at a price my husband and i were both happy with .,POS,computer,happy,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",NEU,computer,not bad,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,360 rotation,good,0
"the computer itself is not bad , the 360 rotation and touch screen feel good .",POS,touch screen,good,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",NEG,keyboard,smaller,0
"the computer itself is sturdy and feels well - made , though the keyboard is a bit smaller than i ' m used to .",POS,computer,"well - made, sturdy",0
the computer itself looks great .,POS,computer,great,0
"the computer looks nice , and works good .",POS,computer,"nice, good",0
the computer runs decent but the keypad turns off every time the computer sleeps .,NEG,keypad,,1
the computer runs great .,POS,computer,great,0
"the computer worked well for a few weeks , then the screen backlight died .",NEG,screen backlight,died,0
"the computer worked well for a few weeks , then the screen backlight died .",POS,computer,well,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,cooler boost button,cooler,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,fan placement,like,0
"the cooler boost button is cool , also like the fan placement and how the laptop is elevated in the back .",POS,laptop,like,0
the coolest thing is the touch screen on something this size .,POS,touch screen,coolest,0
the core m3 allows this system to get fast and to stay quiet .,POS,core m3,"quiet, fast",0
"the core m3 processor allows the c302 to be fanless , as well , adding to the sleek design .",POS,design,sleek,0
"the cpu runs super fast and doesn ' t start utilizing its full potential until you start doing things like installation of applications , but the memory usage sits around 40 - 50 % the most of the time .",NEU,memory,,1
"the cpu runs super fast and doesn ' t start utilizing its full potential until you start doing things like installation of applications , but the memory usage sits around 40 - 50 % the most of the time .",POS,cpu,fast,0
"the current model only has two , which can be problematic if you hook up an external hard drive and an external bluray drive ( which requires two ports ) at the same time .",NEG,model,problematic,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,asus,impressed,0
the customer / warranty service that i received was first class and i am very impressed by asus for this reason alone .,POS,customer / warranty service,first class,0
"the customer support rep at amazon was of no help , though he did try .",NEU,customer support rep,,1
the default scaling 1536x864 looks excellent and sharp to me .,POS,default scaling,"excellent, sharp",0
the design and style is topnotch .,POS,design,topnotch,0
the design and style is topnotch .,POS,style,topnotch,0
the design is beautiful and the force feedback track pad is amazing .,POS,design,beautiful,0
the design is beautiful and the force feedback track pad is amazing .,POS,track pad,amazing,0
the device is so sturdy and clean looking it is a pleasure to hold in my hands .,POS,device,"pleasure, clean, sturdy",0
the device is very light and easily transportable .,POS,device,"transportable, light",0
the device itself is light and handsome - but virtually useless for long documents .,NEG,device,useless,0
the device itself is light and handsome - but virtually useless for long documents .,POS,device,"handsome, light",0
the display clarity is outstanding .,POS,display clarity,outstanding,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,display,amazing,0
the display is amazing and the new force click trackpad is an awesome addition .,POS,force click trackpad,awesome,0
the display is beautiful and the amount if software you get makes it worth the price !,POS,display,beautiful,0
the display is beautiful and the amount if software you get makes it worth the price !,POS,software,worth,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,colors,outstanding,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,contrast,excellent,0
"the display is brilliant , has the whitest whites and the blackest blacks , contrast is excellent and the colors are outstanding .",POS,display,brilliant,0
the display is clear .,POS,display,clear,0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,,,1
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,display,"crisp, bright",0
"the display is crisp and bright , setup literally takes under a minute , its fast , cheap , charges fast , lasts forever .",POS,setup,"cheap, fast",0
the display is excellent !,POS,display,excellent,0
"the display is perfect for me , plenty of brightness and a decent resolution .",POS,display,"brightness, perfect",0
"the display is perfect for me , plenty of brightness and a decent resolution .",POS,resolution,decent,0
the display panel on the machine i received is warped .,NEG,display panel on,warped,0
the drag and drop works poorly which is very annoying .,NEG,,"poorly, annoying",0
"the dvd player is a really nice touch as well , i didn ' t think i would use it but i definitely will in the future !",POS,dvd player,nice,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,keyboard,love,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,tablet,cool,0
"the fact that i can flip it into tablet is cool , the audio is decent , i love the feel of the keyboard , i didn ' t think touch screen was a big deal , but i use it all the time now with joy , ya .",POS,touch screen,joy,0
"the fact that it flips to become a tablet style unit , the great build quality ( all aluminum chassis , top and sides ) , etc .",POS,build quality,great,0
"the feel of the touchpad is not as smooth ( frictionless ) as others i have used , but it ' s not terrible either .",NEU,touchpad,not terrible,0
the fingerprint reader works most of the time .,POS,fingerprint reader,,1
the fingerprint scanner is half jotted and barely works .,NEG,fingerprint scanner,,1
the fingerprint sensor is a nice touch and the color and feel of the laptop material is also nice .,POS,fingerprint sensor,nice,0
the fingerprint sensor is a nice touch and the color and feel of the laptop material is also nice .,POS,laptop material,,1
"the first issue is that the speakers are on either side of the computer , and you can barely hear them on max volume .",NEG,speakers,,1
the first unit i received shortly died after a few hours of usage .,NEG,unit,died,0
the first week i had my chromebook it locked up .,NEG,chromebook,,1
"the flip and touchscreen aspects work fine , no problems .",POS,flip,fine,0
"the flip and touchscreen aspects work fine , no problems .",POS,touchscreen,fine,0
"the form factor is nice , but the power key is in the upper right , easy to hit when using backspac nor page up .",NEG,power key,,1
"the form factor is nice , but the power key is in the upper right , easy to hit when using backspac nor page up .",POS,form factor,nice,0
the good news is that the android features ( google play store apps ) work nearly across the board .,POS,android features,good,0
the graphics are great .,POS,graphics,great,0
the hard drive is definitely slow .,NEG,hard drive,slow,0
the hard drive sounds like a distant lawn mower .,NEG,hard drive,,1
"the hardware specs on this are very nice compared to other offerings : 4g ram , 32g storage , quad - core processor , etc .",POS,hardware specs,nice,0
the hdd sounds more like scraping on tin rather than fine steel .,NEG,hdd,,1
"the hdd that comes with the computer is slow and loud , in fact the computer is not usable by todays standard , it ' s terribly slow .",NEG,,"terribly, not usable, NULL",0
"the hdmi and usb ports are on the left side , the back has no ports at all , and , misery !",NEG,hdmi and usb ports,misery,0
the home screen is blank with a customizable photo that you can add but that ' s it .,NEU,home screen,,1
the included charger charges it very quickly though .,POS,included charger,quickly,0
the initial feel for this chromebook is superb .,POS,chromebook,superb,0
the intel iris sucks .,NEG,intel iris,sucks,0
"the intel m3 processor is amazing , this thing can do a ton of multi - tasking and the google play store is nice to have , the android apps variants trump the chromebook pre - loaded apps .",POS,android apps,,1
"the intel m3 processor is amazing , this thing can do a ton of multi - tasking and the google play store is nice to have , the android apps variants trump the chromebook pre - loaded apps .",POS,google play store,nice,0
"the intel m3 processor is amazing , this thing can do a ton of multi - tasking and the google play store is nice to have , the android apps variants trump the chromebook pre - loaded apps .",POS,intel m3 processor,amazing,0
"the intel rst driver ( for the hybrid drive ) version is old , and causes rare system lockups .",NEG,intel rst driver,old,0
the internal flash memory is like greased lightning .,POS,flash memory,,1
the internet download speed with the acer was akin to an old dial - up modem speed .,NEG,internet download speed with the acer,,1
the item is good but the sound of speakers is very low .,NEG,sound of speakers,low,0
the item is good but the sound of speakers is very low .,POS,item,good,0
the key board and mouse pad are not very sensitive .,NEG,key board,not very sensitive,0
the key board and mouse pad are not very sensitive .,NEG,mouse pad,not very sensitive,0
the key board is one of the best i ' ve ever typed on .,POS,key board,best,0
"the key features that drew me to this chromebook was design , a quality keyboard that had backlit keys , and a good processor .",POS,backlit keys,quality,0
"the key features that drew me to this chromebook was design , a quality keyboard that had backlit keys , and a good processor .",POS,keyboard,quality,0
"the key features that drew me to this chromebook was design , a quality keyboard that had backlit keys , and a good processor .",POS,processor,good,0
"the keyboard / mousepad isn ' t super comfortable for casual use ( like on your lap , sitting on a couch ) , so i think it is more meant to be used more or less exclusively for gaming at a desk or table .",NEG,keyboard / mousepad,' t super comfortable,0
the keyboard also feels nice and the backlighting is great .,POS,backlighting,great,0
the keyboard also feels nice and the backlighting is great .,POS,keyboard,nice,0
the keyboard and display quality have always been asus strengths in my experience .,POS,display,strengths,0
the keyboard and os takes some getting used to .,NEU,keyboard,,1
the keyboard and os takes some getting used to .,NEU,os,,1
the keyboard and touchpad experience are pivotal for a device like this and what asus delivers is very satisfying .,POS,asus,satisfying,0
"the keyboard and track pad are both quite good , although i always use a real mouse .",POS,keyboard,good,0
"the keyboard and track pad are both quite good , although i always use a real mouse .",POS,track pad,good,0
the keyboard broke after three months and it has been difficult to get any help from the manufacturer .,NEG,keyboard,broke,0
"the keyboard feels nice to use , the keys have a satisfying travel .",POS,keyboard,nice,0
"the keyboard feels nice to use , the keys have a satisfying travel .",POS,keys,satisfying,0
"the keyboard gives a satisfying audible response to being used , and the mouse is nice .",POS,keyboard,satisfying,0
"the keyboard gives a satisfying audible response to being used , and the mouse is nice .",POS,mouse,nice,0
the keyboard has excellent travel and just feels right .,POS,keyboard,"excellent, right",0
the keyboard is a nice size and the pads clicks on touch and not stiff or hard .,POS,keyboard,nice,0
the keyboard is also one of the nicest most comfortable i have ever used .,POS,keyboard,"nicest, comfortable",0
the keyboard is also very comfortable to type on .,POS,keyboard,comfortable,0
the keyboard is awesome .,POS,keyboard,awesome,0
the keyboard is backlit and big enough for my fingers .,POS,keyboard,,1
"the keyboard is basically perfect for a laptop , the touchscreen is amazing , and battery life is usually over 10 hours .",POS,battery life,,1
"the keyboard is basically perfect for a laptop , the touchscreen is amazing , and battery life is usually over 10 hours .",POS,touchscreen,amazing,0
"the keyboard is clicky , has decent amount of travel , and is backlit .",POS,keyboard,"clicky, decent",0
"the keyboard is comfortable to type on , although i haven ' t done so for more than a 1 - 2 hours .",POS,keyboard,comfortable,0
"the keyboard is comfortable to type with backlit , screen quality is good enough for me .",POS,keyboard,comfortable,0
"the keyboard is comfortable to type with backlit , screen quality is good enough for me .",POS,screen quality,good,0
the keyboard is difficult to get used to due to the placement and spacing of the keys compared to a regular keyboard .,NEG,keyboard,difficult,0
the keyboard is easy to type on ( and the backlight is an added plus ) .,POS,backlight,plus,0
the keyboard is easy to type on ( and the backlight is an added plus ) .,POS,keyboard,easy,0
"the keyboard is easy to use , and there is no external noise to contend with .",POS,keyboard,easy,0
"the keyboard is fantastic , but it ' s just a keyboard .",POS,keyboard,fantastic,0
"the keyboard is fully sized and comfortable , the key travel is good with great action , backlighting is enough and adaptive .",POS,backlighting,"adaptive, enough",0
"the keyboard is fully sized and comfortable , the key travel is good with great action , backlighting is enough and adaptive .",POS,key travel,"good, great",0
"the keyboard is fully sized and comfortable , the key travel is good with great action , backlighting is enough and adaptive .",POS,keyboard,"fully sized, comfortable",0
the keyboard is good .,POS,keyboard,"good, good",0
the keyboard is great and the mouse hasn ' t given me the issues my old laptop gave me .,POS,mouse,,1
the keyboard is nice .,POS,keyboard,nice,0
the keyboard is nice to type on .,POS,keyboard,nice,0
"the keyboard is often - praised , but i don ' t find it particularly spectacular .",NEU,keyboard,' t find it particularly spectacular,0
"the keyboard is often - praised , but i don ' t find it particularly spectacular .",POS,keyboard,praised,0
the keyboard is ok .,NEU,keyboard,ok,0
the keyboard is really nice - .,POS,keyboard,nice,0
"the keyboard is small , a little weird and takes some getting used to .",NEG,keyboard,"small, weird",0
"the keyboard is spacious , and has a nice tactile feel .",POS,keyboard,"spacious, nice",0
the keyboard is stiff and unresponsive to my typing at times .,NEG,keyboard,"unresponsive, stiff",0
the keyboard is very nice and very responsive .,POS,keyboard,"nice, responsive",0
the keyboard is very nice for me .,POS,keyboard,nice,0
the keyboard itself is probably the one physical weak point .,NEG,keyboard,weak,0
the keyboard lacks a backlight which is inconvenient in low light situations .,NEG,keyboard,inconvenient,0
the keyboard on this thing is my favorite part of the computer .,POS,computer,favorite,0
the keyboard on this thing is my favorite part of the computer .,POS,keyboard,favorite,0
the keyboard on this unit is actually quite nice .,POS,keyboard,nice,0
the keyboard traction is clicky and the layout is spaced out well enough for a terrific typing experience .,POS,keyboard,clicky,0
the keyboard traction is clicky and the layout is spaced out well enough for a terrific typing experience .,POS,layout,"well, terrific",0
the keys and mouse pad are responsive and comfortable to use .,POS,keys,"responsive, comfortable",0
the keys and mouse pad are responsive and comfortable to use .,POS,mouse pad,"responsive, comfortable",0
the keys are responsive and quiet .,POS,keys,"responsive, quiet",0
the keys feel nice and responsive however the mouse pad is a little over responsive .,NEG,mouse pad,over responsive,0
the keys feel nice and responsive however the mouse pad is a little over responsive .,POS,keys,"nice, responsive",0
the laptop arrived in excellent condition .,POS,,excellent,0
"the laptop build is cheap looking and basic , but functional to say the least while i save up money .",NEU,laptop build,functional,0
"the laptop build is cheap looking and basic , but functional to say the least while i save up money .",POS,laptop build,"basic, cheap looking",0
the laptop charger has sparked repeatedly .,NEG,laptop charger,,1
the laptop died after just one month .,NEG,laptop,died,0
the laptop is pretty lightweight .,POS,laptop,lightweight,0
"the laptop is the perfect size , it ' s not too heavy and it ' s slim .",POS,laptop,perfect,0
the laptop its - self is great and is made of good build quality .,POS,build quality,good,0
the laptop its - self is great and is made of good build quality .,POS,laptop,great,0
the laptop itself seemed fine at first .,POS,laptop,fine,0
the laptop looks beautiful and the 8th gen intel core is a performance powerhouse .,POS,8th gen intel core,powerhouse,0
the laptop looks beautiful and the 8th gen intel core is a performance powerhouse .,POS,laptop,beautiful,0
the laptop runs smoothly and renders larger games quickly .,POS,laptop,"quickly, smoothly",0
the laptop was dead on arrival .,NEG,laptop,dead,0
"the laptop was great , lightweight , booted fast , simple to use .",POS,laptop,"fast, great, lightweight, simple",0
the laptop works great and the package was delivered on time .,POS,laptop,great,0
the laptop works great and the package was delivered on time .,POS,package,,1
"the laptop works well , i have no complaints .",POS,laptop,well,0
the large screen and integral numeric pad are exactly what i need to easily process documents .,POS,integral numeric pad,,1
the large screen and integral numeric pad are exactly what i need to easily process documents .,POS,screen,large,0
"the last straw happened recently when i put it to sleep and it just wouldn ' t wake up - or rather it would try , and then spend the next several hours in a repair / analyzing mode that didn ' t actually do anything .",NEG,,,1
the left charging port does not always make full contact with the charger and so sometimes the usb c charger is plugged in and slightly awry and therefore not charging .,NEG,charging port,,1
the left charging port does not always make full contact with the charger and so sometimes the usb c charger is plugged in and slightly awry and therefore not charging .,NEG,usb c,,1
"the look and feel of it are every bit as ` ` sleek ` ` as a mac , which my son and daughters have - - - - - - - but this is about 1 / 4 of the price .",POS,,,1
the m key popped off during initial setup .,NEG,m key,,1
"the m3 is great , never slow or laggy .",POS,m3,"never slow or laggy, great",0
the m3 processor is fast and fluid .,POS,m3 processor,"fluid, fast",0
the m3 processor is pretty good ( decent speedometer score ) .,POS,m3 processor,"good, decent",0
the mac is great besides a chip under the mouse pad .,NEG,chip,,1
the mac is great besides a chip under the mouse pad .,POS,mac,great,0
"the mac pro is also very fast , and i have only experienced the rainbow wheel once or twice whenever i was on a website that wasn ' t responding .",POS,mac pro,fast,0
the mac works like a new one .,POS,mac,,1
the macbook pro is everything i hoped for and more .,POS,macbook pro,,1
the macbook pro offers a very dependable machine that will muddle - through anything you throw at it without complaining .,POS,macbook pro,dependable,0
the macbook was delivered soon and it is exactly as described,POS,,,1
the macbook was delivered soon and it is exactly as described,POS,macbook,,1
the machine ' s visible design itself was fine .,POS,machine,fine,0
"the machine is easy to use , snappy , and everything the reviewers say .",POS,machine,"snappy, easy",0
the machine is near - unusable out of the box .,NEG,machine,unusable,0
the machine looks amazing doesn ' t it !,POS,machine,amazing,0
"the machine looks great from the hardware point , but the whole concept of chrome os and cloud applications sucks .",NEG,chrome os,sucks,0
"the machine looks great from the hardware point , but the whole concept of chrome os and cloud applications sucks .",NEG,cloud applications,sucks,0
"the machine looks great from the hardware point , but the whole concept of chrome os and cloud applications sucks .",POS,hardware,great,0
"the machine looks great from the hardware point , but the whole concept of chrome os and cloud applications sucks .",POS,machine,great,0
the main complaints are the touch screen .,NEG,touch screen,complaints,0
the manufacturer was not helpful in trying to resolve this issue .,NEG,manufacturer,not helpful,0
the max screen brightness isn ' t very bright,NEG,screen,' t very bright,0
the mbp does not run as hot as my old white mb did .,NEU,mbp,,1
"the mbp trackpad is best in class and if you are not using a mouse , this makes a huge difference .",POS,mbp trackpad,best,0
"the metal case is really well built , and the fit and finish are virtually perfect .",POS,finish,perfect,0
"the metal case is really well built , and the fit and finish are virtually perfect .",POS,fit,perfect,0
"the metal case is really well built , and the fit and finish are virtually perfect .",POS,metal case,well,0
the microphone does not work with regular speaker .,NEG,microphone,,1
the microphone does not work with regular speaker .,NEG,speaker,,1
the monitor is bright and colorful .,POS,monitor,"bright, colorful",0
"the monitor looks fantastic , but i still cant get over the fact that you are basically lied to aboit memory availability .",NEG,memory availability,lied,0
"the monitor looks fantastic , but i still cant get over the fact that you are basically lied to aboit memory availability .",POS,monitor,fantastic,0
the most recent incident is the sound wo n ' t work .,NEG,sound,,1
"the mouse area is responsive , and has a nice feel to it .",POS,mouse area,"responsive, nice",0
"the mouse pad is very touchy , but i use a separate bluetooth mouse anyways .",NEU,mouse pad,touchy,0
the mousepad is functional but really doesnt get in the way .,NEU,mousepad,functional,0
the mousepad was not very responsive .,NEG,mousepad,not very responsive,0
"the native chrome os media player would play the files from the drive but had very limited playback capabilities , i could not get it to ` ` play all ` ` , only repeat one , suffice to say i was frustrated at that point and did not feel like googling how to make a media player do what others ` ` just do ` ` .",NEG,native chrome os media player,frustrated,0
"the negatives , the battery will need charging what feels like every 6ish hours depending on use and the speakers are insufficient .",NEG,battery,,1
"the negatives , the battery will need charging what feels like every 6ish hours depending on use and the speakers are insufficient .",NEG,speakers,insufficient,0
the new computer failed again with the same error .,NEG,computer,failed,0
the new retina is amazing and the speed is awesome .,POS,retina,amazing,0
the new retina is amazing and the speed is awesome .,POS,speed,awesome,0
"the new touchpad takes a little getting used to , but otherwise it ' s been perfect .",NEU,touchpad,,1
"the new touchpad takes a little getting used to , but otherwise it ' s been perfect .",POS,,perfect,0
the notebook is very well built and it could easily pass as a high - end machine .,POS,machine,high - end,0
the notebook is very well built and it could easily pass as a high - end machine .,POS,notebook,well,0
the one annoyance is that office 365 doesn ' t provide a seamless way to save file offline and sync up when you ' re online .,NEG,office 365,annoyance,0
"the one drawback is that it uses more energy than most apps on the mbp ( especially word , not so much with excel or ppt ) , so i ' ve been using google docs / drive in safari ( chrome is also an energy hog ) if i ' m away from a power source and the task is light enough .",NEG,apps,drawback,0
"the one drawback is that it uses more energy than most apps on the mbp ( especially word , not so much with excel or ppt ) , so i ' ve been using google docs / drive in safari ( chrome is also an energy hog ) if i ' m away from a power source and the task is light enough .",NEG,chrome,,1
"the one drawback is that it uses more energy than most apps on the mbp ( especially word , not so much with excel or ppt ) , so i ' ve been using google docs / drive in safari ( chrome is also an energy hog ) if i ' m away from a power source and the task is light enough .",NEU,google docs / drive,,1
the one star is for warranty support .,POS,warranty support,,1
the only complaint i have is relatively minor in that the screen is a little small for my taste .,NEG,screen,"complaint, small",0
the only cons are the battery and the brightness of the screen .,NEG,battery,cons,0
the only cons are the battery and the brightness of the screen .,NEG,screen,cons,0
"the only detail that i have to reproach is that the connection cables are a little dirty , but in acceptable condition .",NEU,connection cables,"dirty, acceptable",0
the only draw back with this pc is the battery life which lasts about 3 hrs before needing to be charged .,NEG,battery life,draw back,0
the only drawback is that it only comes with 32 gb of hard drive .,NEG,hard drive,drawback,0
the only drawback to the device so far is that it ' s not especially comfortable to use in tablet mode ; the edges of the bezel are little too ` ` sharp ` ` to comfortably rest your palms and at 2 .,NEG,edges of the bezel,sharp,0
the only issue i have with it ( and hence the four star rating ) is the battery life .,NEG,battery life,,1
the only problem is that certain streaming video applications freeze up in windows 10 and i can not remember how i resolved the problem on my old laptop .,NEG,streaming video applications,,1
the only problem is that there is no caps lock button on the keyboard .,NEG,caps lock button,,1
the only problem is that there is no caps lock button on the keyboard .,NEG,keyboard,,1
the only thing i ' m bummed about is the lack of google play .,NEG,google play,lack,0
the only thing i did not like about the design is the fact that the speakers are on the bottom of the unit .,NEG,speakers,not like,0
the only thing i didn ' t like is the big dent on the front of the lid .,NEG,dent,' t like,0
the only thing i didn ' t like is the screen isn ' t bright enough and the speakers aren ' t louder .,NEG,screen,"' t bright, ' t like",0
the only thing i didn ' t like is the screen isn ' t bright enough and the speakers aren ' t louder .,NEG,speakers,' t louder,0
the only thing i don ' t like is that the power button sits beside the delete key .,NEG,power button,' t like,0
the only thing is that it does ' t have too much storage room .,NEG,,,1
"the only weak point of the laptop is the hard drive it come with , but luckily this laptop is extendable - 2 ram slots and one m .",POS,,"luckily, extendable",0
the original hdd in this laptop has some speed limitations for load up .,NEG,hdd,,1
the os doesn ' t leave menu bar at the top for copying in programs for studies .,NEG,os,,1
the other is excellent !,POS,,excellent,0
"the other one had the same issue after 9 months of use , wasn ' t used right away when purchased .",NEG,,,1
the other weird thing is a ` ` popping ` ` noise i keep getting when i use the tracking pad .,NEG,tracking pad,,1
the overall design is sleek and pleasing to look at and hold .,POS,design,"sleek, pleasing",0
the overall device is slim and lightweight .,POS,device,"slim, lightweight",0
"the overall durability is a bit suspect but with the price tag , it is essentially a 1 - 2 year investment for school .",NEG,,suspect,0
"the overall durability is a bit suspect but with the price tag , it is essentially a 1 - 2 year investment for school .",NEU,,,1
the overall material the laptop is made of feels incredibly cheap .,NEG,overall material the laptop,cheap,0
"the overall unit has a slim profile , and is light weight .",POS,unit,"slim, light",0
